participant,xai,case,instance id,selected model family,model MAP subset probability,user suggested edits,model suggested edits,edit vector MAE (lower is closer),edit closeness 0-1 (higher is closer),edit closeness definition,selection F1,amount MAE,direction accuracy,observed success,simulated success,observed target confidence gain,simulated target confidence gain,observed boundary improvement,observed boundary distance original,observed plausibility,simulated plausibility,observed actionability,simulated actionability,observed edit L1,simulated edit L1,original value: glucose,user after: glucose,model after: glucose,user normalized change: glucose,model normalized change: glucose,absolute change difference: glucose,original value: blood_pressure,user after: blood_pressure,model after: blood_pressure,user normalized change: blood_pressure,model normalized change: blood_pressure,absolute change difference: blood_pressure,original value: insulin,user after: insulin,model after: insulin,user normalized change: insulin,model normalized change: insulin,absolute change difference: insulin,original value: bmi,user after: bmi,model after: bmi,user normalized change: bmi,model normalized change: bmi,absolute change difference: bmi,original value: age,user after: age,model after: age,user normalized change: age,model normalized change: age,absolute change difference: age,simulated boundary distance new,simulated boundary improvement
R_5gkJQXcSCkjRBmu,none,6,160214,weighted examples,0.7085260447516216,bmi: 29.90 -> 22.11 (delta -7.79),glucose: 104.00 -> 143.35 (delta +39.35),0.1216370004590033,0.0,1 - sum(abs(model delta - user delta)) / (sum(abs(model delta)) + sum(abs(user delta))),0.0,0.3040925011475084,,1.0,0.0,0.995959993101,0.3135855266680507,-0.134298944215,0.0501717968156,0.945267771846,0.9515994908420988,1.0,1.0,0.27366114077,0.3345238615250168,104.0,104.0,143.3466965925725,0.0,0.3345238615250168,0.3345238615250168,74.0,74.0,74.0,0.0,0.0,0.0,156.0,156.0,156.0,0.0,0.0,0.0,29.9,22.10831999999655,29.9,-0.27366114077,0.0,0.27366114077,41.0,41.0,41.0,0.0,0.0,0.0,0.0148430046241779,0.035328792191422
R_5gkJQXcSCkjRBmu,none,7,160213,weighted examples,0.4611713249753755,blood_pressure: 88.00 -> 58.00 (delta -30.00); bmi: 34.50 -> 24.67 (delta -9.83),blood_pressure: 88.00 -> 64.28 (delta -23.72); bmi: 34.50 -> 25.61 (delta -8.89),0.0339211311839306,0.9070750136556328,1 - sum(abs(model delta - user delta)) / (sum(abs(model delta)) + sum(abs(user delta))),1.0,0.0848028279598265,1.0,1.0,1.0,0.986751290005,0.990013784468478,-0.0430617683703,0.0929170929375,0.937612440779,0.9061417991335616,1.0,1.0,0.997397290396,0.8277916344763468,117.0,117.0,117.0,0.0,0.0,0.0,88.0,58.000000000022,64.28485306389604,-0.652173913043,-0.5155466725239991,0.1366272405190008,145.0,145.0,145.0,0.0,0.0,0.0,34.5,24.67080000000537,25.609761443292744,-0.345223377353,-0.3122449619523477,0.0329784154006522,40.0,40.0,40.0,0.0,0.0,0.0,0.157740340021226,-0.064823247083726
R_5gkJQXcSCkjRBmu,none,8,160202,weighted examples,0.5270049402522949,blood_pressure: 70.00 -> 55.00 (delta -15.00); bmi: 31.10 -> 22.11 (delta -8.99),glucose: 125.00 -> 145.22 (delta +20.22); bmi: 31.10 -> 25.66 (delta -5.44),0.124536394383699,0.3803756449902646,1 - sum(abs(model delta - user delta)) / (sum(abs(model delta)) + sum(abs(user delta))),0.5,0.2075606573061651,1.0,1.0,0.0,0.975108056812,0.3244328956509831,-0.119406520069,0.0569726484831,0.917324907697,0.927392027548166,1.0,1.0,0.641894767705,0.3630398622591694,125.0,125.0,145.22046977925743,0.0,0.1719135332363324,0.1719135332363324,70.0,54.999999999988,70.0,-0.326086956522,0.0,0.326086956522,115.0,115.0,115.0,0.0,0.0,0.0,31.1,22.10831999999761,25.65825116006178,-0.315807811183,-0.191126329022837,0.1246814821601629,41.0,41.0,41.0,0.0,0.0,0.0,0.0143884333190103,0.0425842151640896
R_5gkJQXcSCkjRBmu,none,9,160211,weighted examples,0.4693846484981743,glucose: 145.00 -> 109.00 (delta -36.00); blood_pressure: 80.00 -> 53.00 (delta -27.00); bmi: 37.90 -> 24.10 (delta -13.80),glucose: 145.00 -> 121.41 (delta -23.59); blood_pressure: 80.00 -> 63.76 (delta -16.24); bmi: 37.90 -> 26.03 (delta -11.87),0.0814467257548536,0.8265687324596832,1 - sum(abs(model delta - user delta)) / (sum(abs(model delta)) + sum(abs(user delta))),1.0,0.1357445429247561,1.0,1.0,1.0,0.981716597728,0.9800642042085144,-0.0532295462903,0.0747170723186,0.94905433089,0.9195738697171892,1.0,1.0,1.3776658614530002,0.9704322326787318,145.0,109.00000000001457,121.40500163568656,-0.306070396191,-0.2006036249303979,0.105466771260602,80.0,53.000000000006,63.75842412963894,-0.586956521739,-0.3530777363121969,0.233878785426803,130.0,130.0,130.0,0.0,0.0,0.0,37.9,24.101360000013123,26.034269188470294,-0.484638943523,-0.4167508714361368,0.0678880720868631,40.0,40.0,40.0,0.0,0.0,0.0,0.1584009205459621,-0.0836838482273621
R_5gkJQXcSCkjRBmu,none,10,160204,weighted examples,0.6378215667088188,glucose: 125.00 -> 99.00 (delta -26.00); bmi: 28.90 -> 24.39 (delta -4.51),glucose: 125.00 -> 144.38 (delta +19.38); insulin: 122.00 -> 40.69 (delta -81.31),0.1423981536691013,0.0,1 - sum(abs(model delta - user delta)) / (sum(abs(model delta)) + sum(abs(user delta))),0.5,0.2373302561151689,0.0,1.0,0.0,0.968508636068,0.1620600031584808,-0.185667937376,0.0395820491408,0.924082048576,0.9335197977548986,1.0,1.0,0.37958975712,0.3324010112255069,125.0,98.99999999995173,144.37558514313656,-0.221050841694,0.1647303616998517,0.3857812033938518,70.0,70.0,70.0,0.0,0.0,0.0,122.0,122.0,40.69314863201916,0.0,-0.1676706495256551,0.1676706495256551,28.9,24.386079999990923,28.9,-0.158538915426,0.0,0.158538915426,45.0,45.0,45.0,0.0,0.0,0.0,0.0307122544526884,0.0088697946881115
R_5gkJQXcSCkjRBmu,none,11,160215,weighted examples,0.6800683504899564,glucose: 117.00 -> 154.00 (delta +37.00),blood_pressure: 60.00 -> 81.70 (delta +21.70),0.1572735356955297,0.0,1 - sum(abs(model delta - user delta)) / (sum(abs(model delta)) + sum(abs(user delta))),0.0,0.3931838392388243,,0.0,0.0,-0.0691990165057,-0.0750206266245248,-0.0105174080802,0.0606767911965,0.963082064221,0.9611761063300815,1.0,1.0,0.314572351641,0.4717953268366486,117.0,154.00000000001444,117.0,0.314572351641,0.0,0.314572351641,60.0,60.0,81.70258503448584,0.0,0.4717953268366486,0.4717953268366486,106.0,106.0,106.0,0.0,0.0,0.0,33.8,33.8,33.8,0.0,0.0,0.0,27.0,27.0,27.0,0.0,0.0,0.0,0.1825933042074773,-0.1219165130109773
R_5gkJQXcSCkjRBmu,none,12,160205,weighted examples,0.6716179389279758,glucose: 100.00 -> 144.00 (delta +44.00); insulin: 46.00 -> 172.00 (delta +126.00); bmi: 20.40 -> 34.07 (delta +13.67),glucose: 100.00 -> 148.60 (delta +48.60); insulin: 46.00 -> 236.68 (delta +190.68); bmi: 20.40 -> 37.37 (delta +16.97),0.0576839737095124,0.8853777982111832,1 - sum(abs(model delta - user delta)) / (sum(abs(model delta)) + sum(abs(user delta))),1.0,0.0961399561825207,1.0,1.0,0.0,0.982056671071,0.0539735873791017,0.205139979523,0.284435118814,0.944389376381,0.9580340355508176,1.0,1.0,1.11392271388,1.4023425824275624,100.0,143.9999999999822,148.5966843501129,0.374086039789,0.41316684535039,0.0390808055613899,74.0,74.0,74.0,0.0,0.0,0.0,46.0,172.00000000020796,236.6833332565996,0.259836674091,0.393226373951578,0.133389699860578,20.4,34.06656000000002,37.36787026691194,0.48,0.5959493631255943,0.1159493631255943,28.0,28.0,28.0,0.0,0.0,0.0,0.042651811918285,0.2417833068957149
R_5gkJQXcSCkjRBmu,none,13,160208,weighted examples,0.4918112670118978,glucose: 126.00 -> 156.00 (delta +30.00); insulin: 75.00 -> 191.00 (delta +116.00); bmi: 25.90 -> 33.50 (delta +7.60),glucose: 126.00 -> 148.03 (delta +22.03); insulin: 75.00 -> 235.63 (delta +160.63); bmi: 25.90 -> 37.33 (delta +11.43),0.0588606268747887,0.8249225190876437,1 - sum(abs(model delta - user delta)) / (sum(abs(model delta)) + sum(abs(user delta))),1.0,0.0981010447913145,1.0,1.0,0.0,0.939677052916,0.3318546376806468,0.0201689901722,0.0900870805017,0.966291900602,0.9518273744045714,1.0,1.0,0.761101139929,0.919886802325388,126.0,156.00000000004667,148.03021747304663,0.255058663493,0.1872999275042222,0.0677587359887777,74.0,74.0,74.0,0.0,0.0,0.0,75.0,190.9999999997989,235.63117446423524,0.239214715829,0.3312529375241997,0.0920382216951997,25.9,33.49712000000251,37.32677986271924,0.266827760607,0.4013339372969662,0.1345061766899662,39.0,39.0,39.0,0.0,0.0,0.0,0.0188937444195856,0.0711933360821143
R_5gkJQXcSCkjRBmu,none,14,160209,weighted examples,0.6267776874916036,glucose: 83.00 -> 146.00 (delta +63.00); insulin: 71.00 -> 181.00 (delta +110.00); bmi: 29.30 -> 36.34 (delta +7.04),glucose: 83.00 -> 147.41 (delta +64.41); insulin: 71.00 -> 237.41 (delta +166.41); bmi: 29.30 -> 37.52 (delta +8.22),0.0339098870529854,0.9225555290390044,1 - sum(abs(model delta - user delta)) / (sum(abs(model delta)) + sum(abs(user delta))),1.0,0.0565164784216424,1.0,1.0,0.0,0.75925827021,0.4759057240690942,0.184320100362,0.215219871146,0.954394387542,0.9447849734439756,1.0,1.0,1.009876928644,1.1794263639089273,83.0,145.9999999999451,147.40898331211233,0.535623193334,0.5476023066834919,0.0119791133494918,78.0,78.0,78.0,0.0,0.0,0.0,71.0,181.0000000001354,237.41278014503945,0.226841540873,0.3431757406274005,0.1163341997544005,29.3,36.34432000001028,37.518394870179264,0.247412194437,0.288648316598035,0.041236122161035,36.0,36.0,36.0,0.0,0.0,0.0,0.0031979931250959,0.212021878020904
R_5gkJQXcSCkjRBmu,none,15,160216,weighted examples,0.4562256031914877,blood_pressure: 62.00 -> 73.00 (delta +11.00); insulin: 120.00 -> 249.00 (delta +129.00),blood_pressure: 62.00 -> 81.67 (delta +19.67); insulin: 120.00 -> 241.50 (delta +121.50),0.0407886686652912,0.827653091169672,1 - sum(abs(model delta - user delta)) / (sum(abs(model delta)) + sum(abs(user delta))),1.0,0.1019716716632281,1.0,1.0,1.0,0.705844868579,0.5405244738038687,0.0164208559224,0.034821278767,0.955677808432,0.93460649285828,1.0,1.0,0.505153696352,0.6781767428799239,151.0,151.0,151.0,0.0,0.0,0.0,62.0,73.000000000018,81.67022696666875,0.239130434783,0.4276136297101901,0.1884831949271901,120.0,249.00000000003973,241.50306483826756,0.266023261569,0.2505631131697338,0.0154601483992662,35.5,35.5,35.5,0.0,0.0,0.0,28.0,28.0,28.0,0.0,0.0,0.0,0.008355013374859,0.026466265392141
R_5gkJQXcSCkjRBmu,none,16,160219,weighted examples,0.6219319421503968,blood_pressure: 64.00 -> 81.00 (delta +17.00); insulin: 140.00 -> 264.00 (delta +124.00); bmi: 28.60 -> 39.48 (delta +10.88),blood_pressure: 64.00 -> 81.31 (delta +17.31); insulin: 140.00 -> 237.80 (delta +97.80); bmi: 28.60 -> 37.23 (delta +8.63),0.027928975436357,0.9260541722742284,1 - sum(abs(model delta - user delta)) / (sum(abs(model delta)) + sum(abs(user delta))),1.0,0.0465482923939283,1.0,0.0,0.0,-0.0512830365312,-0.0508396183015273,-0.140170144681,0.038863565943,0.928856003826,0.9396632454996312,1.0,1.0,1.007275252007,0.8812001559586611,139.0,139.0,139.0,0.0,0.0,0.0,64.0,80.999999999986,81.31210496605526,0.369565217391,0.376350107957723,0.006784890566723,140.0,263.9999999998352,237.80127291502623,0.255712282438,0.201685376794164,0.0540269056438359,28.6,39.476240000012034,37.23170451859928,0.381997752178,0.303164671206774,0.078833080971226,26.0,26.0,26.0,0.0,0.0,0.0,0.1347727551564321,-0.0959091892134321
R_5gkJQXcSCkjRBmu,none,17,160218,weighted examples,0.5290332048287456,insulin: 193.00 -> 274.00 (delta +81.00); bmi: 29.30 -> 35.77 (delta +6.47),glucose: 154.00 -> 125.26 (delta -28.74); bmi: 29.30 -> 38.03 (delta +8.73),0.0981145367189627,0.4810935025282761,1 - sum(abs(model delta - user delta)) / (sum(abs(model delta)) + sum(abs(user delta))),0.5,0.1635242278649379,1.0,0.0,0.0,0.224152265706,0.2224719736095832,0.0652335596025,0.0818222236912,0.93675283835,0.9407028785749904,1.0,1.0,0.394450056352,0.5509470161168136,154.0,154.0,125.2579309359068,0.0,-0.2443637907166569,0.2443637907166569,74.0,74.0,74.0,0.0,0.0,0.0,193.0,273.999999999822,193.0,0.167037861915,0.0,0.167037861915,29.3,35.77488000001027,38.02903759359327,0.227412194437,0.3065832254001567,0.0791710309631567,39.0,39.0,39.0,0.0,0.0,0.0,0.0330772800869079,0.048744943604292
R_5gkJQXcSCkjRBmu,none,18,160206,weighted examples,0.6092216141761556,glucose: 103.00 -> 150.00 (delta +47.00); insulin: 82.00 -> 225.00 (delta +143.00); bmi: 20.40 -> 35.77 (delta +15.37),glucose: 103.00 -> 147.48 (delta +44.48); insulin: 82.00 -> 237.88 (delta +155.88); bmi: 20.40 -> 37.57 (delta +17.17),0.0221747616529107,0.956298664871462,1 - sum(abs(model delta - user delta)) / (sum(abs(model delta)) + sum(abs(user delta))),1.0,0.0369579360881845,1.0,0.0,0.0,0.0372373976549,0.0022141275499791,0.499204431656,0.558946397893,0.945610335453,0.9393659382280964,1.0,1.0,1.234485909273,1.3025946613421202,103.0,149.99999999995157,147.48498704509814,0.399591906138,0.3782093780402834,0.0213825280977166,80.0,80.0,80.0,0.0,0.0,0.0,82.0,225.00000000022447,237.87876065022385,0.294894003135,0.3214525295929711,0.026558526457971,20.4,35.77488000000002,37.56670136359885,0.54,0.6029327537088659,0.0629327537088658,22.0,22.0,22.0,0.0,0.0,0.0,0.1254086990289686,0.4335376988640314
R_5gkJQXcSCkjRBmu,none,19,160207,weighted examples,0.5271283170869325,glucose: 89.00 -> 145.00 (delta +56.00); insulin: 85.00 -> 254.00 (delta +169.00); bmi: 30.40 -> 34.64 (delta +4.24),glucose: 89.00 -> 147.49 (delta +58.49); insulin: 85.00 -> 237.04 (delta +152.04); bmi: 30.40 -> 37.45 (delta +7.05),0.0310232988006719,0.9236623251960364,1 - sum(abs(model delta - user delta)) / (sum(abs(model delta)) + sum(abs(user delta))),1.0,0.0517054980011199,1.0,0.0,0.0,0.00716479407648,0.4331072369275078,0.125425060581,0.204135275223,0.962899736059,0.9458634268390896,1.0,1.0,0.973398346358,1.0585798924566003,89.0,144.99999999997735,147.49410637114698,0.476109505186,0.4973142864406307,0.0212047812546307,74.0,74.0,74.0,0.0,0.0,0.0,85.0,254.00000000022123,237.04357253123325,0.348511094614,0.3135436206616203,0.0349674739523796,30.4,34.63599999999938,37.45314036700904,0.148777746558,0.2477219853543493,0.0989442387963493,38.0,38.0,38.0,0.0,0.0,0.0,0.009922886869795,0.1942123883532049
R_5gkJQXcSCkjRBmu,none,20,160217,weighted examples,0.7664088576319201,glucose: 112.00 -> 157.00 (delta +45.00); insulin: 94.00 -> 240.00 (delta +146.00); bmi: 34.10 -> 39.19 (delta +5.09),glucose: 112.00 -> 149.94 (delta +37.94); blood_pressure: 68.00 -> 81.75 (delta +13.75); insulin: 94.00 -> 240.12 (delta +146.12),0.10761360768722,0.6986342172917112,1 - sum(abs(model delta - user delta)) / (sum(abs(model delta)) + sum(abs(user delta))),0.6666666666666666,0.134517009609025,1.0,1.0,0.0,0.74978411971,0.343077555130802,-0.0147295313455,0.030760691058,0.92582084655,0.9309014894003016,1.0,1.0,0.8624940986359999,0.922937656756518,112.0,157.0000000000112,149.94436112630586,0.382587995239,0.3226012678652088,0.0599867273737911,68.0,68.0,81.75404865389183,0.0,0.2990010576933006,0.2990010576933006,94.0,240.00000000005627,240.12352880453855,0.301080590613,0.3013353311980085,0.0002547405850084,34.1,39.191519999986056,34.1,0.178825512784,0.0,0.178825512784,26.0,26.0,26.0,0.0,0.0,0.0,8.806130616589858e-05,0.0306726297518341
R_61hCu6g2tcWoJo7,attribution,1,160210,feature contribution,0.5461422226017221,bmi: 39.40 -> 27.52 (delta -11.88),insulin: 215.00 -> 82.51 (delta -132.49),0.138108498670041,0.0,1 - sum(abs(model delta - user delta)) / (sum(abs(model delta)) + sum(abs(user delta))),0.0,0.3452712466751026,,0.0,1.0,0.020992646919,0.997935183809062,0.0294064421352,0.0664632820126,0.941321485927,0.961058893670344,1.0,1.0,0.41732228154,0.2732202118102054,100.0,100.0,100.0,0.0,0.0,0.0,74.0,74.0,74.0,0.0,0.0,0.0,215.0,215.0,82.51005488899492,0.0,-0.2732202118102054,0.2732202118102054,39.4,27.5179999999931,39.4,-0.41732228154,0.0,0.41732228154,43.0,43.0,43.0,0.0,0.0,0.0,0.2067569318050219,-0.1402936497924219
R_61hCu6g2tcWoJo7,attribution,2,160201,feature contribution,0.5453796557720496,glucose: 187.00 -> 131.00 (delta -56.00); bmi: 36.40 -> 26.09 (delta -10.31),glucose: 187.00 -> 141.48 (delta -45.52); insulin: 200.00 -> 36.00 (delta -164.00),0.1578449280526042,0.4951565879433089,1 - sum(abs(model delta - user delta)) / (sum(abs(model delta)) + sum(abs(user delta))),0.5,0.2630748800876738,1.0,1.0,1.0,0.998888721449,0.8578725299793297,0.109509678423,0.281142117469,0.904970076212,0.9174127239825668,1.0,1.0,0.8380651106929999,0.7252407013959097,187.0,131.00000000002268,141.4762862849195,-0.476109505186,-0.3870405859129441,0.0890689192730558,70.0,70.0,70.0,0.0,0.0,0.0,200.0,200.0,36.0,0.0,-0.3382001154829656,0.3382001154829656,36.4,26.09440000000468,36.4,-0.361955605507,0.0,0.361955605507,36.0,36.0,36.0,0.0,0.0,0.0,0.0392569280550399,0.24188518941396
R_61hCu6g2tcWoJo7,attribution,3,160203,feature contribution,0.4578344291609527,glucose: 161.00 -> 143.00 (delta -18.00); insulin: 132.00 -> 89.00 (delta -43.00); bmi: 25.50 -> 23.82 (delta -1.68),glucose: 161.00 -> 141.83 (delta -19.17); blood_pressure: 68.00 -> 60.63 (delta -7.37); insulin: 132.00 -> 54.99 (delta -77.01),0.059884840861987,0.617517132521572,1 - sum(abs(model delta - user delta)) / (sum(abs(model delta)) + sum(abs(user delta))),0.6666666666666666,0.0748560510774838,1.0,1.0,1.0,0.964747551154,0.9840137563103436,-0.00881379392052,0.0605519329641,0.939833406425,0.9035979052652928,1.0,1.0,0.3008329678743999,0.4820104736735354,161.0,142.9999999999485,141.83155076808748,-0.153035198096,-0.1629693014105807,0.0099341033145807,68.0,68.0,60.62922651806682,0.0,-0.1602342061289821,0.1602342061289821,132.0,88.99999999998676,54.99132598231388,-0.088674420523,-0.1588069661339725,0.0701325456109725,25.5,23.81664000000025,25.5,-0.0591233492554,0.0,0.0591233492554,47.0,47.0,47.0,0.0,0.0,0.0,0.1523902401762402,-0.0918383072121402
R_61hCu6g2tcWoJo7,attribution,4,160202,feature contribution,0.5779019941184852,bmi: 31.10 -> 28.37 (delta -2.73),bmi: 31.10 -> 26.68 (delta -4.42),0.0119168587328117,0.762801299436039,1 - sum(abs(model delta - user delta)) / (sum(abs(model delta)) + sum(abs(user delta))),1.0,0.0595842936640585,1.0,0.0,1.0,0.0644251530666,0.6932690764258783,0.0168745960104,0.0569726484831,0.980838437763,0.9689215790306084,1.0,1.0,0.0958078111829,0.1553921048469585,125.0,125.0,125.0,0.0,0.0,0.0,70.0,70.0,70.0,0.0,0.0,0.0,115.0,115.0,115.0,0.0,0.0,0.0,31.1,28.37216000000047,26.67567599079739,-0.0958078111829,-0.1553921048469585,0.0595842936640585,41.0,41.0,41.0,0.0,0.0,0.0,0.0172594120707512,0.0397132364123487
R_61hCu6g2tcWoJo7,attribution,5,160214,feature contribution,0.4418717883935777,insulin: 156.00 -> 70.00 (delta -86.00),insulin: 156.00 -> 77.92 (delta -78.08),0.0032680266757068,0.9517074956930492,1 - sum(abs(model delta - user delta)) / (sum(abs(model delta)) + sum(abs(user delta))),1.0,0.0163401333785343,1.0,1.0,1.0,0.995903401433,0.9957112548227912,-0.0770052499133,0.0501717968156,0.964530231791,0.9677982584665068,1.0,1.0,0.177348841046,0.1610087076674656,104.0,104.0,104.0,0.0,0.0,0.0,74.0,74.0,74.0,0.0,0.0,0.0,156.0,69.99999999997351,77.92365747789239,-0.177348841046,-0.1610087076674656,0.0163401333785343,29.9,29.9,29.9,0.0,0.0,0.0,41.0,41.0,41.0,0.0,0.0,0.0,0.1108369133508238,-0.0606651165352238
R_61hCu6g2tcWoJo7,attribution,6,160213,feature contribution,0.4150771117943638,blood_pressure: 88.00 -> 73.00 (delta -15.00); bmi: 34.50 -> 25.24 (delta -9.26),blood_pressure: 88.00 -> 70.93 (delta -17.07); bmi: 34.50 -> 28.05 (delta -6.45),0.0286807992959057,0.8851850436030796,1 - sum(abs(model delta - user delta)) / (sum(abs(model delta)) + sum(abs(user delta))),1.0,0.0717019982397643,1.0,1.0,0.0,0.939953698286,0.0512206331718394,0.0529457264423,0.0929170929375,0.941438059254,0.943094049716838,1.0,1.0,0.6513103338749999,0.5976906759217966,117.0,117.0,117.0,0.0,0.0,0.0,88.0,72.999999999988,70.93496021388252,-0.326086956522,-0.3709791257851626,0.0448921692631626,145.0,145.0,145.0,0.0,0.0,0.0,34.5,25.24024000000537,28.04506874450975,-0.325223377353,-0.2267115501366339,0.098511827216366,40.0,40.0,40.0,0.0,0.0,0.0,0.0488879010985872,0.0440291918389127
R_61hCu6g2tcWoJo7,attribution,7,160212,feature contribution,0.5265813045952239,insulin: 207.00 -> 109.00 (delta -98.00); bmi: 37.10 -> 25.24 (delta -11.86),insulin: 207.00 -> 95.11 (delta -111.89); bmi: 37.10 -> 31.60 (delta -5.50),0.0503751695592959,0.7584395831953099,1 - sum(abs(model delta - user delta)) / (sum(abs(model delta)) + sum(abs(user delta))),1.0,0.1259379238982399,1.0,1.0,1.0,0.985477622754,0.9854776304934564,-0.204889297232,0.0372518432215,0.916540574972,0.9151866074924622,1.0,1.0,0.618636354207,0.424066962537689,111.0,111.0,111.0,0.0,0.0,0.0,72.0,72.0,72.0,0.0,0.0,0.0,207.0,109.00000000016152,95.10547664756812,-0.202095190959,-0.2307484190225844,0.0286532280635844,37.1,25.24024000000293,31.595834429037936,-0.416541163248,-0.1933185435151045,0.2232226197328954,56.0,56.0,56.0,0.0,0.0,0.0,0.1880572891344953,-0.1508054459129953
R_61hCu6g2tcWoJo7,attribution,8,160200,feature contribution,0.4892168958249749,glucose: 154.00 -> 125.00 (delta -29.00); blood_pressure: 72.00 -> 63.00 (delta -9.00); bmi: 31.30 -> 26.38 (delta -4.92),glucose: 154.00 -> 135.62 (delta -18.38); blood_pressure: 72.00 -> 64.80 (delta -7.20); bmi: 31.30 -> 26.95 (delta -4.35),0.0298825713605014,0.8617404600419378,1 - sum(abs(model delta - user delta)) / (sum(abs(model delta)) + sum(abs(user delta))),1.0,0.0498042856008358,1.0,1.0,1.0,0.969944553264,0.8967500944339932,-0.0717617469933,0.0980127823706,0.935518459674,0.9324639864907048,1.0,1.0,0.615041138208,0.4656282814054925,154.0,124.99999999998232,135.61908516847572,-0.246556708043,-0.1562737190233317,0.0902829890196682,72.0,63.000000000002,64.80267390792648,-0.195652173913,-0.1564636106972505,0.0391885632157494,126.0,126.0,126.0,0.0,0.0,0.0,31.3,26.37911999999305,26.946888823627237,-0.172832256252,-0.1528909516849102,0.0199413045670897,37.0,37.0,37.0,0.0,0.0,0.0,0.1356287032459696,-0.0376159208753696
R_61hCu6g2tcWoJo7,attribution,9,160204,feature contribution,0.6422874154704603,blood_pressure: 70.00 -> 63.00 (delta -7.00); insulin: 122.00 -> 104.00 (delta -18.00); bmi: 28.90 -> 24.67 (delta -4.23),glucose: 125.00 -> 106.47 (delta -18.53); blood_pressure: 70.00 -> 62.58 (delta -7.42); bmi: 28.90 -> 24.51 (delta -4.39),0.0419043877711729,0.741633195606485,1 - sum(abs(model delta - user delta)) / (sum(abs(model delta)) + sum(abs(user delta))),0.6666666666666666,0.0523804847139661,1.0,1.0,1.0,0.96840847866,0.9685101016098852,-0.202818227672,0.0395820491408,0.932433529332,0.916911925254875,1.0,1.0,0.3378323533391,0.4731152424547648,125.0,125.0,106.46612636721912,0.0,-0.1575741679372631,0.1575741679372631,70.0,63.000000000022,62.5821491698735,-0.152173913043,-0.1612576267418803,0.0090837136988803,122.0,103.99999999999108,122.0,-0.0371195248701,0.0,0.0371195248701,28.9,24.670799999990923,24.507241674932505,-0.148538915426,-0.1542834477756212,0.0057445323496212,45.0,45.0,45.0,0.0,0.0,0.0,0.2078883029216573,-0.1683062537808573
R_61hCu6g2tcWoJo7,attribution,10,160211,feature contribution,0.7049690958214403,glucose: 145.00 -> 127.00 (delta -18.00); insulin: 130.00 -> 89.00 (delta -41.00); bmi: 37.90 -> 26.38 (delta -11.52),glucose: 145.00 -> 115.35 (delta -29.65); blood_pressure: 80.00 -> 65.83 (delta -14.17); bmi: 37.90 -> 31.20 (delta -6.70),0.1322335288149209,0.54006526545019,1 - sum(abs(model delta - user delta)) / (sum(abs(model delta)) + sum(abs(user delta))),0.6666666666666666,0.1652919110186511,1.0,1.0,1.0,0.871706001483,0.9295787794014424,0.0257093252283,0.0747170723186,0.957667546548,0.9531250893613368,1.0,1.0,0.6422241704897,0.7953007529578928,145.0,126.99999999994849,115.3522001236985,-0.153035198096,-0.2520642737315209,0.0990290756355209,80.0,80.0,65.82772026874963,0.0,-0.3080930376358777,0.3080930376358777,130.0,89.00000000002007,130.0,-0.0845500288707,0.0,0.0845500288707,37.9,26.379120000013128,31.20499593103544,-0.404638943523,-0.2351434415904941,0.1694955019325058,40.0,40.0,40.0,0.0,0.0,0.0,0.0427608342748099,0.03195623804379
R_61hCu6g2tcWoJo7,attribution,11,160208,feature contribution,0.5763255491206273,glucose: 126.00 -> 183.00 (delta +57.00); insulin: 75.00 -> 346.00 (delta +271.00); bmi: 25.90 -> 39.19 (delta +13.29),glucose: 126.00 -> 149.18 (delta +23.18); insulin: 75.00 -> 242.02 (delta +167.02); bmi: 25.90 -> 31.74 (delta +5.84),0.152755355907008,0.6615682445047215,1 - sum(abs(model delta - user delta)) / (sum(abs(model delta)) + sum(abs(user delta))),1.0,0.2545922598450134,1.0,1.0,0.0,0.988146082814,0.0136170275147053,-0.135365189427,0.0900870805017,0.928501123059,0.956118279067221,1.0,1.0,1.51029429012,0.7465175105849597,126.0,183.0000000000064,149.17906822462885,0.484611460636,0.19706740541259,0.28754405522341,74.0,74.0,74.0,0.0,0.0,0.0,75.0,345.9999999998354,242.020843641773,0.558855068877,0.3444296866323779,0.2144253822446221,25.9,39.19152000000252,31.73734135667065,0.466827760607,0.2050204185399919,0.261807342067008,39.0,39.0,39.0,0.0,0.0,0.0,0.1016984410623964,-0.0116113605606963
R_61hCu6g2tcWoJo7,attribution,12,160217,feature contribution,0.4631517313838316,glucose: 112.00 -> 176.00 (delta +64.00); insulin: 94.00 -> 240.00 (delta +146.00),glucose: 112.00 -> 136.55 (delta +24.55); insulin: 94.00 -> 259.68 (delta +165.68),0.0751954781775423,0.7305977581308101,1 - sum(abs(model delta - user delta)) / (sum(abs(model delta)) + sum(abs(user delta))),1.0,0.1879886954438557,1.0,1.0,0.0,0.843918223277,0.3010417554608293,-0.174505961979,0.030760691058,0.941788361985,0.9260559131153452,1.0,1.0,0.845205739397,0.5503928579980056,112.0,175.9999999999741,136.55082408679291,0.544125148784,0.208730012640647,0.3353951361433529,68.0,68.0,68.0,0.0,0.0,0.0,94.0,240.00000000005627,259.6791469706907,0.301080590613,0.3416628453573586,0.0405822547443585,34.1,34.1,34.1,0.0,0.0,0.0,26.0,26.0,26.0,0.0,0.0,0.0,0.0063079129878385,0.0244527780701614
