model family,xai,configuration,case,instance id,K,eta,alpha,rho,lambda,beta,age actionable,MAP subset,MAP subset probability,success,target confidence gain,boundary improvement,plausibility,actionability,edit L1
weighted examples,counterfactual,317,16,160215,2,1.0,nan,0.1,2.0,0.5,1,0|1,0.40874410621559926,1.0,0.9182995294566793,-0.03499041865233704,0.9340907643468408,1.0,0.634297767376891
weighted examples,counterfactual,317,17,160216,2,1.0,nan,0.1,2.0,0.5,1,1|4,0.29419265999030914,1.0,0.9407884687962392,-0.05903632578579607,0.9619653028326483,0.0,0.5138018723993074
weighted examples,counterfactual,317,18,160217,2,1.0,nan,0.1,2.0,0.5,1,0|1,0.4644579895241205,1.0,0.7368153327852547,-0.014720393757817474,0.9404618592802206,1.0,0.5547346816633882
weighted examples,counterfactual,317,19,160218,2,1.0,nan,0.1,2.0,0.5,1,1|4,0.27326910590936343,1.0,0.888825468196991,0.034141798842738935,0.9274927812679271,0.0,0.37718365430103684
weighted examples,counterfactual,317,20,160219,2,1.0,nan,0.1,2.0,0.5,1,1|3,0.29897401881555696,1.0,0.8066253597250164,0.013856520600722788,0.9623620940353632,1.0,0.5142600779461457
weighted examples,counterfactual,318,1,160200,2,1.0,nan,0.2,2.0,0.5,0,0|2,0.38344858269596255,0.0,0.03683915655639817,0.008186812406711264,0.9142302576792463,1.0,0.5919597267518251
weighted examples,counterfactual,318,2,160201,2,1.0,nan,0.2,2.0,0.5,0,0|3,0.4092116168126469,1.0,0.9526646364952015,0.20911411331175056,0.9189714607638244,1.0,0.7899104276107687
weighted examples,counterfactual,318,3,160202,2,1.0,nan,0.2,2.0,0.5,0,0|2,0.5240693006926924,0.0,-0.012393136047532186,-0.02237683940867491,0.951322185531612,1.0,0.47738226892520774
weighted examples,counterfactual,318,4,160203,2,1.0,nan,0.2,2.0,0.5,0,0|3,0.4932838715370152,1.0,0.9844371973212931,-0.06622389077505263,0.9242771484235722,1.0,0.6859459470587597
weighted examples,counterfactual,318,5,160204,2,1.0,nan,0.2,2.0,0.5,0,0|3,0.6303389537156004,1.0,0.968511300785428,-0.23725049190408184,0.9572480819798681,1.0,0.4925537185932342
weighted examples,counterfactual,318,6,160205,2,1.0,nan,0.2,2.0,0.5,0,0|3,0.6270881537068869,1.0,0.7146366345549543,0.24828060103843064,0.9181120304639625,1.0,0.8471692431955427
weighted examples,counterfactual,318,7,160206,2,1.0,nan,0.2,2.0,0.5,0,0|3,0.6254489027829379,1.0,0.8542394905573283,0.49703214269999696,0.9252676198750399,1.0,0.8311688651528379
weighted examples,counterfactual,318,8,160207,2,1.0,nan,0.2,2.0,0.5,0,0|1,0.4292643172620938,1.0,0.9879237749344562,0.13353666462682068,0.9338542115628196,1.0,0.7675376225184924
weighted examples,counterfactual,318,9,160208,2,1.0,nan,0.2,2.0,0.5,0,0|3,0.4878964172745309,1.0,0.9880186459461546,-0.11941491324197068,0.9125018215469038,1.0,0.6507864163701036
weighted examples,counterfactual,318,10,160209,2,1.0,nan,0.2,2.0,0.5,0,0|3,0.3611518656357155,1.0,0.9687944904212329,0.15729656421367458,0.9381173225962126,1.0,0.7676945716381076
weighted examples,counterfactual,318,11,160210,2,1.0,nan,0.2,2.0,0.5,0,2|3,0.5047173711289094,1.0,0.9979303706039526,-0.08157575244472665,0.9652046375686151,1.0,0.5914535788374602
weighted examples,counterfactual,318,12,160211,2,1.0,nan,0.2,2.0,0.5,0,0|3,0.4745999934151954,0.0,0.33441249929566513,0.0670489665684067,0.9499795339210717,1.0,0.6298717097695095
weighted examples,counterfactual,318,13,160212,2,1.0,nan,0.2,2.0,0.5,0,2|3,0.6274671170623369,1.0,0.985477631492065,-0.21185373748741249,0.9109670492305328,1.0,0.5444242467146274
weighted examples,counterfactual,318,14,160213,2,1.0,nan,0.2,2.0,0.5,0,1|3,0.399259218920848,0.0,0.061202407169358736,0.049581669569477155,0.9418608733335646,1.0,0.5963690940413493
weighted examples,counterfactual,318,15,160214,2,1.0,nan,0.2,2.0,0.5,0,0|3,0.6307033178503664,1.0,0.8227515242879996,0.008703194342434467,0.9548730598852819,1.0,0.48126996587106186
weighted examples,counterfactual,318,16,160215,2,1.0,nan,0.2,2.0,0.5,0,0|1,0.533418978702082,1.0,0.9220140839654586,-0.0985334331860121,0.9323844344743849,1.0,0.8342977673768909
weighted examples,counterfactual,318,17,160216,2,1.0,nan,0.2,2.0,0.5,0,1|2,0.32256874648435413,1.0,0.5860844928846888,0.02417854041265846,0.9419407576164092,1.0,0.6840010711558406
weighted examples,counterfactual,318,18,160217,2,1.0,nan,0.2,2.0,0.5,0,0|1,0.6222258833582932,1.0,0.8343373689423428,-0.07363193713680966,0.9363722494491967,1.0,0.7547346816633884
weighted examples,counterfactual,318,19,160218,2,1.0,nan,0.2,2.0,0.5,0,1|3,0.4821939772516293,1.0,0.9686354430270028,-0.1247567567081086,0.9377090165338271,1.0,0.571487175896262
weighted examples,counterfactual,318,20,160219,2,1.0,nan,0.2,2.0,0.5,0,1|3,0.4455991993011458,0.0,0.05858555482882011,-0.009676568419363096,0.9341323482987259,1.0,0.7142600779461457
weighted examples,counterfactual,319,1,160200,2,1.0,nan,0.2,2.0,0.5,1,0|4,0.38157002209841473,1.0,0.9840889790864259,0.016604444103015037,0.9398644312969696,0.0,0.6274303827741154
weighted examples,counterfactual,319,2,160201,2,1.0,nan,0.2,2.0,0.5,1,0|3,0.29241130416285627,1.0,0.9526646364952015,0.20911411331175056,0.9189714607638244,1.0,0.7899104276107687
weighted examples,counterfactual,319,3,160202,2,1.0,nan,0.2,2.0,0.5,1,0|2,0.4397449724767622,0.0,-0.012393136047532186,-0.02237683940867491,0.951322185531612,1.0,0.47738226892520774
weighted examples,counterfactual,319,4,160203,2,1.0,nan,0.2,2.0,0.5,1,0|3,0.3586434921197629,1.0,0.9844371973212931,-0.06622389077505263,0.9242771484235722,1.0,0.6859459470587597
weighted examples,counterfactual,319,5,160204,2,1.0,nan,0.2,2.0,0.5,1,0|3,0.3392351104395686,1.0,0.968511300785428,-0.23725049190408184,0.9572480819798681,1.0,0.4925537185932342
weighted examples,counterfactual,319,6,160205,2,1.0,nan,0.2,2.0,0.5,1,0|3,0.5304619660681016,1.0,0.7146366345549543,0.24828060103843064,0.9181120304639625,1.0,0.8471692431955427
weighted examples,counterfactual,319,7,160206,2,1.0,nan,0.2,2.0,0.5,1,0|3,0.3970089807036252,1.0,0.8542394905573283,0.49703214269999696,0.9252676198750399,1.0,0.8311688651528379
weighted examples,counterfactual,319,8,160207,2,1.0,nan,0.2,2.0,0.5,1,0|1,0.3305866993570052,1.0,0.9879237749344562,0.13353666462682068,0.9338542115628196,1.0,0.7675376225184924
weighted examples,counterfactual,319,9,160208,2,1.0,nan,0.2,2.0,0.5,1,0|3,0.3980846510605589,1.0,0.9880186459461546,-0.11941491324197068,0.9125018215469038,1.0,0.6507864163701036
weighted examples,counterfactual,319,10,160209,2,1.0,nan,0.2,2.0,0.5,1,0|3,0.2845169987389615,1.0,0.9687944904212329,0.15729656421367458,0.9381173225962126,1.0,0.7676945716381076
weighted examples,counterfactual,319,11,160210,2,1.0,nan,0.2,2.0,0.5,1,2|3,0.41804462466710934,1.0,0.9979303706039526,-0.08157575244472665,0.9652046375686151,1.0,0.5914535788374602
weighted examples,counterfactual,319,12,160211,2,1.0,nan,0.2,2.0,0.5,1,0|3,0.3998700638141221,0.0,0.33441249929566513,0.0670489665684067,0.9499795339210717,1.0,0.6298717097695095
weighted examples,counterfactual,319,13,160212,2,1.0,nan,0.2,2.0,0.5,1,3|4,0.3464423553937789,0.0,-0.012108876764249366,-0.0514869643530361,0.9496841081721485,0.0,0.6681747921993768
weighted examples,counterfactual,319,14,160213,2,1.0,nan,0.2,2.0,0.5,1,1|3,0.2924638662558465,0.0,0.061202407169358736,0.049581669569477155,0.9418608733335646,1.0,0.5963690940413493
weighted examples,counterfactual,319,15,160214,2,1.0,nan,0.2,2.0,0.5,1,0|3,0.5330091087125218,1.0,0.8227515242879996,0.008703194342434467,0.9548730598852819,1.0,0.48126996587106186
weighted examples,counterfactual,319,16,160215,2,1.0,nan,0.2,2.0,0.5,1,0|1,0.40874410621559926,1.0,0.9220140839654586,-0.0985334331860121,0.9323844344743849,1.0,0.8342977673768909
weighted examples,counterfactual,319,17,160216,2,1.0,nan,0.2,2.0,0.5,1,1|4,0.29419265999030914,1.0,0.9386503366719695,-0.07210490771090614,0.9391862469681863,0.0,0.7138018723993074
weighted examples,counterfactual,319,18,160217,2,1.0,nan,0.2,2.0,0.5,1,0|1,0.4644579895241205,1.0,0.8343373689423428,-0.07363193713680966,0.9363722494491967,1.0,0.7547346816633884
weighted examples,counterfactual,319,19,160218,2,1.0,nan,0.2,2.0,0.5,1,1|4,0.27326910590936343,1.0,0.5840311193894494,0.07563107572278849,0.9263947832573861,0.0,0.5771836543010369
weighted examples,counterfactual,319,20,160219,2,1.0,nan,0.2,2.0,0.5,1,1|3,0.29897401881555696,0.0,0.05858555482882011,-0.009676568419363096,0.9341323482987259,1.0,0.7142600779461457
weighted examples,counterfactual,320,1,160200,2,1.0,nan,0.3,2.0,0.5,0,0|2,0.38344858269596255,0.0,0.0004967682218880998,0.014218623006905962,0.9042688199756374,1.0,0.791959726751825
weighted examples,counterfactual,320,2,160201,2,1.0,nan,0.3,2.0,0.5,0,0|3,0.4092116168126469,1.0,0.9995639698186503,0.18637122829297265,0.9160980704017173,1.0,0.9899104276107686
weighted examples,counterfactual,320,3,160202,2,1.0,nan,0.3,2.0,0.5,0,0|2,0.5240693006926924,0.0,-0.021920889330779028,-0.050376848338999414,0.911322185531612,1.0,0.6773822689252077
weighted examples,counterfactual,320,4,160203,2,1.0,nan,0.3,2.0,0.5,0,0|3,0.4932838715370152,1.0,0.9845944284958837,-0.10749325510874717,0.9466464830056641,1.0,0.8859459470587596
