participant,xai,case,instance id,selected model family,possible subsets,mean selection F1,mean amount MAE,mean direction accuracy,observed success,simulated success,observed target confidence gain,simulated target confidence gain,observed boundary improvement,simulated boundary improvement,observed plausibility,simulated plausibility,observed actionability,simulated actionability,observed edit L1,simulated edit L1
R_5ASRudX4WuOaMDD,counterfactual,14,160219,feature contribution,4,0.0,0.39559466811438593,nan,0.0,0.2065825128547495,-0.0408733141376,0.059347098049589916,-0.145338400747,-0.10447940810982884,0.954662559044,0.9430555033703119,1.0,1.0,0.229552797143,0.5498557255427159
R_5ASRudX4WuOaMDD,counterfactual,15,160206,feature contribution,4,0.0,0.5986405986436824,nan,0.0,0.0,0.000794479116408,0.014580913604709688,0.448858393683,0.3175467052054201,0.980044421968,0.8980922021778892,1.0,1.0,0.326086956522,0.8601020051584121
R_5ASRudX4WuOaMDD,counterfactual,16,160207,feature contribution,4,0.09505688212839365,0.39072350263853556,0.0,0.0,0.8614858025013812,1.1643965947e-07,0.8585455753957592,-0.034796661031,0.04966662431814751,0.981755549311,0.9313402389963144,1.0,1.0,0.091222253442,0.6172721251496168
R_5ASRudX4WuOaMDD,counterfactual,17,160216,feature contribution,6,0.12882845987585417,0.30326463652502744,0.0,0.0,0.9838289680696006,0.0192451129964,0.8309422125171326,-0.0844275368521,-0.03169353497426283,0.950182564974,0.9455855195490896,1.0,1.0,0.583419909788,0.4604391738355906
R_5ASRudX4WuOaMDD,counterfactual,18,160205,feature contribution,4,0.504332954434109,0.5869849827390672,1.0,0.0,0.19695497368655168,0.19739413552,0.13337619057067693,0.217421637815,-0.023485723870582672,0.946151457466,0.8764931668751395,1.0,0.9999999999999999,0.46,0.8900255544710811
R_5ASRudX4WuOaMDD,counterfactual,19,160208,feature contribution,4,0.04015098798501475,0.28619685306894793,1.0,0.0,0.10603278809988995,0.102581409379,0.09172802340660675,0.0463051859377,-0.03860741660499484,0.973913043478,0.9262822627868679,1.0,1.0,0.130434782609,0.45092038803107404
R_5ASRudX4WuOaMDD,counterfactual,20,160215,feature contribution,6,0.2315620437960961,0.27705116372777744,1.0,1.0,0.4885033767203124,0.671771859981,0.34927118735507756,0.0415403817531,-0.01665937778596021,0.955536860679,0.9354557542406475,1.0,1.0000000000000002,0.1856634259543,0.8130537273846711
R_5CNiW73tAkn7Lk5,none,1,160214,feature contribution,4,0.0,0.1893089155541266,nan,1.0,0.9521419800617195,0.992835573919,0.9481255797151824,-0.0142989442148,-0.06634244163605986,0.969267771846,0.9564794455200912,1.0,1.0,0.15366114077,0.21760277239954356
R_5CNiW73tAkn7Lk5,none,2,160204,feature contribution,6,0.574120987246161,0.16225394008807884,1.0,1.0,0.9999999999999999,0.968421381533,0.967664888134144,-0.137900157349,-0.1721323780847665,0.940284395116,0.915898526360254,1.0,0.9999999999999999,0.298578024421,0.504833961969812
R_5CNiW73tAkn7Lk5,none,3,160211,feature contribution,6,0.5679829667472115,0.21972386599675414,1.0,1.0,0.9999999999999999,0.868559428904,0.8080213861984362,0.0401645907696,-0.018925822504228473,0.920053238785,0.926767174924042,1.0,0.9999999999999999,0.658199562465,0.7023870428521154
R_5CNiW73tAkn7Lk5,none,4,160201,feature contribution,6,0.7137786250525318,0.1620329701855,1.0,1.0,0.6814341616191399,0.94654951567,0.5581570922154853,0.22444300184,0.22197936343940478,0.94098602945,0.9324829002181991,1.0,0.9999999999999999,0.501055663248,0.49970181038264905
R_5CNiW73tAkn7Lk5,none,5,160210,feature contribution,6,0.806130678778405,0.19419641769804946,1.0,1.0,1.0,0.991078854095,0.9909309251923806,-0.00708678506798,-0.19378146720609923,0.950231491701,0.9323776794220848,1.0,1.0,0.616111360151,0.6836634270192485
R_5CNiW73tAkn7Lk5,none,6,160202,feature contribution,6,0.38382661632025855,0.08408515479902247,1.0,1.0,0.9711368866616109,0.977322224583,0.9022495665848079,-0.0803272913829,-0.006691623315993018,0.962146844382,0.9593450371405176,1.0,1.0,0.23034913224339998,0.20327481429741304
R_5CNiW73tAkn7Lk5,none,7,160212,feature contribution,6,0.7981884067228122,0.16659797404959772,1.0,1.0,0.9999999999999999,0.985471950413,0.9811943772264721,-0.0993812732973,-0.2328040623238132,0.909804922614,0.9151975587857519,1.0,0.9999999999999999,0.478521696119,0.4928197345244606
R_5CNiW73tAkn7Lk5,none,8,160200,feature contribution,4,0.5932991356571532,0.293264916220117,1.0,0.0,0.0,0.454518451561,0.1861601999219104,0.0958641153259,0.058046360776907696,0.962170262619,0.9372260040911216,1.0,1.0,0.425097772488,0.11423508900722953
R_5CNiW73tAkn7Lk5,none,9,160213,feature contribution,6,0.7432462934338185,0.26939313251860897,1.0,1.0,1.0000000000000002,0.969435341625,0.9793296697733576,0.0439526714094,-0.03644275056152775,0.937090233167,0.9240650138047785,1.0,1.0000000000000002,0.58609294257,0.707974277364134
R_5CNiW73tAkn7Lk5,none,10,160203,feature contribution,4,0.621920849527814,0.31832848335275227,1.0,1.0,0.621920849527814,0.984423418313,0.660149204329457,-0.0993702103731,-0.16282066683388138,0.92527977469,0.8994768532685788,1.0,1.0,0.442101683387,0.5452176581577262
R_5CNiW73tAkn7Lk5,none,11,160217,feature contribution,4,0.6103366435266481,0.18711317893777812,1.0,1.0,0.03565223873877936,0.795124892292,-0.1182706998209092,-0.103347821929,-0.14112227212538195,0.925542700472,0.9221779397286713,1.0,1.0,0.6480606396184999,0.7803145742861131
R_5CNiW73tAkn7Lk5,none,12,160209,feature contribution,6,0.6952268466190503,0.32060548487746904,1.0,0.0,0.9760307474849638,0.123174675265,0.9684851755958949,0.175188798639,0.12236472610785236,0.926233977122,0.9216417041178742,1.0,1.0,1.0560192392880001,0.5142577360873013
R_5CNiW73tAkn7Lk5,none,13,160208,feature contribution,6,0.7790885399612788,0.1626587505690032,1.0,0.0,0.6473896441706352,0.198074170359,0.553625213722333,0.0355255236386,-0.0011936740525498105,0.96664670234,0.9351765786221546,1.0,1.0,0.5459278183480001,0.45808059720735267
R_5CNiW73tAkn7Lk5,none,14,160207,feature contribution,4,0.8322171020676441,0.15322098452200494,1.0,0.0,1.0,0.0206727003039,0.9996497399955588,0.123112678778,0.07441715838539809,0.928557238805,0.9345782893537318,1.0,1.0,0.924059990931,0.5099971836744469
R_5CNiW73tAkn7Lk5,none,15,160215,feature contribution,4,0.3455406446487184,0.4003540239177154,1.0,1.0,0.3455406446487184,0.913482061538,0.25615767288907276,-0.0791641543244,-0.026204255063090195,0.918165876205,0.9148859139212996,1.0,1.0000000000000002,0.336137919657,0.6196065559168704
R_5CNiW73tAkn7Lk5,none,16,160205,feature contribution,6,0.8235550840296498,0.20502292811687606,1.0,0.0,0.012846260685846551,0.0394498626027,0.040564750012394825,0.203194656163,0.05022252801968935,0.926371044111,0.9247849513740176,1.0,1.0,0.800065990266,0.9678735991902562
R_5CNiW73tAkn7Lk5,none,17,160219,feature contribution,6,0.49371024850972084,0.313018905305442,1.0,1.0,0.12404179960760814,0.947387550244,0.2084245842040173,-0.0827464968692,-0.03320071947806194,0.930657358062,0.9508605347968568,1.0,1.0,0.436662439137,0.9671356522353289
R_5CNiW73tAkn7Lk5,none,18,160218,feature contribution,6,0.415551973812912,0.1423174840006057,1.0,0.0,0.9761175122907854,0.0176083053343,0.8376183747630601,0.0365034441781,0.015989794587163337,0.939805410001,0.9561001592283636,1.0,1.0,0.42425373531,0.21949920385818303
R_5CNiW73tAkn7Lk5,none,19,160206,feature contribution,4,0.9260797741889448,0.17503448902649,1.0,0.0,0.0,2.76878173693e-05,0.015735352967986775,0.365062090701,0.2371818440467131,0.945369373947,0.9229599546800016,1.0,1.0,0.9756907168,1.2972827732473997
R_5CNiW73tAkn7Lk5,none,20,160216,feature contribution,4,0.2891556724834779,0.3640278638577802,1.0,1.0,0.8710071205036989,0.941730037949,0.7695685859329269,-0.125550249659,-0.05694587126795445,0.948493358852,0.930161534609458,1.0,1.0,0.336137919657,0.5508835474422147
R_5F38MGbZJklp6TP,attribution,1,160201,feature contribution,6,0.6067806754170318,0.185599123022253,1.0,1.0,0.11653087752669787,0.792567173923,0.39331526887127377,0.239873897626,0.25658126382610924,0.949903638969,0.9382453347131623,1.0,1.0,0.494543600746,0.7126815774306732
R_5F38MGbZJklp6TP,attribution,2,160212,feature contribution,6,0.5065632904150774,0.10877738728150965,1.0,1.0,1.0,0.840943074159,0.9440952941363814,0.0167329482931,-0.04310817886397752,0.936256984742,0.9519886777689451,1.0,1.0,0.318715076291,0.24005661115527466
R_5F38MGbZJklp6TP,attribution,3,160211,feature contribution,4,0.940993819164288,0.035033936975061776,1.0,0.0,0.08239113527698043,0.344743060252,0.36924858797918153,0.0542341213144,0.052066217920594446,0.965237435688,0.961196209624301,1.0,1.0,0.48555175781829996,0.4847540861474557
R_5F38MGbZJklp6TP,attribution,4,160204,feature contribution,4,0.5474600862150578,0.08256405957445051,1.0,1.0,0.8489459319266901,0.964549389607,0.5469790880288499,-0.0630708896113,0.03152690263065402,0.973913043478,0.9889739100021843,1.0,1.0,0.130434782609,0.055130449989079275
R_5F38MGbZJklp6TP,attribution,5,160214,feature contribution,4,0.3664041714561266,0.08438328318497533,1.0,1.0,0.44187178839357777,0.919105674659,0.3390932165552047,0.0131579474774,0.030797080153147943,0.973913043478,0.9883533069381267,1.0,1.0,0.130434782609,0.0582334653093667
R_5F38MGbZJklp6TP,attribution,6,160200,feature contribution,6,0.7142050200729522,0.058693524258567324,1.0,0.0,0.0,0.327566945972,0.09306486077776181,0.0828864705559,0.04728437881112046,0.938235140024,0.9340880533766204,1.0,1.0000000000000002,0.2059838980361,0.10561507934506152
R_5F38MGbZJklp6TP,attribution,7,160213,feature contribution,6,0.7275765849861392,0.0538645272172723,1.0,0.0,0.42822171071555554,-0.000698196041827,0.4627852578661123,-0.0142652130566,0.01701655779972866,0.948337081675,0.9494461642244421,1.0,0.9999999999999999,0.3678320730052,0.3620325198490242
R_5F38MGbZJklp6TP,attribution,8,160210,feature contribution,6,0.5403519878765601,0.12115976363241202,1.0,0.0,0.966917623530296,0.118283218756,0.912410827095641,0.0480082165343,0.0028109096860648945,0.976579035483,0.9492069845171698,1.0,1.0,0.397757064149,0.2992486663720851
R_5F38MGbZJklp6TP,attribution,9,160202,feature contribution,4,0.21293890900782217,0.07781498235051533,1.0,1.0,0.0,0.930965323133,0.0852195590600833,0.0182200714844,0.013434973534139598,0.978260869565,0.988515191949191,1.0,1.0,0.108695652174,0.05742404025404542
R_5F38MGbZJklp6TP,attribution,10,160203,feature contribution,6,0.6565825590250935,0.12293167192275561,1.0,1.0,0.2758375188764539,0.981109512856,0.33700009612163107,-0.10902738934,0.035909674507744536,0.931693945601,0.9750095948840855,1.0,0.9999999999999998,0.37602300703110003,0.12495202557957143
R_5F38MGbZJklp6TP,attribution,11,160219,feature contribution,4,0.08056008746581582,0.2074922154631762,1.0,0.0,0.18192075452425283,-0.0441698594304,0.35329880390953655,-0.0200981297304,0.002741947334335512,0.978965602573,0.9634363513523656,1.0,0.9999999999999999,0.105171987132,0.3149828219267483
R_5F38MGbZJklp6TP,attribution,12,160215,feature contribution,4,0.19355739725863427,0.3266951485950263,1.0,1.0,0.19355739725863427,0.896442177046,0.12017476557470089,-0.0351937929209,-0.07162694203496818,0.93961646058,0.9384320978574431,1.0,1.0,0.195908603481,0.5021652965825341
R_5F38MGbZJklp6TP,attribution,13,160206,feature contribution,4,0.0,0.39702908419526284,nan,0.0,0.0,2.00578305076e-08,0.014893166650231222,0.0263696436007,0.2953646713778181,0.973913043478,0.9186118498377067,1.0,1.0,0.130434782609,0.6594182219213307
R_5F38MGbZJklp6TP,attribution,14,160207,feature contribution,4,0.08045242520770586,0.35605090922923,0.0,0.0,0.8727595903620504,1.1643965947e-07,0.8719956383600881,-0.034796661031,0.06159303095927238,0.981755549311,0.9421252536163355,1.0,1.0,0.091222253442,0.5671076904307353
R_5F38MGbZJklp6TP,attribution,15,160205,feature contribution,4,0.0,0.40272916286836347,nan,0.0,0.18782527400133556,4.53280408559e-05,0.12717426792933248,0.1261630933,-0.09588001843319366,0.979025846913,0.8844478830209077,1.0,1.0,0.152173913043,0.6480248731007513
R_5F38MGbZJklp6TP,attribution,16,160218,feature contribution,6,0.49756191781787007,0.12725561798150156,0.0,0.0,0.7637858697864818,0.0234626051993,0.506700883659418,-0.00670009001753,0.07005686141278337,0.952561306492,0.9754736532588396,1.0,1.0,0.23719346754049997,0.12263173370580156
R_5F38MGbZJklp6TP,attribution,17,160217,feature contribution,4,0.0,0.20794490947851507,nan,0.0,0.0,0.0196467970299,0.08126843997071136,-0.00928385636289,-0.007885953764069357,0.993765102557,0.9570245643296573,1.0,1.0,0.0311744872155,0.3836366599463228
