participant,xai,wave,slope_type,outcome,slope
R_1CKtpMfx1ihpfn1,counterfactual,new_26,nearest_training_distance,attribution_feature_overlap,0.04608060885391891
R_1Fh1UMJw1me9wFr,none,original_36,nearest_training_distance,boundary_new,-0.011062317432663324
R_1Fh1UMJw1me9wFr,none,original_36,nearest_training_distance,boundary_improvement,-0.05063476563280745
R_1Fh1UMJw1me9wFr,none,original_36,nearest_training_distance,success,0.043435724265356794
R_1Fh1UMJw1me9wFr,none,original_36,nearest_training_distance,confidence_gain,0.05773933010270939
R_1Fh1UMJw1me9wFr,none,original_36,nearest_training_distance,edit_l1,-0.09627310405531123
R_1Fh1UMJw1me9wFr,none,original_36,nearest_training_distance,target_centroid_progress,-0.0766306168544632
R_1Fh1UMJw1me9wFr,none,original_36,nearest_training_distance,target_helpful_shap,0.006753152824531505
R_1Fh1UMJw1me9wFr,none,original_36,nearest_training_distance,cf_demo_cosine,-0.020762450173059332
R_1Fh1UMJw1me9wFr,none,original_36,nearest_training_distance,cf_demo_feature_jaccard,0.02218295693699046
R_1Fh1UMJw1me9wFr,none,original_36,nearest_training_distance,attribution_feature_overlap,0.02218295693699046
R_1KMTwE2iCLDGMxz,none,original_36,nearest_training_distance,boundary_new,-0.03013430108751036
R_1KMTwE2iCLDGMxz,none,original_36,nearest_training_distance,boundary_improvement,-0.03156278197796033
R_1KMTwE2iCLDGMxz,none,original_36,nearest_training_distance,success,0.07352237703189182
R_1KMTwE2iCLDGMxz,none,original_36,nearest_training_distance,confidence_gain,0.035984652122134524
R_1KMTwE2iCLDGMxz,none,original_36,nearest_training_distance,edit_l1,-0.03367179171709091
R_1KMTwE2iCLDGMxz,none,original_36,nearest_training_distance,target_centroid_progress,-0.047620864328773646
R_1KMTwE2iCLDGMxz,none,original_36,nearest_training_distance,target_helpful_shap,0.006245008622671811
R_1KMTwE2iCLDGMxz,none,original_36,nearest_training_distance,cf_demo_cosine,-0.15794969974253226
R_1KMTwE2iCLDGMxz,none,original_36,nearest_training_distance,cf_demo_feature_jaccard,-0.09693834782676373
R_1KMTwE2iCLDGMxz,none,original_36,nearest_training_distance,attribution_feature_overlap,-0.09693834782676373
R_1QfQiW4jahDRgtB,attribution,original_36,nearest_training_distance,boundary_new,-0.027229677798471873
R_1QfQiW4jahDRgtB,attribution,original_36,nearest_training_distance,boundary_improvement,-0.034467405266998805
R_1QfQiW4jahDRgtB,attribution,original_36,nearest_training_distance,success,-0.06407014837912384
R_1QfQiW4jahDRgtB,attribution,original_36,nearest_training_distance,confidence_gain,-0.058495284591802844
R_1QfQiW4jahDRgtB,attribution,original_36,nearest_training_distance,edit_l1,-0.005888281809727016
R_1QfQiW4jahDRgtB,attribution,original_36,nearest_training_distance,target_centroid_progress,-0.029540366808232788
R_1QfQiW4jahDRgtB,attribution,original_36,nearest_training_distance,target_helpful_shap,-0.019442132941381248
R_1QfQiW4jahDRgtB,attribution,original_36,nearest_training_distance,cf_demo_cosine,-0.04920757590113445
R_1QfQiW4jahDRgtB,attribution,original_36,nearest_training_distance,cf_demo_feature_jaccard,-0.1010419184801777
R_1QfQiW4jahDRgtB,attribution,original_36,nearest_training_distance,attribution_feature_overlap,-0.1010419184801777
R_1ReJOex9cmkqbNa,counterfactual,original_36,nearest_training_distance,boundary_new,-0.044777456973726905
R_1ReJOex9cmkqbNa,counterfactual,original_36,nearest_training_distance,boundary_improvement,-0.016919626091743856
R_1ReJOex9cmkqbNa,counterfactual,original_36,nearest_training_distance,success,-0.08776746356450454
R_1ReJOex9cmkqbNa,counterfactual,original_36,nearest_training_distance,confidence_gain,-0.07793504059759715
R_1ReJOex9cmkqbNa,counterfactual,original_36,nearest_training_distance,edit_l1,-0.036387885434141766
R_1ReJOex9cmkqbNa,counterfactual,original_36,nearest_training_distance,target_centroid_progress,-0.02702213224850202
R_1ReJOex9cmkqbNa,counterfactual,original_36,nearest_training_distance,target_helpful_shap,-0.051609941941096873
R_1ReJOex9cmkqbNa,counterfactual,original_36,nearest_training_distance,cf_demo_cosine,-0.12790574371571745
R_1ReJOex9cmkqbNa,counterfactual,original_36,nearest_training_distance,cf_demo_feature_jaccard,-0.12629566629309336
R_1ReJOex9cmkqbNa,counterfactual,original_36,nearest_training_distance,attribution_feature_overlap,-0.12629566629309336
R_1TZbMIIo6RtFnsb,attribution,original_36,nearest_training_distance,boundary_new,-0.019014142887466747
R_1TZbMIIo6RtFnsb,attribution,original_36,nearest_training_distance,boundary_improvement,-0.04268294017800395
R_1TZbMIIo6RtFnsb,attribution,original_36,nearest_training_distance,success,-0.034063529225316046
R_1TZbMIIo6RtFnsb,attribution,original_36,nearest_training_distance,confidence_gain,0.00045455290969841555
R_1TZbMIIo6RtFnsb,attribution,original_36,nearest_training_distance,edit_l1,-0.06851229809990698
R_1TZbMIIo6RtFnsb,attribution,original_36,nearest_training_distance,target_centroid_progress,0.0024075719695520613
R_1TZbMIIo6RtFnsb,attribution,original_36,nearest_training_distance,target_helpful_shap,-0.03251236558163702
R_1TZbMIIo6RtFnsb,attribution,original_36,nearest_training_distance,cf_demo_cosine,-0.04747432795121238
R_1TZbMIIo6RtFnsb,attribution,original_36,nearest_training_distance,cf_demo_feature_jaccard,0.007259443921096694
R_1TZbMIIo6RtFnsb,attribution,original_36,nearest_training_distance,attribution_feature_overlap,0.007259443921096694
R_1WAqgPTkRSdmI9W,counterfactual,original_36,nearest_training_distance,boundary_new,-0.025036047694531757
R_1WAqgPTkRSdmI9W,counterfactual,original_36,nearest_training_distance,boundary_improvement,-0.03666103537093892
R_1WAqgPTkRSdmI9W,counterfactual,original_36,nearest_training_distance,success,0.0329828170733705
R_1WAqgPTkRSdmI9W,counterfactual,original_36,nearest_training_distance,confidence_gain,0.05487137771342676
R_1WAqgPTkRSdmI9W,counterfactual,original_36,nearest_training_distance,edit_l1,-0.01178965272285397
R_1WAqgPTkRSdmI9W,counterfactual,original_36,nearest_training_distance,target_centroid_progress,-0.00430405062090608
R_1WAqgPTkRSdmI9W,counterfactual,original_36,nearest_training_distance,target_helpful_shap,0.06174739820330178
R_1WAqgPTkRSdmI9W,counterfactual,original_36,nearest_training_distance,cf_demo_cosine,0.01396019573436646
R_1WAqgPTkRSdmI9W,counterfactual,original_36,nearest_training_distance,cf_demo_feature_jaccard,0.11971812374233738
R_1WAqgPTkRSdmI9W,counterfactual,original_36,nearest_training_distance,attribution_feature_overlap,0.11971812374233738
R_1bN1m4OYZIanJ5K,none,new_26,nearest_training_distance,boundary_new,0.003863138041585445
R_1bN1m4OYZIanJ5K,none,new_26,nearest_training_distance,boundary_improvement,-0.06556022110705621
R_1bN1m4OYZIanJ5K,none,new_26,nearest_training_distance,success,0.0456885866326146
R_1bN1m4OYZIanJ5K,none,new_26,nearest_training_distance,confidence_gain,-0.014887956054490734
R_1bN1m4OYZIanJ5K,none,new_26,nearest_training_distance,edit_l1,-0.036288451483209756
R_1bN1m4OYZIanJ5K,none,new_26,nearest_training_distance,target_centroid_progress,-0.0064255845602926845
R_1bN1m4OYZIanJ5K,none,new_26,nearest_training_distance,target_helpful_shap,-0.006395966173466618
R_1bN1m4OYZIanJ5K,none,new_26,nearest_training_distance,cf_demo_cosine,0.04443550222638794
R_1bN1m4OYZIanJ5K,none,new_26,nearest_training_distance,cf_demo_feature_jaccard,0.0685586700803192
R_1bN1m4OYZIanJ5K,none,new_26,nearest_training_distance,attribution_feature_overlap,0.0685586700803192
R_1hF6UnZQsvvwBCX,counterfactual,original_36,nearest_training_distance,boundary_new,-0.008271194432558245
R_1hF6UnZQsvvwBCX,counterfactual,original_36,nearest_training_distance,boundary_improvement,-0.05342588863291245
R_1hF6UnZQsvvwBCX,counterfactual,original_36,nearest_training_distance,success,-0.0044962469086284405
R_1hF6UnZQsvvwBCX,counterfactual,original_36,nearest_training_distance,confidence_gain,-0.0049299505352200425
R_1hF6UnZQsvvwBCX,counterfactual,original_36,nearest_training_distance,edit_l1,-0.03199273283288847
R_1hF6UnZQsvvwBCX,counterfactual,original_36,nearest_training_distance,target_centroid_progress,-0.054876184184003536
R_1hF6UnZQsvvwBCX,counterfactual,original_36,nearest_training_distance,target_helpful_shap,-0.016642351005296773
R_1hF6UnZQsvvwBCX,counterfactual,original_36,nearest_training_distance,cf_demo_cosine,-0.10525167443249332
R_1hF6UnZQsvvwBCX,counterfactual,original_36,nearest_training_distance,cf_demo_feature_jaccard,0.1484077469452184
R_1hF6UnZQsvvwBCX,counterfactual,original_36,nearest_training_distance,attribution_feature_overlap,0.1484077469452184
R_1ihbKBZG0EAXF8D,counterfactual,original_36,nearest_training_distance,boundary_new,-0.0021190643135430903
R_1ihbKBZG0EAXF8D,counterfactual,original_36,nearest_training_distance,boundary_improvement,-0.05957801875192759
R_1ihbKBZG0EAXF8D,counterfactual,original_36,nearest_training_distance,success,0.16157566813563295
R_1ihbKBZG0EAXF8D,counterfactual,original_36,nearest_training_distance,confidence_gain,0.18655203232453635
R_1ihbKBZG0EAXF8D,counterfactual,original_36,nearest_training_distance,edit_l1,-0.05819122664967658
R_1ihbKBZG0EAXF8D,counterfactual,original_36,nearest_training_distance,target_centroid_progress,-0.049538360064667386
R_1ihbKBZG0EAXF8D,counterfactual,original_36,nearest_training_distance,target_helpful_shap,0.09631848008037949
R_1ihbKBZG0EAXF8D,counterfactual,original_36,nearest_training_distance,cf_demo_cosine,-0.09591019787369112
R_1ihbKBZG0EAXF8D,counterfactual,original_36,nearest_training_distance,cf_demo_feature_jaccard,-0.06765680829091189
R_1ihbKBZG0EAXF8D,counterfactual,original_36,nearest_training_distance,attribution_feature_overlap,-0.06765680829091189
R_1jEfVgE4WoI6fVO,attribution,new_26,nearest_training_distance,boundary_new,-0.016265038836321372
R_1jEfVgE4WoI6fVO,attribution,new_26,nearest_training_distance,boundary_improvement,-0.045432044229149315
R_1jEfVgE4WoI6fVO,attribution,new_26,nearest_training_distance,success,-0.09292210695010018
R_1jEfVgE4WoI6fVO,attribution,new_26,nearest_training_distance,confidence_gain,-0.061592899743039546
R_1jEfVgE4WoI6fVO,attribution,new_26,nearest_training_distance,edit_l1,-0.04362791152612491
R_1jEfVgE4WoI6fVO,attribution,new_26,nearest_training_distance,target_centroid_progress,-0.10928423217342442
R_1jEfVgE4WoI6fVO,attribution,new_26,nearest_training_distance,target_helpful_shap,-0.10467112814560182
R_1jEfVgE4WoI6fVO,attribution,new_26,nearest_training_distance,cf_demo_cosine,-0.15950263534066858
R_1jEfVgE4WoI6fVO,attribution,new_26,nearest_training_distance,cf_demo_feature_jaccard,-0.15237292864943974
R_1jEfVgE4WoI6fVO,attribution,new_26,nearest_training_distance,attribution_feature_overlap,-0.15237292864943974
R_1myAGA2v3gStUIS,attribution,original_36,nearest_training_distance,boundary_new,-0.030872843649637036
R_1myAGA2v3gStUIS,attribution,original_36,nearest_training_distance,boundary_improvement,-0.030824239415833652
R_1myAGA2v3gStUIS,attribution,original_36,nearest_training_distance,success,0.10518792182873328
R_1myAGA2v3gStUIS,attribution,original_36,nearest_training_distance,confidence_gain,0.08075288597164114
R_1myAGA2v3gStUIS,attribution,original_36,nearest_training_distance,edit_l1,-0.006851358505350766
R_1myAGA2v3gStUIS,attribution,original_36,nearest_training_distance,target_centroid_progress,-0.056510830911538294
R_1myAGA2v3gStUIS,attribution,original_36,nearest_training_distance,target_helpful_shap,0.0546430767137051
R_1myAGA2v3gStUIS,attribution,original_36,nearest_training_distance,cf_demo_cosine,0.041358919056924306
R_1myAGA2v3gStUIS,attribution,original_36,nearest_training_distance,cf_demo_feature_jaccard,0.03560876756755694
R_1myAGA2v3gStUIS,attribution,original_36,nearest_training_distance,attribution_feature_overlap,0.03560876756755694
R_1vbS8BCLvmrwGHr,attribution,original_36,nearest_training_distance,boundary_new,-0.01836031286761296
R_1vbS8BCLvmrwGHr,attribution,original_36,nearest_training_distance,boundary_improvement,-0.04333677019785773
R_1vbS8BCLvmrwGHr,attribution,original_36,nearest_training_distance,success,0.03652445507577211
R_1vbS8BCLvmrwGHr,attribution,original_36,nearest_training_distance,confidence_gain,0.0070906659833242566
R_1vbS8BCLvmrwGHr,attribution,original_36,nearest_training_distance,edit_l1,-0.04964372014777948
R_1vbS8BCLvmrwGHr,attribution,original_36,nearest_training_distance,target_centroid_progress,-0.04763209141584339
R_1vbS8BCLvmrwGHr,attribution,original_36,nearest_training_distance,target_helpful_shap,0.0012038610124112635
R_1vbS8BCLvmrwGHr,attribution,original_36,nearest_training_distance,cf_demo_cosine,-0.13402439045552464
R_1vbS8BCLvmrwGHr,attribution,original_36,nearest_training_distance,cf_demo_feature_jaccard,-0.06795264957947399
R_1vbS8BCLvmrwGHr,attribution,original_36,nearest_training_distance,attribution_feature_overlap,-0.06795264957947399
R_1yltjaSsgo0dVO7,none,original_36,nearest_training_distance,boundary_new,-0.011165690938060996
R_1yltjaSsgo0dVO7,none,original_36,nearest_training_distance,boundary_improvement,-0.0505313921274097
R_1yltjaSsgo0dVO7,none,original_36,nearest_training_distance,success,3.227294399221455e-16
R_1yltjaSsgo0dVO7,none,original_36,nearest_training_distance,confidence_gain,-0.021257160500454824
R_1yltjaSsgo0dVO7,none,original_36,nearest_training_distance,edit_l1,-0.18213314204929934
R_1yltjaSsgo0dVO7,none,original_36,nearest_training_distance,target_centroid_progress,-0.12028335425207158
R_1yltjaSsgo0dVO7,none,original_36,nearest_training_distance,target_helpful_shap,0.04209564349259019
R_1yltjaSsgo0dVO7,none,original_36,nearest_training_distance,cf_demo_cosine,-0.17006581719582622
R_1yltjaSsgo0dVO7,none,original_36,nearest_training_distance,cf_demo_feature_jaccard,-0.08327257935939138
R_1yltjaSsgo0dVO7,none,original_36,nearest_training_distance,attribution_feature_overlap,-0.08327257935939138
R_3CPW0AmZIfESbrT,counterfactual,new_26,nearest_training_distance,boundary_new,0.0005341774833525126
R_3CPW0AmZIfESbrT,counterfactual,new_26,nearest_training_distance,boundary_improvement,-0.06223126054882326
R_3CPW0AmZIfESbrT,counterfactual,new_26,nearest_training_distance,success,-0.15786172781070534
R_3CPW0AmZIfESbrT,counterfactual,new_26,nearest_training_distance,confidence_gain,-0.16203851866699268
R_3CPW0AmZIfESbrT,counterfactual,new_26,nearest_training_distance,edit_l1,0.006897494547643019
R_3CPW0AmZIfESbrT,counterfactual,new_26,nearest_training_distance,target_centroid_progress,-0.04148628558308401
R_3CPW0AmZIfESbrT,counterfactual,new_26,nearest_training_distance,target_helpful_shap,-0.07394744193754405
R_3CPW0AmZIfESbrT,counterfactual,new_26,nearest_training_distance,cf_demo_cosine,0.14604278595946948
R_3CPW0AmZIfESbrT,counterfactual,new_26,nearest_training_distance,cf_demo_feature_jaccard,0.11143731699404326
R_3CPW0AmZIfESbrT,counterfactual,new_26,nearest_training_distance,attribution_feature_overlap,0.11143731699404326
R_3ENoszlL5q7JglI,none,original_36,nearest_training_distance,boundary_new,-0.017959747864355002
R_3ENoszlL5q7JglI,none,original_36,nearest_training_distance,boundary_improvement,-0.04373733520111569
R_3ENoszlL5q7JglI,none,original_36,nearest_training_distance,success,0.035135130069289894
R_3ENoszlL5q7JglI,none,original_36,nearest_training_distance,confidence_gain,-0.04462056914814555
R_3ENoszlL5q7JglI,none,original_36,nearest_training_distance,edit_l1,-0.17616991693341283
R_3ENoszlL5q7JglI,none,original_36,nearest_training_distance,target_centroid_progress,-0.07946473651066167
R_3ENoszlL5q7JglI,none,original_36,nearest_training_distance,target_helpful_shap,-0.04725263126098163
R_3ENoszlL5q7JglI,none,original_36,nearest_training_distance,cf_demo_cosine,-0.08434007792834007
R_3ENoszlL5q7JglI,none,original_36,nearest_training_distance,cf_demo_feature_jaccard,-0.09831260083680783
R_3ENoszlL5q7JglI,none,original_36,nearest_training_distance,attribution_feature_overlap,-0.09831260083680783
R_3FXVdEYgbSYjhFQ,counterfactual,new_26,nearest_training_distance,boundary_new,-0.005243710865394614
R_3FXVdEYgbSYjhFQ,counterfactual,new_26,nearest_training_distance,boundary_improvement,-0.05645337220007615
R_3FXVdEYgbSYjhFQ,counterfactual,new_26,nearest_training_distance,success,0.11285425640687773
R_3FXVdEYgbSYjhFQ,counterfactual,new_26,nearest_training_distance,confidence_gain,0.07835950875099423
R_3FXVdEYgbSYjhFQ,counterfactual,new_26,nearest_training_distance,edit_l1,0.027260766420151628
R_3FXVdEYgbSYjhFQ,counterfactual,new_26,nearest_training_distance,target_centroid_progress,-0.063203486955722
R_3FXVdEYgbSYjhFQ,counterfactual,new_26,nearest_training_distance,target_helpful_shap,0.02039978472597633
R_3FXVdEYgbSYjhFQ,counterfactual,new_26,nearest_training_distance,cf_demo_cosine,-0.08611074654582794
R_3FXVdEYgbSYjhFQ,counterfactual,new_26,nearest_training_distance,cf_demo_feature_jaccard,-0.09454542163439318
R_3FXVdEYgbSYjhFQ,counterfactual,new_26,nearest_training_distance,attribution_feature_overlap,-0.09454542163439318
R_3Fo0QmOVx6lcU4W,counterfactual,original_36,nearest_training_distance,boundary_new,-0.03557033301728191
R_3Fo0QmOVx6lcU4W,counterfactual,original_36,nearest_training_distance,boundary_improvement,-0.026126750048188742
R_3Fo0QmOVx6lcU4W,counterfactual,original_36,nearest_training_distance,success,0.11287440424991423
R_3Fo0QmOVx6lcU4W,counterfactual,original_36,nearest_training_distance,confidence_gain,0.10492436348426487
R_3Fo0QmOVx6lcU4W,counterfactual,original_36,nearest_training_distance,edit_l1,-0.015984379115101303
R_3Fo0QmOVx6lcU4W,counterfactual,original_36,nearest_training_distance,target_centroid_progress,0.01919065057075349
R_3Fo0QmOVx6lcU4W,counterfactual,original_36,nearest_training_distance,target_helpful_shap,0.02360695233927814
R_3Fo0QmOVx6lcU4W,counterfactual,original_36,nearest_training_distance,cf_demo_cosine,-0.09986025340783765
R_3Fo0QmOVx6lcU4W,counterfactual,original_36,nearest_training_distance,cf_demo_feature_jaccard,0.07864862114536007
R_3Fo0QmOVx6lcU4W,counterfactual,original_36,nearest_training_distance,attribution_feature_overlap,0.07864862114536007
R_3OpQ58fnUhzHRsd,none,new_26,nearest_training_distance,boundary_new,-0.033777909334175064
R_3OpQ58fnUhzHRsd,none,new_26,nearest_training_distance,boundary_improvement,-0.027919173731295693
R_3OpQ58fnUhzHRsd,none,new_26,nearest_training_distance,success,0.03069043995759942
R_3OpQ58fnUhzHRsd,none,new_26,nearest_training_distance,confidence_gain,0.0028287632849415146
R_3OpQ58fnUhzHRsd,none,new_26,nearest_training_distance,edit_l1,-0.03925914908254557
R_3OpQ58fnUhzHRsd,none,new_26,nearest_training_distance,target_centroid_progress,-0.009497192053277977
R_3OpQ58fnUhzHRsd,none,new_26,nearest_training_distance,target_helpful_shap,0.01334561508395744
R_3OpQ58fnUhzHRsd,none,new_26,nearest_training_distance,cf_demo_cosine,0.2114237110793631
R_3OpQ58fnUhzHRsd,none,new_26,nearest_training_distance,cf_demo_feature_jaccard,0.13003346019206324
R_3OpQ58fnUhzHRsd,none,new_26,nearest_training_distance,attribution_feature_overlap,0.13003346019206324
R_3P1hvuTtye32D8u,attribution,new_26,nearest_training_distance,boundary_new,-0.031775298136299264
R_3P1hvuTtye32D8u,attribution,new_26,nearest_training_distance,boundary_improvement,-0.02992178492917148
R_3P1hvuTtye32D8u,attribution,new_26,nearest_training_distance,success,0.04880425587078999
R_3P1hvuTtye32D8u,attribution,new_26,nearest_training_distance,confidence_gain,0.039145659067119684
R_3P1hvuTtye32D8u,attribution,new_26,nearest_training_distance,edit_l1,0.0018954222021934676
R_3P1hvuTtye32D8u,attribution,new_26,nearest_training_distance,target_centroid_progress,0.010386813872190025
R_3P1hvuTtye32D8u,attribution,new_26,nearest_training_distance,target_helpful_shap,-0.02104189969475486
R_3P1hvuTtye32D8u,attribution,new_26,nearest_training_distance,cf_demo_cosine,-0.02213591128691229
R_3P1hvuTtye32D8u,attribution,new_26,nearest_training_distance,cf_demo_feature_jaccard,-0.04325292753328282
R_3P1hvuTtye32D8u,attribution,new_26,nearest_training_distance,attribution_feature_overlap,-0.04325292753328282
R_3P5ccqI6lMcShWV,attribution,new_26,nearest_training_distance,boundary_new,0.008219002628857842
R_3P5ccqI6lMcShWV,attribution,new_26,nearest_training_distance,boundary_improvement,-0.06991608569432853
R_3P5ccqI6lMcShWV,attribution,new_26,nearest_training_distance,success,0.10357755133372186
R_3P5ccqI6lMcShWV,attribution,new_26,nearest_training_distance,confidence_gain,0.04955127724313615
R_3P5ccqI6lMcShWV,attribution,new_26,nearest_training_distance,edit_l1,-0.02750234253191222
R_3P5ccqI6lMcShWV,attribution,new_26,nearest_training_distance,target_centroid_progress,-0.12294517193932696
R_3P5ccqI6lMcShWV,attribution,new_26,nearest_training_distance,target_helpful_shap,0.0029686650075698693
R_3P5ccqI6lMcShWV,attribution,new_26,nearest_training_distance,cf_demo_cosine,-0.10253260059112032
R_3P5ccqI6lMcShWV,attribution,new_26,nearest_training_distance,cf_demo_feature_jaccard,-0.07515846764129364
R_3P5ccqI6lMcShWV,attribution,new_26,nearest_training_distance,attribution_feature_overlap,-0.07515846764129364
R_3Qv0QTQ49yAIRot,attribution,original_36,nearest_training_distance,boundary_new,-0.05616804503346284
R_3Qv0QTQ49yAIRot,attribution,original_36,nearest_training_distance,boundary_improvement,-0.005529038032007825
R_3Qv0QTQ49yAIRot,attribution,original_36,nearest_training_distance,success,-0.018538809019340463
R_3Qv0QTQ49yAIRot,attribution,original_36,nearest_training_distance,confidence_gain,-0.06961942768075687
R_3Qv0QTQ49yAIRot,attribution,original_36,nearest_training_distance,edit_l1,0.004474584436045556
R_3Qv0QTQ49yAIRot,attribution,original_36,nearest_training_distance,target_centroid_progress,0.03886705870568133
R_3Qv0QTQ49yAIRot,attribution,original_36,nearest_training_distance,target_helpful_shap,-0.04148527927096975
R_3Qv0QTQ49yAIRot,attribution,original_36,nearest_training_distance,cf_demo_cosine,0.2602399286574958
R_3Qv0QTQ49yAIRot,attribution,original_36,nearest_training_distance,cf_demo_feature_jaccard,0.17645534918235584
R_3Qv0QTQ49yAIRot,attribution,original_36,nearest_training_distance,attribution_feature_overlap,0.17645534918235584
R_3pZ1OVs4kWTC7GB,none,original_36,nearest_training_distance,boundary_new,-0.031481756323488534
R_3pZ1OVs4kWTC7GB,none,original_36,nearest_training_distance,boundary_improvement,-0.030215326741982153
R_3pZ1OVs4kWTC7GB,none,original_36,nearest_training_distance,success,0.1398692155044566
R_3pZ1OVs4kWTC7GB,none,original_36,nearest_training_distance,confidence_gain,0.09966974427383901
R_3pZ1OVs4kWTC7GB,none,original_36,nearest_training_distance,edit_l1,0.02530694638497371
R_3pZ1OVs4kWTC7GB,none,original_36,nearest_training_distance,target_centroid_progress,-0.0622535356163703
R_3pZ1OVs4kWTC7GB,none,original_36,nearest_training_distance,target_helpful_shap,0.05957729266488174
R_3pZ1OVs4kWTC7GB,none,original_36,nearest_training_distance,cf_demo_cosine,0.042172124146401396
R_3pZ1OVs4kWTC7GB,none,original_36,nearest_training_distance,cf_demo_feature_jaccard,0.038519794068908875
R_3pZ1OVs4kWTC7GB,none,original_36,nearest_training_distance,attribution_feature_overlap,0.038519794068908875
R_5ASRudX4WuOaMDD,counterfactual,original_36,nearest_training_distance,boundary_new,-0.0033006488878739785
R_5ASRudX4WuOaMDD,counterfactual,original_36,nearest_training_distance,boundary_improvement,-0.05839643417759673
R_5ASRudX4WuOaMDD,counterfactual,original_36,nearest_training_distance,success,0.11008341488358137
R_5ASRudX4WuOaMDD,counterfactual,original_36,nearest_training_distance,confidence_gain,0.03837990106567085
R_5ASRudX4WuOaMDD,counterfactual,original_36,nearest_training_distance,edit_l1,-0.024976387739244658
R_5ASRudX4WuOaMDD,counterfactual,original_36,nearest_training_distance,target_centroid_progress,-0.002544665536841813
R_5ASRudX4WuOaMDD,counterfactual,original_36,nearest_training_distance,target_helpful_shap,0.006257992594161597
R_5ASRudX4WuOaMDD,counterfactual,original_36,nearest_training_distance,cf_demo_cosine,0.004421172366152336
R_5ASRudX4WuOaMDD,counterfactual,original_36,nearest_training_distance,cf_demo_feature_jaccard,-0.009124079390599475
R_5ASRudX4WuOaMDD,counterfactual,original_36,nearest_training_distance,attribution_feature_overlap,-0.009124079390599475
R_5CNiW73tAkn7Lk5,none,original_36,nearest_training_distance,boundary_new,0.0054200997934203
R_5CNiW73tAkn7Lk5,none,original_36,nearest_training_distance,boundary_improvement,-0.067117182858891
R_5CNiW73tAkn7Lk5,none,original_36,nearest_training_distance,success,0.1906766177252257
R_5CNiW73tAkn7Lk5,none,original_36,nearest_training_distance,confidence_gain,0.1334437800158266
R_5CNiW73tAkn7Lk5,none,original_36,nearest_training_distance,edit_l1,-0.10661949701800834
R_5CNiW73tAkn7Lk5,none,original_36,nearest_training_distance,target_centroid_progress,-0.09273051725999083
R_5CNiW73tAkn7Lk5,none,original_36,nearest_training_distance,target_helpful_shap,0.0820991475280053
R_5CNiW73tAkn7Lk5,none,original_36,nearest_training_distance,cf_demo_cosine,-0.11831625215034933
R_5CNiW73tAkn7Lk5,none,original_36,nearest_training_distance,cf_demo_feature_jaccard,-0.06001091054587341
R_5CNiW73tAkn7Lk5,none,original_36,nearest_training_distance,attribution_feature_overlap,-0.06001091054587341
R_5F38AMuOCY994Y9,none,new_26,nearest_training_distance,boundary_new,-0.060386902483761336
R_5F38AMuOCY994Y9,none,new_26,nearest_training_distance,boundary_improvement,-0.0013101805817093146
R_5F38AMuOCY994Y9,none,new_26,nearest_training_distance,success,0.0062899578270884235
R_5F38AMuOCY994Y9,none,new_26,nearest_training_distance,confidence_gain,-0.012649414721912196
R_5F38AMuOCY994Y9,none,new_26,nearest_training_distance,edit_l1,-0.017146817188684858
R_5F38AMuOCY994Y9,none,new_26,nearest_training_distance,target_centroid_progress,0.0006552515347792419
R_5F38AMuOCY994Y9,none,new_26,nearest_training_distance,target_helpful_shap,-0.0699373858802079
R_5F38AMuOCY994Y9,none,new_26,nearest_training_distance,cf_demo_cosine,-0.11701006642546245
R_5F38AMuOCY994Y9,none,new_26,nearest_training_distance,cf_demo_feature_jaccard,-0.03590750531880155
R_5F38AMuOCY994Y9,none,new_26,nearest_training_distance,attribution_feature_overlap,-0.03590750531880155
R_5F38MGbZJklp6TP,attribution,original_36,nearest_training_distance,boundary_new,-0.05053899765113933
R_5F38MGbZJklp6TP,attribution,original_36,nearest_training_distance,boundary_improvement,-0.011158085414331456
R_5F38MGbZJklp6TP,attribution,original_36,nearest_training_distance,success,0.058873808352839584
R_5F38MGbZJklp6TP,attribution,original_36,nearest_training_distance,confidence_gain,0.03320758843333207
R_5F38MGbZJklp6TP,attribution,original_36,nearest_training_distance,edit_l1,-0.008006055220142678
R_5F38MGbZJklp6TP,attribution,original_36,nearest_training_distance,target_centroid_progress,0.02494195120725864
R_5F38MGbZJklp6TP,attribution,original_36,nearest_training_distance,target_helpful_shap,0.012438309167433914
R_5F38MGbZJklp6TP,attribution,original_36,nearest_training_distance,cf_demo_cosine,0.030665090037114744
R_5F38MGbZJklp6TP,attribution,original_36,nearest_training_distance,cf_demo_feature_jaccard,0.07420765905010089
R_5F38MGbZJklp6TP,attribution,original_36,nearest_training_distance,attribution_feature_overlap,0.07420765905010089
R_5FwCR03V97gle4L,attribution,new_26,nearest_training_distance,boundary_new,-0.02900127709945397
R_5FwCR03V97gle4L,attribution,new_26,nearest_training_distance,boundary_improvement,-0.03269580596601672
R_5FwCR03V97gle4L,attribution,new_26,nearest_training_distance,success,-0.015243225195808726
R_5FwCR03V97gle4L,attribution,new_26,nearest_training_distance,confidence_gain,-0.06694934205168805
R_5FwCR03V97gle4L,attribution,new_26,nearest_training_distance,edit_l1,-0.09029984252555341
R_5FwCR03V97gle4L,attribution,new_26,nearest_training_distance,target_centroid_progress,-0.07746010134422647
