moderator,level,n_instances,outcome,comparison,n_a,n_b,mean_a,mean_b,difference,ci_low,ci_high,permutation_p,welch_p,hedges_g,beneficial_difference,q_global,q_within_moderator
exogenous_geometry_k2,geometry_2,5,cf_demo_feature_jaccard,counterfactual - attribution,27,16,0.34518518518518515,0.3260416666666667,0.019143518518518476,-0.12142766203703703,0.16199421296296296,0.7953333333333333,0.7992792988086459,0.08257125932164668,0.019143518518518476,1.0,0.946923076923077
design_cluster_group,cluster_2,10,confidence_gain,attribution - none,16,19,0.5072332687025001,0.5269337149763157,-0.01970044627381562,-0.15642777989988654,0.12061085353977137,0.7973333333333333,0.7924255957582053,-0.08541196723694516,-0.01970044627381562,1.0,0.8916363636363637
control_empirical_difficulty_group,control_easy,10,cf_demo_feature_jaccard,counterfactual - none,27,19,0.3719753086419753,0.363157894736842,0.008817413905133298,-0.05814822936972062,0.07720134827810264,0.799,0.8080378186399977,0.07159196580272331,0.008817413905133298,1.0,0.9422222222222222
exogenous_geometry_k2,geometry_2,5,attribution_feature_overlap,counterfactual - none,27,19,0.34518518518518515,0.3621052631578947,-0.016920077972709557,-0.13154223521767375,0.10653638726445726,0.7993333333333333,0.7886777504412416,-0.07880722885418918,-0.016920077972709557,1.0,0.946923076923077
oracle_pair_uses_age_group,age_pair,3,target_helpful_shap,counterfactual - attribution,27,16,0.16643626886419755,0.18496178444166667,-0.01852551557746912,-0.16954413854844713,0.12616033681514854,0.8006666666666666,0.8129711120736428,-0.07764294641369672,-0.01852551557746912,1.0,0.9941379310344827
exogenous_geometry_k2,geometry_2,5,success,counterfactual - attribution,27,16,0.26666666666666666,0.2875,-0.020833333333333315,-0.17546296296296296,0.12967592592592567,0.8033333333333333,0.794183743987674,-0.0818795124583362,-0.020833333333333315,1.0,0.946923076923077
control_empirical_difficulty_group,control_hard,10,target_centroid_progress,counterfactual - none,27,19,0.044625327464193044,0.06552678594682312,-0.02090145848263008,-0.1572617926327937,0.12095801401610376,0.8076666666666666,0.7808716062322217,-0.07778737579868585,-0.02090145848263008,1.0,0.9422222222222222
control_empirical_difficulty_group,control_easy,10,attribution_feature_overlap,counterfactual - none,27,19,0.3719753086419753,0.363157894736842,0.008817413905133298,-0.060783300844704354,0.07538206627680302,0.809,0.8080378186399977,0.07159196580272331,0.008817413905133298,1.0,0.9422222222222222
exogenous_geometry_k2,geometry_2,5,boundary_improvement,counterfactual - none,27,19,0.0986803343259259,0.09270013617473684,0.005980198151189067,-0.043389550263110144,0.05668454872690157,0.8103333333333333,0.817166130055225,0.07150323255100224,0.005980198151189067,1.0,0.946923076923077
original_boundary_distance_bucket,farther_original_boundary,10,boundary_improvement,counterfactual - attribution,27,16,0.05576917299629628,0.05990192106375,-0.004132748067453722,-0.032060434859590856,0.020382432567240143,0.811,0.770176424610642,-0.07857988124794645,-0.004132748067453722,1.0,1.0
control_empirical_difficulty_group,control_hard,10,edit_l1,counterfactual - none,27,19,0.5230051791055224,0.5439637440406799,-0.020958564935157575,-0.21334770088497895,0.15330986111230735,0.812,0.8287317995476053,-0.06562046702043457,0.020958564935157575,1.0,0.9422222222222222
exogenous_geometry_k2,geometry_2,5,target_centroid_progress,counterfactual - none,27,19,0.12291101102350124,0.14845551240632945,-0.02554450138282821,-0.2381494438894606,0.18162018617014222,0.815,0.8166819682249109,-0.06934032634943174,-0.02554450138282821,1.0,0.946923076923077
original_boundary_distance_bucket,farther_original_boundary,10,boundary_new,counterfactual - attribution,27,16,0.1423743302337037,0.13824158216625,0.004132748067453701,-0.020107392225081618,0.03200335610968283,0.816,0.770176424610643,0.07857988124794607,-0.004132748067453701,1.0,1.0
exogenous_geometry_k2,geometry_2,5,boundary_new,counterfactual - none,27,19,0.17188441437407412,0.17786461252526317,-0.005980198151189053,-0.053873462699530236,0.03930955321228745,0.816,0.8171661300552254,-0.07150323255100208,0.005980198151189053,1.0,0.946923076923077
prediction_confidence_bucket,lower_confidence,10,confidence_gain,attribution - none,16,19,0.56675166073875,0.581305411761579,-0.014553751022828965,-0.14420549349033385,0.09703645176615942,0.8166666666666667,0.8250485038442312,-0.07299151828303925,-0.014553751022828965,1.0,0.9624561403508772
design_cluster_group,cluster_1,10,success,attribution - none,16,19,0.5562499999999999,0.5368421052631579,0.019407894736842013,-0.12963815789473687,0.1547779605263157,0.8173333333333334,0.7898498491053592,0.08711907410996346,0.019407894736842013,1.0,0.8916363636363637
design_cluster_group,cluster_2,10,target_centroid_progress,counterfactual - none,27,19,0.014678047774148608,0.038024119123828026,-0.02334607134967942,-0.1837502044191583,0.11211798985633965,0.8173333333333334,0.762129226238587,-0.08146852058351019,-0.02334607134967942,1.0,0.8916363636363637
exogenous_geometry_k2,geometry_2,5,success,attribution - none,16,19,0.2875,0.3157894736842105,-0.02828947368421053,-0.2190789473684211,0.1819243421052631,0.8206666666666667,0.7876542081344757,-0.08737391501792868,-0.02828947368421053,1.0,0.946923076923077
oracle_pair_uses_age_group,no_age_pair,17,confidence_gain,attribution - none,16,19,0.5899293085518358,0.5755507340118428,0.014378574539993028,-0.1065441429185821,0.14596328514467993,0.8246666666666667,0.8316439119070941,0.06963360561305644,0.014378574539993028,1.0,0.9941379310344827
design_cluster_group,cluster_1,10,target_helpful_shap,counterfactual - attribution,27,16,0.29921399586703706,0.309852970396875,-0.010638974529837919,-0.11349799108780208,0.08750809810867123,0.8326666666666667,0.8317111891226816,-0.06628903860083078,-0.010638974529837919,1.0,0.8921428571428571
original_boundary_distance_bucket,farther_original_boundary,10,boundary_improvement,attribution - none,16,19,0.05990192106375,0.055810608201578946,0.0040913128621710565,-0.03047203220571217,0.0399269145260904,0.8333333333333334,0.825540860191234,0.06957038787602704,0.0040913128621710565,1.0,1.0
control_empirical_difficulty_group,control_hard,10,boundary_improvement,counterfactual - attribution,27,16,0.0125405098037037,0.015494910619375,-0.002954400815671299,-0.025810921994342595,0.019211149299306694,0.838,0.8085422503441149,-0.06272171116558353,-0.002954400815671299,1.0,0.9422222222222222
prediction_confidence_bucket,higher_confidence,10,confidence_gain,attribution - none,16,19,0.4889105528268943,0.4729596060750503,0.015950946751843997,-0.12405393870247679,0.15814042820619503,0.8423333333333334,0.8394807242609125,0.0655823971562387,0.015950946751843997,1.0,0.9624561403508772
control_empirical_difficulty_group,control_hard,10,boundary_new,counterfactual - attribution,27,16,0.1448325117562963,0.141878110940625,0.002954400815671304,-0.019446868679774878,0.027251214060628477,0.8433333333333334,0.8085422503441145,0.06272171116558364,-0.002954400815671304,1.0,0.9422222222222222
oracle_pair_uses_age_group,age_pair,3,target_centroid_progress,counterfactual - none,27,19,0.028730653737888502,0.04881068945776139,-0.020080035719872887,-0.20688080826009003,0.17818171477940428,0.8436666666666667,0.8476523654001359,-0.056652629472742855,-0.020080035719872887,1.0,0.9941379310344827
original_boundary_distance_bucket,farther_original_boundary,10,boundary_new,attribution - none,16,19,0.13824158216625,0.14233289502842106,-0.00409131286217107,-0.04101475181386597,0.030847036261659497,0.844,0.8255408601912334,-0.06957038787602728,0.00409131286217107,1.0,1.0
nearest_demo_pair_match_group,pair_matches_nearest_demo,6,edit_l1,counterfactual - none,27,19,0.5508655802342383,0.5696594515762412,-0.018793871342002944,-0.20843162942298707,0.1578924282815098,0.8446666666666667,0.8464872919524192,-0.058644996881797425,0.018793871342002944,1.0,0.9303571428571428
target_label_group,No Diabetes,10,attribution_feature_overlap,counterfactual - none,27,19,0.3864197530864197,0.3920175438596491,-0.005597790773229416,-0.06338555880441843,0.05736322287199472,0.8456666666666667,0.8582996277449998,-0.054114601323394955,-0.005597790773229416,1.0,1.0
exogenous_geometry_k2,geometry_2,5,target_centroid_progress,counterfactual - attribution,27,16,0.12291101102350124,0.14487123464764834,-0.021960223624147096,-0.231247028045803,0.17590493707852095,0.8463333333333334,0.8346437509214907,-0.06323888247129453,-0.021960223624147096,1.0,0.9581132075471699
prediction_confidence_bucket,lower_confidence,10,target_helpful_shap,counterfactual - attribution,27,16,0.2748915267714815,0.26407703254543746,0.010814494226044025,-0.08829442164878519,0.10466552266373198,0.8476666666666667,0.8315683034103698,0.06482063844053193,0.010814494226044025,1.0,0.9624561403508772
control_empirical_difficulty_group,control_hard,10,confidence_gain,attribution - none,16,19,0.5840214781937692,0.5714551941334712,0.012566284060297916,-0.12314148951620534,0.13893114734883308,0.848,0.8585883639627033,0.05782616481970994,0.012566284060297916,1.0,0.9422222222222222
nearest_demo_pair_match_group,pair_differs_from_nearest_demo,14,attribution_feature_overlap,counterfactual - none,27,19,0.37001763668430326,0.3768170426065163,-0.006799405922213009,-0.07696068875893435,0.0663598231690336,0.8553333333333333,0.8616318515904984,-0.05135051489873504,-0.006799405922213009,1.0,0.9303571428571428
target_label_group,No Diabetes,10,cf_demo_feature_jaccard,counterfactual - none,27,19,0.3864197530864197,0.3920175438596491,-0.005597790773229416,-0.06464725471085125,0.05357691682910985,0.8593333333333333,0.8582996277449998,-0.054114601323394955,-0.005597790773229416,1.0,1.0
nearest_same_training_distance_bucket,far_training,10,boundary_improvement,counterfactual - none,27,19,-0.03273096649222223,-0.036159947664210525,0.0034289811719882962,-0.03480927140046443,0.04194719179199367,0.8616666666666667,0.8670516529251323,0.05112321966419872,0.0034289811719882962,1.0,0.9576271186440678
original_boundary_distance_bucket,farther_original_boundary,10,target_centroid_progress,attribution - none,16,19,0.12531750384345647,0.13737976781807806,-0.012062263974621595,-0.14387930621013825,0.12345302685877804,0.8643333333333333,0.8649804583010708,-0.05574850394363583,-0.012062263974621595,1.0,1.0
oracle_pair_uses_age_group,age_pair,3,boundary_improvement,attribution - none,16,19,0.07016488067916667,0.06629037454385965,0.0038745061353070154,-0.03296601693709156,0.045419523542601425,0.8656666666666667,0.8519543697542744,0.06019374369548689,0.0038745061353070154,1.0,0.9941379310344827
nearest_demo_pair_match_group,pair_differs_from_nearest_demo,14,cf_demo_feature_jaccard,counterfactual - none,27,19,0.37001763668430326,0.3768170426065163,-0.006799405922213009,-0.08307864568829483,0.0660075536062377,0.866,0.8616318515904984,-0.05135051489873504,-0.006799405922213009,1.0,0.9303571428571428
pair_seen_in_training_group,novel_pair,12,target_centroid_progress,counterfactual - none,27,19,-0.021772898592338445,-0.006437826698859617,-0.015335071893478828,-0.17615765966198446,0.1252391937241554,0.8666666666666667,0.8490024742549196,-0.053407491921730596,-0.015335071893478828,1.0,0.9955932203389831
nearest_demo_pair_match_group,pair_differs_from_nearest_demo,14,cf_demo_cosine,attribution - none,16,19,0.3835781538944191,0.3956333524178337,-0.012055198523414579,-0.1515434969087188,0.12269923065459147,0.8666666666666667,0.8715405539281251,-0.05457531795876704,-0.012055198523414579,1.0,0.9303571428571428
oracle_pair_uses_age_group,age_pair,3,boundary_new,attribution - none,16,19,0.13935867095416665,0.14323317708947372,-0.003874506135307071,-0.044409674593119536,0.033307826563933655,0.868,0.8519543697542723,-0.06019374369548775,0.003874506135307071,1.0,0.9941379310344827
nearest_demo_pair_match_group,pair_matches_nearest_demo,6,target_centroid_progress,attribution - none,16,19,0.15409106262625374,0.14521022595882158,0.008880836667432168,-0.08781569925106071,0.10287938808482634,0.8683333333333333,0.8627596879850232,0.05599900254770386,0.008880836667432168,1.0,0.9303571428571428
prediction_confidence_bucket,higher_confidence,10,boundary_improvement,counterfactual - attribution,27,16,0.05209400361037037,0.05472111887375,-0.00262711526337963,-0.030302159050241896,0.021804623824092585,0.873,0.8472123789291638,-0.05211764543508004,-0.00262711526337963,1.0,0.9624561403508772
prediction_confidence_bucket,higher_confidence,10,attribution_feature_overlap,attribution - none,16,19,0.384375,0.3924561403508772,-0.008081140350877203,-0.10072176535087723,0.09087911184210513,0.873,0.8746084749206673,-0.05341955351251195,-0.008081140350877203,1.0,0.9624561403508772
nearest_same_training_distance_bucket,near_training,10,target_centroid_progress,attribution - none,16,19,0.06294517358197874,0.05164729826286911,0.011297875319109627,-0.10951899013639466,0.12601806430122536,0.8733333333333333,0.8614301061800318,0.05622182739375338,0.011297875319109627,1.0,0.9576271186440678
nearest_same_training_distance_bucket,far_training,10,boundary_new,counterfactual - none,27,19,0.11104541383222222,0.11447439500421053,-0.00342898117198831,-0.04144502223245175,0.037440934597589584,0.8736666666666667,0.8670516529251318,-0.051123219664198936,0.00342898117198831,1.0,0.9576271186440678
prediction_confidence_bucket,higher_confidence,10,cf_demo_feature_jaccard,attribution - none,16,19,0.384375,0.3924561403508772,-0.008081140350877203,-0.10057291666666665,0.09026452850877184,0.8736666666666667,0.8746084749206673,-0.05341955351251195,-0.008081140350877203,1.0,0.9624561403508772
prediction_confidence_bucket,higher_confidence,10,attribution_feature_overlap,counterfactual - attribution,27,16,0.3770987654320987,0.384375,-0.00727623456790133,-0.09928877314814818,0.08302797067901226,0.8743333333333333,0.8788342248241916,-0.049840720463097836,-0.00727623456790133,1.0,0.9624561403508772
nearest_same_training_distance_bucket,far_training,10,edit_l1,counterfactual - none,27,19,0.5198370439629463,0.5328534356285237,-0.013016391665577443,-0.1821731158097229,0.13999690266073067,0.8773333333333333,0.8843528447915163,-0.04360680570931604,0.013016391665577443,1.0,0.9576271186440678
prediction_confidence_bucket,higher_confidence,10,boundary_new,counterfactual - attribution,27,16,0.14205907789962963,0.13943196263625002,0.002627115263379609,-0.022472248628143517,0.030205137504600695,0.878,0.847212378929165,0.05211764543507962,-0.002627115263379609,1.0,0.9624561403508772
prediction_confidence_bucket,higher_confidence,10,cf_demo_feature_jaccard,counterfactual - attribution,27,16,0.3770987654320987,0.384375,-0.00727623456790133,-0.09759587191358025,0.07585030864197526,0.8806666666666667,0.8788342248241916,-0.049840720463097836,-0.00727623456790133,1.0,0.9624561403508772
oracle_pair_uses_age_group,no_age_pair,17,edit_l1,counterfactual - none,27,19,0.5188370118466213,0.5333465203543886,-0.014509508507767221,-0.19882984867239134,0.15524816815701895,0.8833333333333333,0.8745900582514645,-0.04728309312793765,0.014509508507767221,1.0,0.9941379310344827
control_empirical_difficulty_group,control_easy,10,confidence_gain,attribution - none,16,19,0.471640735371875,0.4828098237031579,-0.011169088331282884,-0.1566727248167705,0.1417190174690279,0.8843333333333333,0.884259538800306,-0.0479735607594587,-0.011169088331282884,1.0,0.9647272727272727
prediction_confidence_bucket,higher_confidence,10,success,attribution - none,16,19,0.48125000000000007,0.46842105263157896,0.012828947368421106,-0.13768914473684207,0.1605263157894737,0.8853333333333333,0.8736091829968945,0.05136391736901943,0.012828947368421106,1.0,0.9624561403508772
nearest_same_training_distance_bucket,near_training,10,boundary_new,counterfactual - attribution,27,16,0.14412776499074073,0.14627991771624999,-0.0021521527255092543,-0.02750641789927027,0.023121964438777783,0.8863333333333333,0.8733547273607272,-0.04143063658494105,0.0021521527255092543,1.0,0.9576271186440678
target_label_group,No Diabetes,10,target_centroid_progress,attribution - none,16,19,0.07708564545613311,0.06992057088511996,0.007165074571013147,-0.09517562938833636,0.09718218768022606,0.887,0.8876849206978037,0.04815509003309635,0.007165074571013147,1.0,1.0
pair_seen_in_training_group,seen_pair,8,cf_demo_feature_jaccard,attribution - none,16,19,0.3572916666666666,0.362280701754386,-0.004989035087719362,-0.077204804002193,0.0701290090460526,0.8876666666666667,0.8935469832073497,-0.04502934239201689,-0.004989035087719362,1.0,0.9955932203389831
nearest_same_training_distance_bucket,near_training,10,boundary_improvement,counterfactual - attribution,27,16,0.023312878859259256,0.02116072613375,0.0021521527255092578,-0.0260574966760272,0.027946580666391194,0.8896666666666667,0.873354727360727,0.04143063658494111,0.0021521527255092578,1.0,0.9576271186440678
nearest_same_training_distance_bucket,near_training,10,confidence_gain,attribution - none,16,19,0.5373525306975193,0.5276660467766291,0.009686483920890221,-0.12770177351218312,0.14034986818919248,0.8903333333333333,0.8905124386773478,0.04487100377256168,0.009686483920890221,1.0,0.9576271186440678
prediction_confidence_bucket,higher_confidence,10,cf_demo_cosine,attribution - none,16,19,0.454880020495972,0.4661283081366406,-0.011248287640668597,-0.16164232416044064,0.1461147969849583,0.8903333333333333,0.8912610543325957,-0.046084757531868865,-0.011248287640668597,1.0,0.9624561403508772
pair_seen_in_training_group,seen_pair,8,attribution_feature_overlap,attribution - none,16,19,0.3572916666666666,0.362280701754386,-0.004989035087719362,-0.07254814281798246,0.0647803591008771,0.8916666666666667,0.8935469832073497,-0.04502934239201689,-0.004989035087719362,1.0,0.9955932203389831
target_label_group,No Diabetes,10,edit_l1,counterfactual - none,27,19,0.5199475103841726,0.5054270136355296,0.014520496748643086,-0.1538610273420935,0.1989379561699386,0.8926666666666667,0.8811745472206086,0.041882123768949946,-0.014520496748643086,1.0,1.0
oracle_pair_uses_age_group,no_age_pair,17,target_helpful_shap,counterfactual - attribution,27,16,0.2901531307991285,0.28394019314805147,0.006212937651077055,-0.07921217362087182,0.09563902671278426,0.8926666666666667,0.8926556373933674,0.040785735382487615,0.006212937651077055,1.0,0.9941379310344827
original_boundary_distance_bucket,closer_original_boundary,10,edit_l1,counterfactual - none,27,19,0.47749036554593965,0.46493433174883686,0.012556033797102795,-0.1440533012916586,0.1777466861601921,0.8933333333333333,0.8829606968061628,0.042944599609510005,-0.012556033797102795,1.0,1.0
target_label_group,Diabetes,10,confidence_gain,counterfactual - attribution,27,16,0.31797313618830786,0.3265575032387693,-0.00858436705046145,-0.1380490846856834,0.11591579632475506,0.895,0.9031053993974647,-0.03827325891622868,-0.00858436705046145,1.0,1.0
pair_seen_in_training_group,seen_pair,8,cf_demo_feature_jaccard,counterfactual - attribution,27,16,0.36111111111111105,0.3572916666666666,0.003819444444444431,-0.05713167920524694,0.06289388020833331,0.8976666666666666,0.9060248732642738,0.04040499109599721,0.003819444444444431,1.0,0.9955932203389831
prediction_confidence_bucket,higher_confidence,10,target_helpful_shap,counterfactual - attribution,27,16,0.26829967624629625,0.27410983113875,-0.005810154892453734,-0.098919927079599,0.08060987548377832,0.8993333333333333,0.9001375533091289,-0.038976659711029385,-0.005810154892453734,1.0,0.9624561403508772
nearest_same_training_distance_bucket,near_training,10,cf_demo_feature_jaccard,counterfactual - none,27,19,0.3720987654320987,0.37859649122807015,-0.006497725795971465,-0.10455539311241066,0.08157992202729031,0.9003333333333333,0.8989769942083852,-0.03721528646313178,-0.006497725795971465,1.0,0.9576271186440678
nearest_same_training_distance_bucket,near_training,10,attribution_feature_overlap,counterfactual - none,27,19,0.3720987654320987,0.37859649122807015,-0.006497725795971465,-0.10211809616634177,0.09931286549707591,0.9016666666666666,0.8989769942083852,-0.03721528646313178,-0.006497725795971465,1.0,0.9576271186440678
nearest_same_training_distance_bucket,far_training,10,confidence_gain,attribution - none,16,19,0.5183096828681251,0.52659897106,-0.00828928819187491,-0.14104627646597281,0.12797339906348673,0.904,0.911355670826995,-0.03656713548373214,-0.00828928819187491,1.0,0.9576271186440678
exogenous_geometry_k2,geometry_2,5,confidence_gain,attribution - none,16,19,0.3054088622675386,0.3178483740332584,-0.01243951176571978,-0.2134933995839983,0.17768319026517795,0.9056666666666666,0.9048308967950034,-0.03905155818181904,-0.01243951176571978,1.0,1.0
nearest_same_training_distance_bucket,far_training,10,target_helpful_shap,counterfactual - attribution,27,16,0.2676991610018518,0.2618670817729375,0.005832079228914322,-0.08769354246749633,0.10857301791258005,0.906,0.9117197063047648,0.03387887829428075,0.005832079228914322,1.0,0.9576271186440678
pair_seen_in_training_group,seen_pair,8,attribution_feature_overlap,counterfactual - attribution,27,16,0.36111111111111105,0.3572916666666666,0.003819444444444431,-0.05923671392746917,0.06668113425925926,0.9096666666666666,0.9060248732642738,0.04040499109599721,0.003819444444444431,1.0,0.9955932203389831
prediction_confidence_bucket,lower_confidence,10,cf_demo_cosine,attribution - none,16,19,0.3298397770036991,0.32287116859946635,0.006968608404232746,-0.12707897892660144,0.1464553906584766,0.9143333333333333,0.9220752699524146,0.033471363915612874,0.006968608404232746,1.0,0.9624561403508772
original_boundary_distance_bucket,closer_original_boundary,10,target_centroid_progress,counterfactual - none,27,19,-0.029234990733158182,-0.038029484350260385,0.008794493617102203,-0.12373448080409827,0.13925345723458238,0.9156666666666666,0.8990005427532699,0.034872237942445906,0.008794493617102203,1.0,1.0
original_boundary_distance_bucket,farther_original_boundary,10,confidence_gain,attribution - none,16,19,0.4666249088425193,0.45872986750399763,0.007895041338521647,-0.14506118676114632,0.15877678639990458,0.9163333333333333,0.9214459697631029,0.032327908843216374,0.007895041338521647,1.0,1.0
nearest_demo_pair_match_group,pair_matches_nearest_demo,6,success,attribution - none,16,19,0.5520833333333333,0.5701754385964911,-0.018092105263157854,-0.19353070175438603,0.14614857456140326,0.9183333333333333,0.8387047460121579,-0.06645349939449026,-0.018092105263157854,1.0,0.9666666666666667
pair_seen_in_training_group,seen_pair,8,edit_l1,counterfactual - none,27,19,0.5570783054327796,0.5664491517696532,-0.009370846336873573,-0.18920747418607697,0.1724596054386463,0.921,0.920606469634656,-0.029816443511223225,0.009370846336873573,1.0,0.9955932203389831
original_boundary_distance_bucket,closer_original_boundary,10,confidence_gain,attribution - none,16,19,0.589037304723125,0.5955351503326315,-0.006497845609506503,-0.15207082260529767,0.13702249122691507,0.9223333333333333,0.9289459351384016,-0.029040728676991742,-0.006497845609506503,1.0,1.0
control_empirical_difficulty_group,control_hard,10,attribution_feature_overlap,counterfactual - none,27,19,0.3651234567901235,0.36078947368421055,0.004333983105912931,-0.0726332033788174,0.08316463612735546,0.9236666666666666,0.9159741111090047,0.030495925541758367,0.004333983105912931,1.0,0.9724137931034482
oracle_pair_uses_age_group,age_pair,3,confidence_gain,counterfactual - attribution,27,16,0.18456607144641504,0.17594129675841094,0.0086247746880041,-0.16153835282568957,0.16085744818585804,0.9236666666666666,0.9210422295211094,0.03167649255748216,0.0086247746880041,1.0,0.9941379310344827
pair_seen_in_training_group,seen_pair,8,success,attribution - none,16,19,0.5546875,0.5657894736842105,-0.011101973684210509,-0.17373560855263157,0.14350328947368424,0.9246666666666666,0.8912838511604795,-0.04500999406769614,-0.011101973684210509,1.0,0.9955932203389831
target_label_group,Diabetes,10,boundary_new,counterfactual - attribution,27,16,0.13475649443592594,0.13341880150125002,0.0013376929346759214,-0.02244827554602316,0.02369402191595602,0.926,0.9128950794309887,0.02962516095930052,-0.0013376929346759214,1.0,1.0
oracle_pair_uses_age_group,no_age_pair,17,cf_demo_feature_jaccard,counterfactual - none,27,19,0.37443718228031947,0.37141382868937045,0.0030233535909490183,-0.05888630890952871,0.06627751977984167,0.926,0.9256138592855849,0.02765367132285925,0.0030233535909490183,1.0,0.9941379310344827
oracle_pair_uses_age_group,no_age_pair,17,success,attribution - none,16,19,0.5955882352941176,0.5882352941176471,0.007352941176470562,-0.12752515479876164,0.13845297987616098,0.9263333333333333,0.917669217820305,0.03408401920432722,0.007352941176470562,1.0,0.9941379310344827
control_empirical_difficulty_group,control_hard,10,cf_demo_feature_jaccard,counterfactual - none,27,19,0.3651234567901235,0.36078947368421055,0.004333983105912931,-0.07341057504873297,0.08671093242365158,0.929,0.9159741111090047,0.030495925541758367,0.004333983105912931,1.0,0.9724137931034482
target_label_group,Diabetes,10,boundary_improvement,counterfactual - attribution,27,16,0.025220334984074076,0.026558027918749998,-0.0013376929346759214,-0.025879223821227426,0.021500348028753447,0.9293333333333333,0.9128950794309887,-0.02962516095930052,-0.0013376929346759214,1.0,1.0
oracle_pair_uses_age_group,no_age_pair,17,attribution_feature_overlap,counterfactual - none,27,19,0.37443718228031947,0.37141382868937045,0.0030233535909490183,-0.05811608951572825,0.06597317777013335,0.9306666666666666,0.9256138592855849,0.02765367132285925,0.0030233535909490183,1.0,0.9941379310344827
nearest_same_training_distance_bucket,near_training,10,success,attribution - none,16,19,0.54375,0.5368421052631579,0.006907894736842057,-0.1329276315789473,0.13803453947368396,0.9326666666666666,0.9248826051607861,0.030619302347386596,0.006907894736842057,1.0,0.9576271186440678
design_cluster_group,cluster_2,10,edit_l1,counterfactual - none,27,19,0.5039632788082441,0.5117345365792568,-0.0077712577710127295,-0.17161916122175772,0.16306009409281158,0.9353333333333333,0.9315684405857987,-0.0255202841601655,0.0077712577710127295,1.0,0.984561403508772
exogenous_geometry_k2,geometry_1,15,target_helpful_shap,counterfactual - attribution,27,16,0.2887090749091358,0.2845874263152917,0.004121648593844063,-0.08696106008374496,0.09577856493950022,0.9353333333333333,0.9353955437422744,0.024033619849105986,0.004121648593844063,1.0,1.0
nearest_same_training_distance_bucket,far_training,10,attribution_feature_overlap,attribution - none,16,19,0.3415625,0.3453508771929825,-0.0037883771929825283,-0.0983266173245614,0.08715775767543842,0.9363333333333334,0.9412353104894605,-0.025057087775213302,-0.0037883771929825283,1.0,0.9576271186440678
prediction_confidence_bucket,lower_confidence,10,target_centroid_progress,counterfactual - none,27,19,-0.06063638901987444,-0.05276566370430405,-0.007870725315570391,-0.15865762094007516,0.1252502212145884,0.9366666666666666,0.9181527179164193,-0.02803147530141954,-0.007870725315570391,1.0,0.9689655172413792
exogenous_geometry_k2,geometry_1,15,confidence_gain,attribution - none,16,19,0.6019718549545834,0.5968938872133334,0.005077967741250022,-0.13054301041023855,0.1317784724201621,0.9386666666666666,0.9426403590511329,0.02347776369628136,0.005077967741250022,1.0,1.0
control_empirical_difficulty_group,control_hard,10,success,attribution - none,16,19,0.59375,0.5842105263157894,0.009539473684210598,-0.12993421052631582,0.1412911184210525,0.94,0.8966101150020005,0.042138827988187494,0.009539473684210598,1.0,0.9724137931034482
nearest_same_training_distance_bucket,far_training,10,cf_demo_feature_jaccard,attribution - none,16,19,0.3415625,0.3453508771929825,-0.0037883771929825283,-0.10352069627192984,0.08908223684210528,0.9416666666666667,0.9412353104894605,-0.025057087775213302,-0.0037883771929825283,1.0,0.9576271186440678
pair_seen_in_training_group,novel_pair,12,success,attribution - none,16,19,0.5260416666666667,0.5350877192982456,-0.009046052631578871,-0.16630345394736842,0.14324972587719295,0.9473333333333334,0.9110543604686132,-0.036804928642669606,-0.009046052631578871,1.0,0.9955932203389831
oracle_pair_uses_age_group,no_age_pair,17,cf_demo_cosine,attribution - none,16,19,0.40893430617780646,0.4123555618424226,-0.003421255664616152,-0.13113808770701638,0.1262146057499916,0.9476666666666667,0.9582452128027161,-0.017789057160038212,-0.003421255664616152,1.0,0.9941379310344827
target_label_group,Diabetes,10,target_helpful_shap,counterfactual - attribution,27,16,0.20900292323740743,0.20476647900168748,0.0042364442357199494,-0.12173828195190917,0.12216726943812549,0.951,0.9463448625479864,0.021641812683371613,0.0042364442357199494,1.0,1.0
nearest_demo_pair_match_group,pair_differs_from_nearest_demo,14,success,attribution - none,16,19,0.53125,0.5375939849624061,-0.0063439849624060685,-0.16014450187969922,0.12583999060150367,0.952,0.9322805050219553,-0.027926227748996352,-0.0063439849624060685,1.0,0.9848275862068965
prediction_confidence_bucket,lower_confidence,10,edit_l1,counterfactual - none,27,19,0.48956410773871967,0.4830633292090216,0.006500778529698048,-0.16455341235669907,0.1732238751840951,0.954,0.9407175647639812,0.021835715798008987,-0.006500778529698048,1.0,0.9701694915254236
pair_seen_in_training_group,seen_pair,8,target_centroid_progress,attribution - none,16,19,0.1370329966631416,0.13384459438306154,0.0031884022800800493,-0.09690386414477159,0.10672357684895611,0.9546666666666667,0.9507704628230926,0.020169349902489694,0.0031884022800800493,1.0,0.9955932203389831
oracle_pair_uses_age_group,age_pair,3,cf_demo_cosine,attribution - none,16,19,0.29843825665800006,0.293316738679962,0.005121517978038059,-0.21964738032941145,0.210624645262382,0.9593333333333334,0.963166071585774,0.015302424618847088,0.005121517978038059,1.0,0.9941379310344827
oracle_pair_uses_age_group,age_pair,3,cf_demo_cosine,counterfactual - attribution,27,16,0.2934131606950254,0.29843825665800006,-0.005025095962974679,-0.19850230210427064,0.18760735942456602,0.961,0.9603307866368319,-0.01526631659258579,-0.005025095962974679,1.0,0.9941379310344827
