aggregation,domain,training explanation condition,strategy,attribute selection method,change amount method,maximum attributes allowed,trials,valid counterfactual rate,valid rate Wilson 95% lower,valid rate Wilson 95% upper,valid and actionable rate,actionable rate,mean actual attributes changed,mean sparsity,mean target confidence,mean target confidence gain,mean proximity,median proximity,mean model-consistent proximity,mean plausibility,mean plausibility subset,mean boundary distance,mean boundary distance change,valid trials,mean proximity valid,mean model-consistent proximity valid,mean plausibility valid,mean plausibility subset valid,mean boundary distance valid,median boundary distance valid,invalid trials,mean remaining boundary distance invalid
domain_xai,diabetes,counterfactual,Target-profile mismatch + nearest range edge,Target-profile mismatch,Nearest target-profile range edge,2,18,0.2777777777777778,0.12499753379553993,0.5087265656029746,0.2222222222222222,0.8333333333333334,1.6666666666666667,0.6666666666666666,0.3481830104519601,0.3261076507437476,0.34708272495335557,0.28740720326717917,0.4224957419626928,0.9575746402625563,0.9121511170207235,0.06977645502308641,-0.06783122582655539,5,0.5225883346121459,0.7636733975878226,0.9538307783010443,0.9054120691550374,0.07214193545422469,0.0831065455379259,13,0.068866654857264
domain_xai,diabetes,counterfactual,Target-profile mismatch + nearest range edge,Target-profile mismatch,Nearest target-profile range edge,3,18,0.2777777777777778,0.12499753379553993,0.5087265656029746,0.2222222222222222,0.7777777777777778,2.0,0.6000000000000001,0.3283641895862845,0.306288829878072,0.37711269639558576,0.35481851868053504,0.452525713404923,0.9591173369324609,0.913504050193647,0.07181640766339113,-0.06579127318625067,5,0.5539337111691037,0.7950187741447803,0.959493136618556,0.911681144466429,0.07103985059315161,0.07759612123256049,13,0.0721150834596371
domain_xai,diabetes,counterfactual,Target-profile mismatch + target centre,Target-profile mismatch,Target-profile centre,1,18,0.2777777777777778,0.12499753379553993,0.5087265656029746,0.2222222222222222,0.8888888888888888,1.0,0.8000000000000002,0.31849210321483307,0.2964167435066206,0.34519022226918133,0.296782804158471,0.3850361324132944,0.9541963257452445,0.9054000753533396,0.10311729753783755,-0.03449038331180424,5,0.4897094438573909,0.5331877047269561,0.9551630746116528,0.8975835169644822,0.10028617508519055,0.10033261151302175,13,0.10420619078885561
domain_xai,diabetes,counterfactual,Target-profile mismatch + target centre,Target-profile mismatch,Target-profile centre,2,18,0.4444444444444444,0.24559518127005633,0.6628358435795723,0.3333333333333333,0.8333333333333334,1.6666666666666667,0.6666666666666666,0.4639562144600581,0.4418808547518456,0.5238114751794156,0.47994655532237407,0.599224492188753,0.9594291703958747,0.9170541524111394,0.0681062227371852,-0.0695014581124566,8,0.7121735652796154,0.7583486022343044,0.9579118990554779,0.9155924594166849,0.09243237490587107,0.103728709899153,10,0.0486453010022365
domain_xai,diabetes,counterfactual,Target-profile mismatch + target centre,Target-profile mismatch,Target-profile centre,3,18,0.3888888888888889,0.2030524657216362,0.613809583977621,0.3333333333333333,0.7777777777777778,2.0,0.6000000000000001,0.44393794739277187,0.42186258768455936,0.594454466924174,0.6148147366114387,0.6698674839335113,0.959831347675973,0.9217815174877446,0.07893246650899256,-0.05867521434064923,7,0.850216359034567,0.9029878298399259,0.9602279396744047,0.9216943614070663,0.10805211742677143,0.10712480828528426,11,0.0604017795613151
domain_xai,diabetes,none,Current-case contribution + estimated flip amount,Current-case contribution,Estimated amount needed to flip the cognitive model,1,18,0.0,0.0,0.17587922364665765,0.0,0.7777777777777778,0.3333333333333333,0.9333333333333333,0.014417486112802675,-0.007657873595409836,0.06834099293073119,0.0,0.06834099293073119,0.9819996565689135,0.8915445004504193,0.13985197261099003,0.0022442917613482317,0,,,,,,,18,0.13985197261099003
domain_xai,diabetes,none,Current-case contribution + estimated flip amount,Current-case contribution,Estimated amount needed to flip the cognitive model,2,18,0.0,0.0,0.17587922364665765,0.0,0.7777777777777778,0.3333333333333333,0.9333333333333333,0.014417486112802675,-0.007657873595409836,0.06834099293073119,0.0,0.06834099293073119,0.9819996565689135,0.8915445004504193,0.13985197261099003,0.0022442917613482317,0,,,,,,,18,0.13985197261099003
domain_xai,diabetes,none,Current-case contribution + estimated flip amount,Current-case contribution,Estimated amount needed to flip the cognitive model,3,18,0.0,0.0,0.17587922364665765,0.0,0.7777777777777778,0.3333333333333333,0.9333333333333333,0.014417486112802675,-0.007657873595409836,0.06834099293073119,0.0,0.06834099293073119,0.9819996565689135,0.8915445004504193,0.13985197261099003,0.0022442917613482317,0,,,,,,,18,0.13985197261099003
domain_xai,diabetes,none,Global importance + estimated flip amount,Global importance,Estimated amount needed to flip the cognitive model,1,18,0.0,0.0,0.17587922364665765,0.0,0.6666666666666666,0.3333333333333333,0.9333333333333333,0.0156334084367668,-0.006441951271445711,0.05787987296695109,0.0,0.05787987296695109,0.9824454038170324,0.8862498358972589,0.13636736885676454,-0.0012403119928772496,0,,,,,,,18,0.13636736885676454
domain_xai,diabetes,none,Global importance + estimated flip amount,Global importance,Estimated amount needed to flip the cognitive model,2,18,0.0,0.0,0.17587922364665765,0.0,0.6666666666666666,0.3333333333333333,0.9333333333333333,0.0156334084367668,-0.006441951271445711,0.05787987296695109,0.0,0.05787987296695109,0.9824454038170324,0.8862498358972589,0.13636736885676454,-0.0012403119928772496,0,,,,,,,18,0.13636736885676454
domain_xai,diabetes,none,Global importance + estimated flip amount,Global importance,Estimated amount needed to flip the cognitive model,3,18,0.0,0.0,0.17587922364665765,0.0,0.6666666666666666,0.3333333333333333,0.9333333333333333,0.0156334084367668,-0.006441951271445711,0.05787987296695109,0.0,0.05787987296695109,0.9824454038170324,0.8862498358972589,0.13636736885676454,-0.0012403119928772496,0,,,,,,,18,0.13636736885676454
domain_xai,diabetes,none,Nearest target example + example values,Nearest target example,Nearest target-example value,1,18,0.3333333333333333,0.1627877475083369,0.5625053270405489,0.2222222222222222,0.7777777777777778,1.0,0.8000000000000002,0.3825022935706977,0.3604269338624852,0.31120481105739745,0.26266446688143674,0.3389734265155201,0.9548677382244105,0.9346801629788859,0.08066161592903803,-0.05694606492060377,6,0.4123865986208088,0.4123865986208088,0.9491578562743476,0.9321490689451127,0.07112517621968728,0.06426978978609167,12,0.08542983578371338
domain_xai,diabetes,none,Nearest target example + example values,Nearest target example,Nearest target-example value,2,18,0.3888888888888889,0.2030524657216362,0.613809583977621,0.2777777777777778,0.6111111111111112,2.0,0.6,0.40857648069689384,0.3865011209886813,0.4772077710719663,0.43034786989953056,0.5170536812160793,0.9610622463977339,0.9645873529790179,0.060696673555760326,-0.07691100729388149,7,0.5444533556743953,0.5661689258586362,0.953433596147186,0.9600641270056575,0.04015221571582545,0.01279233909730465,11,0.07377041945390068
domain_xai,diabetes,none,Nearest target example + example values,Nearest target example,Nearest target-example value,3,18,0.6111111111111112,0.3861904160223791,0.7969475342783638,0.3888888888888889,0.6111111111111112,3.0,0.4000000000000001,0.690043649615614,0.6679682899074014,0.5765832950783548,0.520847084527196,0.651996312087692,0.9723728856241638,0.9844624577802956,0.05083368084566838,-0.08677400000397341,11,0.5782229938397889,0.6818632667325383,0.975569453485384,0.9833247178520974,0.06828586390671557,0.06733450694440937,7,0.023408821749737095
