domain,training explanation condition,test case,instance id,original label,target label,strategy,attribute selection method,change amount method,maximum attributes allowed,actual attributes changed,changed attributes,sparsity,proximity,model-consistent proximity,plausibility,plausibility (subset),original target confidence,target confidence edited,target confidence gain,valid counterfactual (0/1),actionable (0/1),valid and actionable (0/1),boundary distance original,boundary distance edited,boundary distance change (edited - original)
diabetes,attribution,9,140205,Diabetes,No Diabetes,Global importance + estimated flip amount,Global importance,Estimated amount needed to flip the cognitive model,2,1,glucose,0.8,0.19628415507087033,0.19628415507087033,0.9136399327214257,0.7993433961382915,0.0004108748893451477,0.1544766359749862,0.15406576108564105,0,1,0,0.10254730157704911,0.021798794509024347,-0.08074850706802476
diabetes,attribution,9,140205,Diabetes,No Diabetes,Global importance + estimated flip amount,Global importance,Estimated amount needed to flip the cognitive model,3,1,glucose,0.8,0.19628415507087033,0.19628415507087033,0.9136399327214257,0.7993433961382915,0.0004108748893451477,0.1544766359749862,0.15406576108564105,0,1,0,0.10254730157704911,0.021798794509024347,-0.08074850706802476
diabetes,attribution,9,140205,Diabetes,No Diabetes,Target-profile mismatch + target centre,Target-profile mismatch,Target-profile centre,1,1,blood_pressure,0.8,0.6304347826086957,0.7173913043478262,0.9541745334334872,0.9383357987894269,0.0004108748893451477,0.9999946804934322,0.9995838056040871,1,1,1,0.10254730157704911,0.10070273463250692,-0.0018445669445421864
diabetes,attribution,9,140205,Diabetes,No Diabetes,Target-profile mismatch + target centre,Target-profile mismatch,Target-profile centre,2,2,blood_pressure / bmi,0.6,1.0413648191358096,1.12832134087494,0.9419561266395987,0.9109404630209526,0.0004108748893451477,0.6288334111781745,0.6284225362888294,1,1,1,0.10254730157704911,0.0038110692787401423,-0.09873623229830897
diabetes,attribution,9,140205,Diabetes,No Diabetes,Target-profile mismatch + target centre,Target-profile mismatch,Target-profile centre,3,3,blood_pressure / bmi / age,0.4,1.2305540083249988,1.3175105300641292,0.9529074696005375,0.916345868426358,0.0004108748893451477,0.9956334726448403,0.9952225977554952,1,0,0,0.10254730157704911,0.09247960750027961,-0.010067694076769496
diabetes,attribution,9,140205,Diabetes,No Diabetes,Target-profile mismatch + nearest range edge,Target-profile mismatch,Nearest target-profile range edge,1,1,blood_pressure,0.8,0.41304347826086957,0.5,0.9279546103889121,0.9035531900937747,0.0004108748893451477,0.9999996519687683,0.9995887770794232,1,1,1,0.10254730157704911,0.24200647538729878,0.13945917381024966
diabetes,attribution,9,140205,Diabetes,No Diabetes,Target-profile mismatch + nearest range edge,Target-profile mismatch,Nearest target-profile range edge,2,2,blood_pressure / bmi,0.6,0.7256312838242296,0.8125878055633601,0.9567548351711543,0.9059618172972316,0.0004108748893451477,0.904152819808996,0.9037419449196509,1,1,1,0.10254730157704911,0.026926795909303802,-0.07562050566774531
diabetes,attribution,9,140205,Diabetes,No Diabetes,Target-profile mismatch + nearest range edge,Target-profile mismatch,Nearest target-profile range edge,3,3,blood_pressure / bmi / age,0.4,0.8472529054458513,0.9342094271849817,0.9520379650709994,0.930286141621556,0.0004108748893451477,0.19569279362553257,0.19528191873618742,0,0,0,0.10254730157704911,0.030966439245155908,-0.0715808623318932
diabetes,attribution,9,140205,Diabetes,No Diabetes,Nearest target example + example values,Nearest target example,Nearest target-example value,1,1,blood_pressure,0.8,0.34782608695652173,0.43478260869565216,0.9409980886497817,0.9034086936296358,0.0004108748893451477,0.9999998833699043,0.9995890084805592,1,1,1,0.10254730157704911,0.2502956967636562,0.1477483951866071
diabetes,attribution,9,140205,Diabetes,No Diabetes,Nearest target example + example values,Nearest target example,Nearest target-example value,2,2,blood_pressure / bmi,0.6,0.6709505601231412,0.7579070818622717,0.967690979911372,0.921112629078753,0.0004108748893451477,0.9994416080342947,0.9990307331449496,1,1,1,0.10254730157704911,0.09716717830613475,-0.005380123270914361
diabetes,attribution,9,140205,Diabetes,No Diabetes,Nearest target example + example values,Nearest target example,Nearest target-example value,3,3,blood_pressure / bmi / age,0.4,0.9682478574204385,1.055204379159569,0.9805720885382125,0.9805720885382125,0.0004108748893451477,0.9658973640803085,0.9654864891909634,1,0,0,0.10254730157704911,0.05115675186362968,-0.05139054971341943
diabetes,attribution,10,140303,No Diabetes,Diabetes,Current-case contribution + estimated flip amount,Current-case contribution,Estimated amount needed to flip the cognitive model,1,1,age,0.8,0.26696328601159247,0.26696328601159247,0.9385766185108086,0.8909676075545762,0.0007665306785792358,0.04031605462153376,0.03954952394295452,0,0,0,0.09147758609377543,0.04859048508390745,-0.04288710100986798
diabetes,attribution,10,140303,No Diabetes,Diabetes,Current-case contribution + estimated flip amount,Current-case contribution,Estimated amount needed to flip the cognitive model,2,1,age,0.8,0.26696328601159247,0.26696328601159247,0.9385766185108086,0.8909676075545762,0.0007665306785792358,0.04031605462153376,0.03954952394295452,0,0,0,0.09147758609377543,0.04859048508390745,-0.04288710100986798
diabetes,attribution,10,140303,No Diabetes,Diabetes,Current-case contribution + estimated flip amount,Current-case contribution,Estimated amount needed to flip the cognitive model,3,1,age,0.8,0.26696328601159247,0.26696328601159247,0.9385766185108086,0.8909676075545762,0.0007665306785792358,0.04031605462153376,0.03954952394295452,0,0,0,0.09147758609377543,0.04859048508390745,-0.04288710100986798
diabetes,attribution,10,140303,No Diabetes,Diabetes,Global importance + estimated flip amount,Global importance,Estimated amount needed to flip the cognitive model,1,1,glucose,0.8,0.24810943312558376,0.24810943312558376,0.9470409078742554,0.9093084319468581,0.0007665306785792358,0.999995776521705,0.9992292458431258,1,1,1,0.09147758609377543,0.2198534990981904,0.12837591300441498
diabetes,attribution,10,140303,No Diabetes,Diabetes,Global importance + estimated flip amount,Global importance,Estimated amount needed to flip the cognitive model,2,1,glucose,0.8,0.24810943312558376,0.24810943312558376,0.9470409078742554,0.9093084319468581,0.0007665306785792358,0.999995776521705,0.9992292458431258,1,1,1,0.09147758609377543,0.2198534990981904,0.12837591300441498
diabetes,attribution,10,140303,No Diabetes,Diabetes,Global importance + estimated flip amount,Global importance,Estimated amount needed to flip the cognitive model,3,1,glucose,0.8,0.24810943312558376,0.24810943312558376,0.9470409078742554,0.9093084319468581,0.0007665306785792358,0.999995776521705,0.9992292458431258,1,1,1,0.09147758609377543,0.2198534990981904,0.12837591300441498
diabetes,attribution,10,140303,No Diabetes,Diabetes,Target-profile mismatch + target centre,Target-profile mismatch,Target-profile centre,1,1,age,0.8,0.3108108108108108,0.3108108108108108,0.9324763502095881,0.8821981025947325,0.0007665306785792358,0.19361060143833742,0.19284407075975818,0,0,0,0.09147758609377543,0.01994814992721422,-0.07152943616656121
diabetes,attribution,10,140303,No Diabetes,Diabetes,Target-profile mismatch + target centre,Target-profile mismatch,Target-profile centre,2,2,bmi / age,0.6,0.4425191558515525,0.4425191558515525,0.9379737724947158,0.908051788908314,0.0007665306785792358,0.015212484367333023,0.014445953688753788,0,0,0,0.09147758609377543,0.07182190296914698,-0.019655683124628454
diabetes,attribution,10,140303,No Diabetes,Diabetes,Target-profile mismatch + target centre,Target-profile mismatch,Target-profile centre,3,3,insulin / bmi / age,0.4,0.6291478781150183,0.6291478781150183,0.9401571861959405,0.945377533361007,0.0007665306785792358,0.5237285720934618,0.5229620414148826,1,0,0,0.09147758609377543,0.0021855011750283593,-0.08929208491874707
diabetes,attribution,10,140303,No Diabetes,Diabetes,Target-profile mismatch + nearest range edge,Target-profile mismatch,Nearest target-profile range edge,1,1,age,0.8,0.1824324324324324,0.1824324324324324,0.9538442950483961,0.9078737782704082,0.0007665306785792358,0.0009231323175464823,0.00015660163896724644,0,0,0,0.09147758609377543,0.10309031192812845,0.011612725834353022
diabetes,attribution,10,140303,No Diabetes,Diabetes,Target-profile mismatch + nearest range edge,Target-profile mismatch,Nearest target-profile range edge,2,2,bmi / age,0.6,0.27726244086176643,0.27726244086176643,0.939092960403833,0.9020274729373837,0.0007665306785792358,0.0031745792226973713,0.0024080485441181354,0,0,0,0.09147758609377543,0.13336060619789375,0.04188302010411832
diabetes,attribution,10,140303,No Diabetes,Diabetes,Target-profile mismatch + nearest range edge,Target-profile mismatch,Nearest target-profile range edge,3,3,insulin / bmi / age,0.4,0.3700612530369704,0.3700612530369704,0.9457503386237618,0.9205872353724245,0.0007665306785792358,0.056096263041677696,0.05532973236309846,0,0,0,0.09147758609377543,0.061165844689492266,-0.030311741404283166
diabetes,attribution,10,140303,No Diabetes,Diabetes,Nearest target example + example values,Nearest target example,Nearest target-example value,1,1,bmi,0.8,0.2388311323405449,0.2388311323405449,0.9331014484754898,0.903185998044137,0.0007665306785792358,0.0003161060299375906,-0.0004504246486416452,0,1,0,0.09147758609377543,0.14864084913520523,0.057163263041429796
diabetes,attribution,10,140303,No Diabetes,Diabetes,Nearest target example + example values,Nearest target example,Nearest target-example value,2,2,blood_pressure / bmi,0.6,0.4562224366883709,0.4562224366883709,0.9466642589137022,0.9466642589137022,0.0007665306785792358,1.897126941341476e-05,-0.0007475594091658211,0,1,0,0.09147758609377543,0.15553218172759406,0.06405459563381863
diabetes,attribution,10,140303,No Diabetes,Diabetes,Nearest target example + example values,Nearest target example,Nearest target-example value,3,3,blood_pressure / insulin / bmi,0.4,0.6418200610387789,0.6418200610387789,0.9837837837837837,0.9837837837837837,0.0007665306785792358,0.12273583821116907,0.12196930753258983,0,1,0,0.09147758609377543,0.033063129482243214,-0.05841445661153222
diabetes,attribution,11,140304,No Diabetes,Diabetes,Current-case contribution + estimated flip amount,Current-case contribution,Estimated amount needed to flip the cognitive model,1,1,age,0.8,0.23174763030707718,0.23174763030707718,0.9536504739385846,0.9452339901848887,0.006648840064952033,0.18338325972763825,0.17673441966268622,0,0,0,0.07316899671542798,0.026573443052572643,-0.04659555366285534
diabetes,attribution,11,140304,No Diabetes,Diabetes,Current-case contribution + estimated flip amount,Current-case contribution,Estimated amount needed to flip the cognitive model,2,1,age,0.8,0.23174763030707718,0.23174763030707718,0.9536504739385846,0.9452339901848887,0.006648840064952033,0.18338325972763825,0.17673441966268622,0,0,0,0.07316899671542798,0.026573443052572643,-0.04659555366285534
diabetes,attribution,11,140304,No Diabetes,Diabetes,Current-case contribution + estimated flip amount,Current-case contribution,Estimated amount needed to flip the cognitive model,3,1,age,0.8,0.23174763030707718,0.23174763030707718,0.9536504739385846,0.9452339901848887,0.006648840064952033,0.18338325972763825,0.17673441966268622,0,0,0,0.07316899671542798,0.026573443052572643,-0.04659555366285534
diabetes,attribution,11,140304,No Diabetes,Diabetes,Global importance + estimated flip amount,Global importance,Estimated amount needed to flip the cognitive model,1,1,glucose,0.8,0.21538082649008716,0.21538082649008716,0.9569238347019826,0.9284611186932464,0.006648840064952033,0.9999878232788397,0.9933389832138877,1,1,1,0.07316899671542798,0.13427065011300565,0.06110165339757767
diabetes,attribution,11,140304,No Diabetes,Diabetes,Global importance + estimated flip amount,Global importance,Estimated amount needed to flip the cognitive model,2,1,glucose,0.8,0.21538082649008716,0.21538082649008716,0.9569238347019826,0.9284611186932464,0.006648840064952033,0.9999878232788397,0.9933389832138877,1,1,1,0.07316899671542798,0.13427065011300565,0.06110165339757767
diabetes,attribution,11,140304,No Diabetes,Diabetes,Global importance + estimated flip amount,Global importance,Estimated amount needed to flip the cognitive model,3,1,glucose,0.8,0.21538082649008716,0.21538082649008716,0.9569238347019826,0.9284611186932464,0.006648840064952033,0.9999878232788397,0.9933389832138877,1,1,1,0.07316899671542798,0.13427065011300565,0.06110165339757767
diabetes,attribution,11,140304,No Diabetes,Diabetes,Target-profile mismatch + target centre,Target-profile mismatch,Target-profile centre,1,1,bmi,0.8,0.2792216914863722,0.2792216914863722,0.9441556617027256,0.8816851238949757,0.006648840064952033,0.18300703484970748,0.17635819478475545,0,1,0,0.07316899671542798,0.0332984761387287,-0.03987052057669928
diabetes,attribution,11,140304,No Diabetes,Diabetes,Target-profile mismatch + target centre,Target-profile mismatch,Target-profile centre,2,2,bmi / age,0.6,0.61705952932421,0.61705952932421,0.9502889492895937,0.8999622726237837,0.006648840064952033,0.0012310921937120911,-0.005417747871239942,0,0,0,0.07316899671542798,0.13029430329179864,0.05712530657637066
diabetes,attribution,11,140304,No Diabetes,Diabetes,Target-profile mismatch + target centre,Target-profile mismatch,Target-profile centre,3,3,insulin / bmi / age,0.4,0.8016260557615602,0.8016260557615602,0.9282544485662856,0.9368755779112536,0.006648840064952033,0.3873389981165156,0.3806901580515636,0,0,0,0.07316899671542798,0.01544168059302159,-0.05772731612240639
diabetes,attribution,11,140304,No Diabetes,Diabetes,Target-profile mismatch + nearest range edge,Target-profile mismatch,Nearest target-profile range edge,1,1,bmi,0.8,0.24234335487496456,0.24234335487496456,0.9515313290250071,0.8890607912172571,0.006648840064952033,0.20404366466711155,0.1973948246021595,0,1,0,0.07316899671542798,0.026328220102077027,-0.046840776613350954
diabetes,attribution,11,140304,No Diabetes,Diabetes,Target-profile mismatch + nearest range edge,Target-profile mismatch,Nearest target-profile range edge,2,2,bmi / age,0.6,0.451802814334424,0.451802814334424,0.9267777836089551,0.9012229533794194,0.006648840064952033,0.006495036300451007,-0.00015380376450102595,0,0,0,0.07316899671542798,0.11383178861131305,0.040662791895885064
diabetes,attribution,11,140304,No Diabetes,Diabetes,Target-profile mismatch + nearest range edge,Target-profile mismatch,Nearest target-profile range edge,3,3,insulin / bmi / age,0.4,0.5425394306835123,0.5425394306835123,0.933847600994107,0.9120852799226711,0.006648840064952033,0.027978149103598526,0.021329309038646493,0,0,0,0.07316899671542798,0.08983496979018568,0.0166659730747577
diabetes,attribution,11,140304,No Diabetes,Diabetes,Nearest target example + example values,Nearest target example,Nearest target-example value,1,1,age,0.8,0.5135135135135136,0.5135135135135136,0.941732080600548,0.941732080600548,0.006648840064952033,0.6433695201345131,0.6367206800695611,1,0,0,0.07316899671542798,0.011691404848151343,-0.06147759186727664
diabetes,attribution,11,140304,No Diabetes,Diabetes,Nearest target example + example values,Nearest target example,Nearest target-example value,2,2,insulin / age,0.6,0.7073599211683841,0.7073599211683841,0.9805013621315221,0.9805013621315221,0.006648840064952033,0.4730984098497394,0.46644956978478735,0,0,0,0.07316899671542798,0.001270769967106622,-0.07189822674832136
diabetes,attribution,11,140304,No Diabetes,Diabetes,Nearest target example + example values,Nearest target example,Nearest target-example value,3,3,blood_pressure / insulin / age,0.4,0.7943164429075145,0.7943164429075145,0.9978926664793482,0.9978926664793482,0.006648840064952033,0.9871107105943168,0.9804618705293647,1,0,0,0.07316899671542798,0.04263850704198885,-0.030530489673439132
diabetes,attribution,12,140305,No Diabetes,Diabetes,Current-case contribution + estimated flip amount,Current-case contribution,Estimated amount needed to flip the cognitive model,1,1,glucose,0.8,0.13857371094794452,0.13857371094794452,0.9722852578104111,0.8720406885146579,0.00014110126003086254,3.3720850035612315e-06,-0.0001377291750273013,0,1,0,0.1093843429240674,0.22975030632143695,0.12036596339736955
diabetes,attribution,12,140305,No Diabetes,Diabetes,Current-case contribution + estimated flip amount,Current-case contribution,Estimated amount needed to flip the cognitive model,2,1,glucose,0.8,0.13857371094794452,0.13857371094794452,0.9722852578104111,0.8720406885146579,0.00014110126003086254,3.3720850035612315e-06,-0.0001377291750273013,0,1,0,0.1093843429240674,0.22975030632143695,0.12036596339736955
diabetes,attribution,12,140305,No Diabetes,Diabetes,Current-case contribution + estimated flip amount,Current-case contribution,Estimated amount needed to flip the cognitive model,3,1,glucose,0.8,0.13857371094794452,0.13857371094794452,0.9722852578104111,0.8720406885146579,0.00014110126003086254,3.3720850035612315e-06,-0.0001377291750273013,0,1,0,0.1093843429240674,0.22975030632143695,0.12036596339736955
diabetes,attribution,12,140305,No Diabetes,Diabetes,Global importance + estimated flip amount,Global importance,Estimated amount needed to flip the cognitive model,1,1,glucose,0.8,0.13857371094794452,0.13857371094794452,0.9722852578104111,0.8720406885146579,0.00014110126003086254,3.3720850035612315e-06,-0.0001377291750273013,0,1,0,0.1093843429240674,0.22975030632143695,0.12036596339736955
diabetes,attribution,12,140305,No Diabetes,Diabetes,Global importance + estimated flip amount,Global importance,Estimated amount needed to flip the cognitive model,2,1,glucose,0.8,0.13857371094794452,0.13857371094794452,0.9722852578104111,0.8720406885146579,0.00014110126003086254,3.3720850035612315e-06,-0.0001377291750273013,0,1,0,0.1093843429240674,0.22975030632143695,0.12036596339736955
diabetes,attribution,12,140305,No Diabetes,Diabetes,Global importance + estimated flip amount,Global importance,Estimated amount needed to flip the cognitive model,3,1,glucose,0.8,0.13857371094794452,0.13857371094794452,0.9722852578104111,0.8720406885146579,0.00014110126003086254,3.3720850035612315e-06,-0.0001377291750273013,0,1,0,0.1093843429240674,0.22975030632143695,0.12036596339736955
diabetes,attribution,12,140305,No Diabetes,Diabetes,Target-profile mismatch + target centre,Target-profile mismatch,Target-profile centre,1,1,insulin,0.8,0.434092221397343,0.434092221397343,0.9459608966217357,0.8961646898739875,0.00014110126003086254,0.025953071570005815,0.025811970309974952,0,1,0,0.1093843429240674,0.07633058955710442,-0.03305375336696298
diabetes,attribution,12,140305,No Diabetes,Diabetes,Target-profile mismatch + target centre,Target-profile mismatch,Target-profile centre,2,2,insulin / bmi,0.6,0.6957528002116162,0.6957528002116162,0.9523442627830085,0.948496805636842,0.00014110126003086254,0.015363552495962884,0.015222451235932022,0,1,0,0.1093843429240674,0.04257847350245356,-0.06680586942161384
diabetes,attribution,12,140305,No Diabetes,Diabetes,Target-profile mismatch + target centre,Target-profile mismatch,Target-profile centre,3,3,glucose / insulin / bmi,0.4,0.9338075528047126,0.9338075528047126,0.9412520851143578,0.9367850499019729,0.00014110126003086254,0.116653890946946,0.11651278968691514,0,1,0,0.1093843429240674,0.02702065575512741,-0.08236368716893999
diabetes,attribution,12,140305,No Diabetes,Diabetes,Target-profile mismatch + nearest range edge,Target-profile mismatch,Nearest target-profile range edge,1,1,insulin,0.8,0.3402623113090812,0.3402623113090812,0.94772090683846,0.8843325453517125,0.00014110126003086254,0.05745632412438351,0.057315222864352644,0,1,0,0.1093843429240674,0.03376929663670791,-0.07561504628735949
diabetes,attribution,12,140305,No Diabetes,Diabetes,Target-profile mismatch + nearest range edge,Target-profile mismatch,Nearest target-profile range edge,2,2,insulin / bmi,0.6,0.5650445535119468,0.5650445535119468,0.9496151705573235,0.9223551562969081,0.00014110126003086254,0.0026349318491892815,0.002493830589158419,0,1,0,0.1093843429240674,0.07266076528618681,-0.03672357763788059
diabetes,attribution,12,140305,No Diabetes,Diabetes,Target-profile mismatch + nearest range edge,Target-profile mismatch,Nearest target-profile range edge,3,3,glucose / insulin / bmi,0.4,0.7712169731684677,0.7712169731684677,0.9560182072690567,0.9174323063145772,0.00014110126003086254,0.3021703385313841,0.3020292372713532,0,1,0,0.1093843429240674,0.01927013601852781,-0.09011420690553959
diabetes,attribution,12,140305,No Diabetes,Diabetes,Nearest target example + example values,Nearest target example,Nearest target-example value,1,1,insulin,0.8,0.4351233193104008,0.4351233193104008,0.9461671162043472,0.8963709094565989,0.00014110126003086254,0.024995030956436848,0.024853929696405985,0,1,0,0.1093843429240674,0.07975045489931282,-0.029633888024754584
diabetes,attribution,12,140305,No Diabetes,Diabetes,Nearest target example + example values,Nearest target example,Nearest target-example value,2,2,insulin / bmi,0.6,0.7512233474081806,0.7512233474081806,0.9595909150761549,0.9595909150761549,0.00014110126003086254,0.001634551797768058,0.0014934505377371954,0,1,0,0.1093843429240674,0.07996237522768407,-0.029421967696383333
diabetes,attribution,12,140305,No Diabetes,Diabetes,Nearest target example + example values,Nearest target example,Nearest target-example value,3,3,blood_pressure / insulin / bmi,0.4,0.8381798691473112,0.8381798691473112,0.976982219423981,0.976982219423981,0.00014110126003086254,0.011932089675196877,0.011790988415166015,0,1,0,0.1093843429240674,0.047711436039076516,-0.061672906884990886
diabetes,counterfactual,1,140200,Diabetes,No Diabetes,Current-case contribution + estimated flip amount,Current-case contribution,Estimated amount needed to flip the cognitive model,1,1,age,0.8,0.8648648648648649,0.8648648648648649,0.8855621752673376,0.8437470095491443,0.019331601680491545,3.235927918135951e-05,-0.019299242401310184,0,0,0,0.09402901135262592,0.14666264946132435,0.05263363810869842
diabetes,counterfactual,1,140200,Diabetes,No Diabetes,Current-case contribution + estimated flip amount,Current-case contribution,Estimated amount needed to flip the cognitive model,2,2,glucose / age,0.6,1.1398497169730712,1.1398497169730712,0.9125614431048746,0.8987439799707856,0.019331601680491545,0.9987200066428741,0.9793884049623826,1,0,0,0.09402901135262592,0.11281078949027545,0.01878177813764953
diabetes,counterfactual,1,140200,Diabetes,No Diabetes,Current-case contribution + estimated flip amount,Current-case contribution,Estimated amount needed to flip the cognitive model,3,2,glucose / age,0.6,1.1398497169730712,1.1398497169730712,0.9125614431048746,0.8987439799707856,0.019331601680491545,0.9987200066428741,0.9793884049623826,1,0,0,0.09402901135262592,0.11281078949027545,0.01878177813764953
diabetes,counterfactual,1,140200,Diabetes,No Diabetes,Global importance + estimated flip amount,Global importance,Estimated amount needed to flip the cognitive model,1,1,glucose,0.8,0.9568100663152522,0.9568100663152522,0.874813031419224,0.7295514297745409,0.019331601680491545,0.9994017081233832,0.9800701064428917,1,1,1,0.09402901135262592,0.04132556388224956,-0.05270344747037636
diabetes,counterfactual,1,140200,Diabetes,No Diabetes,Global importance + estimated flip amount,Global importance,Estimated amount needed to flip the cognitive model,2,2,glucose / blood_pressure,0.6,1.026212181271897,1.026212181271897,0.8886934544105528,0.7434318527658699,0.019331601680491545,0.9997531799518856,0.9804215782713941,1,1,1,0.09402901135262592,0.05327056334646274,-0.040758448006163184
diabetes,counterfactual,1,140200,Diabetes,No Diabetes,Global importance + estimated flip amount,Global importance,Estimated amount needed to flip the cognitive model,3,2,glucose / blood_pressure,0.6,1.026212181271897,1.026212181271897,0.8886934544105528,0.7434318527658699,0.019331601680491545,0.9997531799518856,0.9804215782713941,1,1,1,0.09402901135262592,0.05327056334646274,-0.040758448006163184
diabetes,counterfactual,1,140200,Diabetes,No Diabetes,Target-profile mismatch + target centre,Target-profile mismatch,Target-profile centre,1,1,age,0.8,0.6081081081081081,0.6081081081081081,0.9160579002268101,0.8788821446842794,0.019331601680491545,0.0001545107549564672,-0.01917709092553508,0,0,0,0.09402901135262592,0.11246480458244457,0.018435793229818642
diabetes,counterfactual,1,140200,Diabetes,No Diabetes,Target-profile mismatch + target centre,Target-profile mismatch,Target-profile centre,2,2,glucose / age,0.6,1.0927195687440543,1.0927195687440543,0.9727825502922528,0.9213919219330466,0.019331601680491545,0.030661903213599594,0.011330301533108048,0,0,0,0.09402901135262592,0.06463855501199889,-0.029390456340627036
diabetes,counterfactual,1,140200,Diabetes,No Diabetes,Target-profile mismatch + target centre,Target-profile mismatch,Target-profile centre,3,3,glucose / bmi / age,0.4,1.5124301616072175,1.5124301616072175,0.9427069073954453,0.9133138101038811,0.019331601680491545,0.9995173496588899,0.9801857479783984,1,0,0,0.09402901135262592,0.11322294084603632,0.019193929493410394
diabetes,counterfactual,1,140200,Diabetes,No Diabetes,Target-profile mismatch + nearest range edge,Target-profile mismatch,Nearest target-profile range edge,1,1,age,0.8,0.43918918918918926,0.43918918918918926,0.919881785489951,0.8450983609004956,0.019331601680491545,0.0004954450940998078,-0.018836156586391737,0,0,0,0.09402901135262592,0.2138221199075978,0.11979310855497188
diabetes,counterfactual,1,140200,Diabetes,No Diabetes,Target-profile mismatch + nearest range edge,Target-profile mismatch,Nearest target-profile range edge,2,2,glucose / age,0.6,0.732506652205683,0.732506652205683,0.9785452780932498,0.9037618535037943,0.019331601680491545,0.007141467887975679,-0.012190133792515866,0,0,0,0.09402901135262592,0.12311167178201715,0.029082660429391227
diabetes,counterfactual,1,140200,Diabetes,No Diabetes,Target-profile mismatch + nearest range edge,Target-profile mismatch,Nearest target-profile range edge,3,3,glucose / bmi / age,0.4,0.9511425049733142,0.9511425049733142,0.944652330636099,0.9358986896937354,0.019331601680491545,0.14704348832095682,0.12771188664046526,0,0,0,0.09402901135262592,0.06151073504273319,-0.032518276309892735
diabetes,counterfactual,1,140200,Diabetes,No Diabetes,Nearest target example + example values,Nearest target example,Nearest target-example value,1,1,age,0.8,0.6486486486486487,0.6486486486486487,0.9241660083349182,0.8869902527923875,0.019331601680491545,9.63866658049699e-05,-0.019235215014686575,0,0,0,0.09402901135262592,0.11744900924883506,0.023419997896209133
diabetes,counterfactual,1,140200,Diabetes,No Diabetes,Nearest target example + example values,Nearest target example,Nearest target-example value,2,2,glucose / age,0.6,0.9972288220885398,0.9972288220885398,0.9567062874803658,0.9567062874803658,0.019331601680491545,0.9572271141006868,0.9378955124201953,1,0,0,0.09402901135262592,0.05927194860203794,-0.034757062750587986
diabetes,counterfactual,1,140200,Diabetes,No Diabetes,Nearest target example + example values,Nearest target example,Nearest target-example value,3,3,glucose / bmi / age,0.4,1.1868888389472076,1.1868888389472076,0.9946382908520993,0.9946382908520993,0.019331601680491545,0.9929417548071674,0.9736101531266759,1,0,0,0.09402901135262592,0.05982903200015666,-0.03419997935246927
diabetes,counterfactual,1,140200,Diabetes,No Diabetes,Similar remembered edit + copied amounts,Similar remembered edit,Remembered edit amount,1,1,glucose,0.8,0.05101173269852066,0.05101173269852066,0.9063818297968783,0.767462869602362,0.019331601680491545,0.13505085006733175,0.11571924838684021,0,1,0,0.09402901135262592,0.04301727865410526,-0.05101173269852066
diabetes,counterfactual,1,140200,Diabetes,No Diabetes,Similar remembered edit + copied amounts,Similar remembered edit,Remembered edit amount,2,2,glucose / insulin,0.6,0.05307392852463627,0.05307392852463627,0.9059693906316552,0.767875308767585,0.019331601680491545,0.12477902873978515,0.10544742705929361,0,1,0,0.09402901135262592,0.04507947448022087,-0.04894953687240505
diabetes,counterfactual,1,140200,Diabetes,No Diabetes,Similar remembered edit + copied amounts,Similar remembered edit,Remembered edit amount,3,2,glucose / insulin,0.6,0.05307392852463627,0.05307392852463627,0.9059693906316552,0.767875308767585,0.019331601680491545,0.12477902873978515,0.10544742705929361,0,1,0,0.09402901135262592,0.04507947448022087,-0.04894953687240505
diabetes,counterfactual,2,140201,Diabetes,No Diabetes,Current-case contribution + estimated flip amount,Current-case contribution,Estimated amount needed to flip the cognitive model,1,1,insulin,0.8,0.19524846942874263,0.19524846942874263,0.9644267258185018,0.9644267258185018,0.020647439422839933,0.9606767351834841,0.9400292957606441,1,1,1,0.09274683494497771,0.045623993638468086,-0.04712284130650962
diabetes,counterfactual,2,140201,Diabetes,No Diabetes,Current-case contribution + estimated flip amount,Current-case contribution,Estimated amount needed to flip the cognitive model,2,1,insulin,0.8,0.19524846942874263,0.19524846942874263,0.9644267258185018,0.9644267258185018,0.020647439422839933,0.9606767351834841,0.9400292957606441,1,1,1,0.09274683494497771,0.045623993638468086,-0.04712284130650962
diabetes,counterfactual,2,140201,Diabetes,No Diabetes,Current-case contribution + estimated flip amount,Current-case contribution,Estimated amount needed to flip the cognitive model,3,1,insulin,0.8,0.19524846942874263,0.19524846942874263,0.9644267258185018,0.9644267258185018,0.020647439422839933,0.9606767351834841,0.9400292957606441,1,1,1,0.09274683494497771,0.045623993638468086,-0.04712284130650962
diabetes,counterfactual,2,140201,Diabetes,No Diabetes,Global importance + estimated flip amount,Global importance,Estimated amount needed to flip the cognitive model,1,1,glucose,0.8,0.139463192449102,0.139463192449102,0.9141273051137856,0.9110875221625384,0.020647439422839933,0.9164287310018437,0.8957812915790038,1,1,1,0.09274683494497771,0.04671636059787532,-0.04603047434710239
diabetes,counterfactual,2,140201,Diabetes,No Diabetes,Global importance + estimated flip amount,Global importance,Estimated amount needed to flip the cognitive model,2,1,glucose,0.8,0.139463192449102,0.139463192449102,0.9141273051137856,0.9110875221625384,0.020647439422839933,0.9164287310018437,0.8957812915790038,1,1,1,0.09274683494497771,0.04671636059787532,-0.04603047434710239
