aggregation,domain,training explanation condition,strategy,attribute selection method,change amount method,maximum attributes allowed,trials,valid counterfactual rate,valid rate Wilson 95% lower,valid rate Wilson 95% upper,valid and actionable rate,actionable rate,mean actual attributes changed,mean sparsity,mean target confidence,mean target confidence gain,mean proximity,median proximity,mean model-consistent proximity,mean plausibility,mean plausibility subset,mean boundary distance,mean boundary distance change,valid trials,mean proximity valid,mean model-consistent proximity valid,mean plausibility valid,mean plausibility subset valid,mean boundary distance valid,median boundary distance valid,invalid trials,mean remaining boundary distance invalid
domain_xai,diabetes,attribution,Target-profile mismatch + nearest range edge,Target-profile mismatch,Nearest target-profile range edge,3,12,0.3333333333333333,0.13812009109121315,0.6093779111272004,0.08333333333333333,0.16666666666666666,2.9166666666666665,0.41666666666666674,0.3736683921382049,0.3574834648152776,0.6348533231015404,0.6505844346884258,0.656592453536323,0.9485592872603258,0.9236306528697534,0.06298949222420229,-0.022689148892117834,4,0.6096318188272172,0.6531100796967825,0.9470216516351921,0.9260810204353508,0.03768779510764779,0.030159290227803698,8,0.07564034078247957
domain_xai,diabetes,attribution,Target-profile mismatch + target centre,Target-profile mismatch,Target-profile centre,1,12,0.3333333333333333,0.13812009109121315,0.6093779111272004,0.16666666666666666,0.5833333333333334,1.0,0.8000000000000002,0.3541568290261738,0.33797190170324654,0.42298150736357143,0.41259108604300065,0.43022788417516566,0.935987845624294,0.8957938951097623,0.07161620021950331,-0.014062440896816839,4,0.45186063132949916,0.47359976176428176,0.9339748166999658,0.8889690789294913,0.0847671294827921,0.07287320943176519,8,0.0650407355878589
domain_xai,diabetes,attribution,Target-profile mismatch + target centre,Target-profile mismatch,Target-profile centre,2,12,0.4166666666666667,0.19326031365875665,0.6804886874504503,0.16666666666666666,0.4166666666666667,2.0,0.5999999999999999,0.2979239507081363,0.28173902338520906,0.7224140596420231,0.7263332679351941,0.7441531900768057,0.9482473404889622,0.9179906134312074,0.07393476399487166,-0.011743877121448485,5,0.791427964894458,0.8436018779379364,0.9538012460262195,0.9222688339209251,0.0192434530443368,0.013362657749394408,7,0.11299998610239656
domain_xai,diabetes,attribution,Target-profile mismatch + target centre,Target-profile mismatch,Target-profile centre,3,12,0.5,0.2537815976337061,0.7462184023662939,0.08333333333333333,0.16666666666666666,2.9166666666666665,0.41666666666666674,0.4854136864519247,0.4692287591289974,0.9151408958423906,0.9029543468153628,0.9368800262771733,0.9454674723507575,0.922245547742469,0.06944849523225982,-0.01623014588406031,6,0.9628488728459391,1.0063271337155042,0.9496650416253117,0.9264999557457324,0.06567166056747616,0.0595474344200049,6,0.0732253298970435
domain_xai,diabetes,counterfactual,Current-case contribution + estimated flip amount,Current-case contribution,Estimated amount needed to flip the cognitive model,1,12,0.3333333333333333,0.13812009109121315,0.6093779111272004,0.3333333333333333,0.6666666666666666,0.9166666666666666,0.8166666666666669,0.327409137229492,0.3112242099065647,0.4407933024566917,0.361112775659619,0.4552860560798801,0.9405337209152177,0.885844982915123,0.09939797660310752,0.013719335486787389,4,0.4068700544307583,0.4503483153003236,0.9454287603275482,0.9202658386721794,0.05796727694489995,0.05862408540849712,8,0.12011332643221131
domain_xai,diabetes,counterfactual,Current-case contribution + estimated flip amount,Current-case contribution,Estimated amount needed to flip the cognitive model,2,12,0.4166666666666667,0.19326031365875665,0.6804886874504503,0.3333333333333333,0.5833333333333334,1.0833333333333333,0.7833333333333333,0.41063018004219165,0.3944452527192644,0.47841176446935624,0.361112775659619,0.49290451809254465,0.94344665197122,0.889543467962215,0.09671890343218048,0.01104026231586034,5,0.5534659869392209,0.5882485956348731,0.9388552968830135,0.9159614669319005,0.06893597945397505,0.06239260770715016,7,0.11656384913089865
domain_xai,diabetes,counterfactual,Current-case contribution + estimated flip amount,Current-case contribution,Estimated amount needed to flip the cognitive model,3,12,0.4166666666666667,0.19326031365875665,0.6804886874504503,0.3333333333333333,0.5833333333333334,1.0833333333333333,0.7833333333333333,0.41063018004219165,0.3944452527192644,0.47841176446935624,0.361112775659619,0.49290451809254465,0.94344665197122,0.889543467962215,0.09671890343218048,0.01104026231586034,5,0.5534659869392209,0.5882485956348731,0.9388552968830135,0.9159614669319005,0.06893597945397505,0.06239260770715016,7,0.11656384913089865
domain_xai,diabetes,counterfactual,Global importance + estimated flip amount,Global importance,Estimated amount needed to flip the cognitive model,1,12,0.6666666666666666,0.39062208887279953,0.8618799089087867,0.6666666666666666,1.0,0.9166666666666666,0.8166666666666669,0.6321916198430452,0.6160066925201179,0.41151338384777,0.34238380691864134,0.41151338384777,0.9283294044266698,0.8595643098345246,0.09183096784123983,0.0061523267249197,8,0.3881626320907998,0.3881626320907998,0.9234018812545791,0.8701371539729579,0.06991304930393873,0.055239852392651556,4,0.13566680491584204
domain_xai,diabetes,counterfactual,Global importance + estimated flip amount,Global importance,Estimated amount needed to flip the cognitive model,2,12,0.75,0.46769466506643426,0.9110583316059453,0.75,1.0,1.1666666666666667,0.7666666666666667,0.6789112914839023,0.6627263641609752,0.44277919939850374,0.34238380691864134,0.45727195302169216,0.9290731278436173,0.8622876567025696,0.08893287040118063,0.003254229284860482,9,0.48598625799947737,0.5053099294970619,0.9235606289619499,0.8664242333423372,0.0775126618038963,0.05327056334646274,3,0.1231934961930336
domain_xai,diabetes,counterfactual,Global importance + estimated flip amount,Global importance,Estimated amount needed to flip the cognitive model,3,12,0.75,0.46769466506643426,0.9110583316059453,0.75,1.0,1.1666666666666667,0.7666666666666667,0.6789112914839023,0.6627263641609752,0.44277919939850374,0.34238380691864134,0.45727195302169216,0.9290731278436173,0.8622876567025696,0.08893287040118063,0.003254229284860482,9,0.48598625799947737,0.5053099294970619,0.9235606289619499,0.8664242333423372,0.0775126618038963,0.05327056334646274,3,0.1231934961930336
domain_xai,diabetes,counterfactual,Nearest target example + example values,Nearest target example,Nearest target-example value,1,12,0.3333333333333333,0.13812009109121315,0.6093779111272004,0.3333333333333333,0.8333333333333334,1.0,0.8000000000000002,0.4158221581886669,0.39963723086573966,0.31450797863209834,0.28906648529161694,0.3362471090668809,0.9505507813129666,0.9326405022867479,0.08020565988909974,-0.005472981227220407,4,0.2319958337865114,0.25373496422129405,0.956785584023483,0.9410212166711842,0.11391770387611101,0.06730806071700543,8,0.06334963789559409
domain_xai,diabetes,counterfactual,Nearest target example + example values,Nearest target example,Nearest target-example value,2,12,0.5833333333333334,0.31951131254954973,0.8067396863412435,0.3333333333333333,0.5,2.0,0.5999999999999999,0.5506504743782107,0.5344655470552834,0.48341168432470266,0.44039201706109354,0.5051508147594853,0.9651819583644982,0.9617208908988292,0.04769800310255909,-0.03798063801376105,7,0.5750524620178955,0.6123195427632372,0.9663249006878364,0.964080559669288,0.04031244505896091,0.042227780243608515,5,0.05803778436359652
