_row,x_1_train_change,x_2_train_change,x_3_train_change,x_4_train_change,x_5_train_change
559,0.1700391089950688,,0.002062195826115644,,
560,0.00850195544975344,,0.09073661634908832,,
561,-0.05101173269852064,,-0.002062195826115644,,
562,0.02550586634926032,,0.047430504000659804,,
563,-0.00850195544975344,,-0.057741483131238024,,
564,-0.14453324264580847,,-0.002062195826115644,,
565,,,,,
566,,,,,
567,,,,,
568,,,,,
569,,,,,
570,,,,,
571,,,,,
572,,,,,
573,,,,,
574,,,,,
575,,,,,
576,,,,,
577,,,,,
578,,,,,
579,,,,,
580,,,,,
581,,,,,
582,,,,,
583,,,,,
584,,,,,
585,,0.06521739130434782,,,0.02702702702702703
586,,-0.043478260869565216,,,-0.02702702702702703
587,,-0.021739130434782608,,,-0.05405405405405406
588,,-0.06521739130434782,,,-0.02702702702702703
589,,0.08695652173913043,,,0.02702702702702703
590,,0.021739130434782608,,,0.1891891891891892
591,-0.05101173269852064,,-0.002062195826115644,,
592,0.1700391089950688,,0.002062195826115644,,
593,-0.00850195544975344,,-0.057741483131238024,,
594,0.02550586634926032,,0.047430504000659804,,
595,-0.14453324264580847,,-0.002062195826115644,,
596,0.00850195544975344,,0.09073661634908832,,
597,,,,,
598,,,,,
599,,,,,
600,,,,,
601,,,,,
602,,,,,
603,,,,,
604,,,,,
605,,,,,
606,,,,,
607,,,,,
608,,,,,
609,,,,,
610,,,,,
611,,,,,
612,,,,,
613,,,,,
614,,,,,
615,,,,,
616,,,,,
617,-0.14453324264580847,,-0.002062195826115644,,
618,0.02550586634926032,,0.047430504000659804,,
619,-0.05101173269852064,,-0.002062195826115644,,
620,0.00850195544975344,,0.09073661634908832,,
621,0.1700391089950688,,0.002062195826115644,,
622,-0.00850195544975344,,-0.057741483131238024,,
623,,-0.021739130434782608,,,-0.05405405405405406
624,,0.021739130434782608,,,0.1891891891891892
625,,0.06521739130434782,,,0.02702702702702703
626,,-0.043478260869565216,,,-0.02702702702702703
627,,-0.06521739130434782,,,-0.02702702702702703
628,,0.08695652173913043,,,0.02702702702702703
629,,,,,
630,,,,,
631,,,,,
632,,,,,
633,,,,,
634,,,,,
635,,,,,
636,,,,,
637,,,,,
638,,,,,
639,,,,,
640,,,,,
641,,,,,
642,,,,,
643,,,,,
644,,,,,
645,,,,,
646,,,,,
647,,,,,
648,,,,,
649,-0.00850195544975344,,-0.057741483131238024,,
650,0.02550586634926032,,0.047430504000659804,,
651,0.1700391089950688,,0.002062195826115644,,
652,-0.14453324264580847,,-0.002062195826115644,,
653,0.00850195544975344,,0.09073661634908832,,
654,-0.05101173269852064,,-0.002062195826115644,,
655,,-0.043478260869565216,,,-0.02702702702702703
656,,0.08695652173913043,,,0.02702702702702703
657,,0.021739130434782608,,,0.1891891891891892
658,,-0.021739130434782608,,,-0.05405405405405406
659,,0.06521739130434782,,,0.02702702702702703
660,,-0.06521739130434782,,,-0.02702702702702703
661,,,,,
662,,,,,
663,,,,,
664,,,,,
665,,,,,
666,,,,,
667,,,,,
668,,,,,
669,,,,,
670,,,,,
671,,,,,
672,,,,,
673,,,,,
674,,,,,
675,,,,,
676,,,,,
677,,,,,
678,,,,,
679,,,,,
680,,,,,
681,,0.021739130434782608,,,0.1891891891891892
682,,-0.021739130434782608,,,-0.05405405405405406
683,,-0.043478260869565216,,,-0.02702702702702703
684,,0.06521739130434782,,,0.02702702702702703
685,,0.08695652173913043,,,0.02702702702702703
686,,-0.06521739130434782,,,-0.02702702702702703
687,0.00850195544975344,,0.09073661634908832,,
688,0.02550586634926032,,0.047430504000659804,,
689,0.1700391089950688,,0.002062195826115644,,
690,-0.14453324264580847,,-0.002062195826115644,,
691,-0.00850195544975344,,-0.057741483131238024,,
692,-0.05101173269852064,,-0.002062195826115644,,
693,,,,,
694,,,,,
695,,,,,
696,,,,,
697,,,,,
698,,,,,
699,,,,,
700,,,,,
701,,,,,
702,,,,,
703,,,,,
704,,,,,
705,,,,,
706,,,,,
707,,,,,
708,,,,,
709,,,,,
710,,,,,
711,,,,,
712,,,,,
713,,0.08695652173913043,,,0.02702702702702703
714,,-0.021739130434782608,,,-0.05405405405405406
715,,0.021739130434782608,,,0.1891891891891892
716,,-0.043478260869565216,,,-0.02702702702702703
717,,0.06521739130434782,,,0.02702702702702703
718,,-0.06521739130434782,,,-0.02702702702702703
719,-0.14453324264580847,,-0.002062195826115644,,
720,0.1700391089950688,,0.002062195826115644,,
721,0.02550586634926032,,0.047430504000659804,,
722,0.00850195544975344,,0.09073661634908832,,
723,-0.00850195544975344,,-0.057741483131238024,,
724,-0.05101173269852064,,-0.002062195826115644,,
725,,,,,
726,,,,,
727,,,,,
728,,,,,
729,,,,,
730,,,,,
731,,,,,
732,,,,,
733,,,,,
734,,,,,
735,,,,,
736,,,,,
737,,,,,
738,,,,,
739,,,,,
740,,,,,
741,,,,,
742,,,,,
743,,,,,
744,,,,,
745,,0.06521739130434782,,,0.02702702702702703
746,,0.08695652173913043,,,0.02702702702702703
747,,-0.06521739130434782,,,-0.02702702702702703
748,,-0.021739130434782608,,,-0.05405405405405406
749,,-0.043478260869565216,,,-0.02702702702702703
750,,0.021739130434782608,,,0.1891891891891892
751,-0.05101173269852064,,-0.002062195826115644,,
752,0.02550586634926032,,0.047430504000659804,,
753,-0.14453324264580847,,-0.002062195826115644,,
754,0.1700391089950688,,0.002062195826115644,,
755,0.00850195544975344,,0.09073661634908832,,
756,-0.00850195544975344,,-0.057741483131238024,,
757,,,,,
758,,,,,
759,,,,,
760,,,,,
761,,,,,
762,,,,,
763,,,,,
764,,,,,
765,,,,,
766,,,,,
767,,,,,
768,,,,,
769,,,,,
770,,,,,
771,,,,,
772,,,,,
773,,,,,
774,,,,,
775,,,,,
776,,,,,
777,,0.021739130434782608,,,0.1891891891891892
778,,-0.06521739130434782,,,-0.02702702702702703
779,,-0.043478260869565216,,,-0.02702702702702703
780,,0.06521739130434782,,,0.02702702702702703
781,,-0.021739130434782608,,,-0.05405405405405406
782,,0.08695652173913043,,,0.02702702702702703
783,-0.00850195544975344,,-0.057741483131238024,,
784,0.1700391089950688,,0.002062195826115644,,
785,0.02550586634926032,,0.047430504000659804,,
786,0.00850195544975344,,0.09073661634908832,,
787,-0.05101173269852064,,-0.002062195826115644,,
788,-0.14453324264580847,,-0.002062195826115644,,
789,,,,,
790,,,,,
791,,,,,
792,,,,,
793,,,,,
794,,,,,
795,,,,,
796,,,,,
797,,,,,
798,,,,,
799,,,,,
800,,,,,
801,,,,,
802,,,,,
803,,,,,
804,,,,,
805,,,,,
806,,,,,
807,,,,,
808,,,,,
809,,-0.021739130434782608,,,-0.05405405405405406
810,,0.021739130434782608,,,0.1891891891891892
811,,-0.06521739130434782,,,-0.02702702702702703
812,,0.08695652173913043,,,0.02702702702702703
813,,0.06521739130434782,,,0.02702702702702703
814,,-0.043478260869565216,,,-0.02702702702702703
815,0.00850195544975344,,0.09073661634908832,,
816,-0.14453324264580847,,-0.002062195826115644,,
817,0.1700391089950688,,0.002062195826115644,,
818,0.02550586634926032,,0.047430504000659804,,
819,-0.00850195544975344,,-0.057741483131238024,,
820,-0.05101173269852064,,-0.002062195826115644,,
821,,,,,
822,,,,,
823,,,,,
824,,,,,
825,,,,,
826,,,,,
827,,,,,
828,,,,,
829,,,,,
830,,,,,
831,,,,,
832,,,,,
833,,,,,
834,,,,,
835,,,,,
836,,,,,
837,,,,,
838,,,,,
839,,,,,
840,,,,,
