participant,domain,xai,case,instance id,selected model family,model MAP subset probability,observed selection F1 model,observed selection F1 baseline,observed amount MAE model,observed amount MAE baseline,observed validity,observed boundary distance,observed plausibility,model validity,baseline validity,model plausibility,baseline plausibility,model boundary distance,baseline boundary distance
R_5QGGlhAzSiOVePL,diabetes,attribution,8,30,weighted examples,0.5671727801191387,1.0,0.0,0.26086866842933576,0.30497174506666663,1.0,0.2398545554,0.9535458655,1.0,0.0,0.9706739971143877,0.8884953910396058,0.07755107450412568,0.13591383696484927
R_5QGGlhAzSiOVePL,diabetes,attribution,9,32,weighted examples,0.6001285843233053,1.0,0.5,0.2027005070304394,0.19800609866666666,1.0,0.0327794457,0.9446959895,1.0,1.0,0.9659045396526987,0.9427947305002444,0.09944129651046747,0.04863702462660645
R_5QGGlhAzSiOVePL,diabetes,attribution,10,56,weighted examples,0.4439372982015872,0.5,0.5,0.1614008631432838,0.20617043533333335,1.0,0.022842403,0.963705621,1.0,0.0,0.934524378703837,0.9441380573329636,0.2273471641712666,0.1197463886539187
R_5QGGlhAzSiOVePL,diabetes,attribution,11,20,weighted examples,0.586418903664675,0.5,0.5,0.1770739795160591,0.19566407453333334,0.0,0.0552198602,0.9182020071,0.0,0.0,0.9463235399907662,0.9758634749480304,0.15955574920019028,0.1830230104678086
R_5QGGlhAzSiOVePL,diabetes,attribution,12,12,weighted examples,0.608171079269657,0.5,0.0,0.28693648516600473,0.2724444281,1.0,0.1446865273,0.92392603,0.0,0.0,0.9500567760092024,0.9398876785900232,0.0187045899694262,0.0926062720724401
R_5QGGlhAzSiOVePL,diabetes,attribution,13,31,weighted examples,0.5002936798613968,0.5,0.0,0.2900925220565312,0.13738104242500002,0.0,0.247427001,0.9214467202,0.0,0.0,0.9597882058399472,0.9421804388002316,0.0494506305073924,0.05771109371462978
R_5QGGlhAzSiOVePL,diabetes,attribution,14,52,weighted examples,0.5002431890438656,0.5,0.5,0.3307423481665967,0.32857076066175933,0.0,0.0008429274,0.9106147297,1.0,0.0,0.9219948380569114,0.8895855944215919,0.027073349477635122,0.3110718700657574
R_5QGGlhAzSiOVePL,diabetes,attribution,15,58,weighted examples,0.5717516539535561,0.5,0.5,0.28932717916132794,0.31905620893333336,1.0,0.3531488192,0.9149229102,1.0,1.0,0.9076790402255774,0.9481632689907193,0.06459055843785899,0.00852828161070368
R_5QGGlhAzSiOVePL,diabetes,attribution,16,15,weighted examples,0.631003767166481,0.5,0.5,0.27923735768045194,0.24634752240000002,0.0,0.1761996524,0.9208757078,0.0,0.0,0.9353331801953735,0.8852720843098796,0.10876561131438574,0.10937421572937064
R_5QGGlhAzSiOVePL,diabetes,attribution,17,59,weighted examples,0.41444396371557596,0.0,0.5,0.21116193473200687,0.1606400338,0.0,0.1474982317,0.9397752662,1.0,0.0,0.9526594887437426,0.9423996148171047,0.04414654089515363,0.05153078256310263
R_5QGGlhAzSiOVePL,diabetes,attribution,18,51,weighted examples,0.36369794835497254,0.5,0.5,0.34641929288829937,0.21048454433333333,0.0,0.2366737341,0.9273790798,0.0,0.0,0.9475122642311627,0.9131620452718767,0.018088538672163423,0.030161046551604398
R_5QGGlhAzSiOVePL,diabetes,attribution,19,11,weighted examples,0.46549921337105127,0.5,1.0,0.12933992198925223,0.288314805,0.0,0.1021724337,0.9572445733,1.0,0.0,0.9595857395170216,0.9289091088592719,0.05243787894687017,0.18013924305775128
R_5QGGlhAzSiOVePL,diabetes,attribution,20,0,weighted examples,0.6271919745469112,1.0,1.0,0.13047975675315182,0.28632183225,1.0,0.0665454553,0.9266730335,0.0,0.0,0.9553752502830866,0.855809227284489,0.06451119733493432,0.061079467072917275
R_5a6S4hSnNMThfbj,diabetes,counterfactual,1,35,weighted examples,0.7693078022620693,1.0,0.0,0.15584039659869897,0.30930964099999997,0.0,0.3393078106,0.8949816368,0.0,0.0,0.8716603540981942,0.8941009328494868,0.3079246219436455,0.4742642975336425
R_5a6S4hSnNMThfbj,diabetes,counterfactual,2,14,weighted examples,0.32867468555987855,0.5,0.5,0.09434700700464925,0.06405147966666669,0.0,0.0024206387,0.9276630321,1.0,0.0,0.9073986681944217,0.9218792528983757,0.082087380934491,0.011507072508453176
R_5a6S4hSnNMThfbj,diabetes,counterfactual,3,53,weighted examples,0.7698550509791884,1.0,1.0,0.05989189778186088,0.265584084,1.0,0.0144419364,0.9405733169,1.0,0.0,0.9285949374176263,0.9300462882253672,0.005038284803353887,0.32927866587034715
R_5a6S4hSnNMThfbj,diabetes,counterfactual,4,26,weighted examples,0.769069823572962,1.0,0.0,0.01765943767748207,0.21578813149999998,1.0,0.089286179,0.9572410423,1.0,0.0,0.9537091548465292,0.9394314986004275,0.02416821521632051,0.035955590559678174
R_5a6S4hSnNMThfbj,diabetes,counterfactual,5,30,weighted examples,0.6253816500972255,0.0,0.0,0.16753750195555,0.266023262,0.0,0.0758073121,0.9396904132,0.0,0.0,0.8726754125006361,0.8864857608828561,0.2519364350665793,0.2417537618662109
R_5a6S4hSnNMThfbj,diabetes,counterfactual,6,56,weighted examples,0.478294045664834,0.5,0.5,0.1006629294001296,0.12232195766666665,0.0,0.0027078696,0.9649445502,1.0,1.0,0.9451454375236051,0.9340038248527528,0.006421089173907157,0.04013072782078181
R_5a6S4hSnNMThfbj,diabetes,counterfactual,7,33,weighted examples,0.6646975895715738,0.0,0.0,0.11332679371579538,0.1201146581,0.0,0.0458496867,0.9430380964,1.0,1.0,0.917842861802042,0.9499103247440124,0.08957934080878766,0.06470056586395556
R_5a6S4hSnNMThfbj,diabetes,counterfactual,8,32,weighted examples,0.36353845857285494,1.0,0.0,0.0463858344876522,0.11789826225000001,1.0,0.0808351316,0.9215213454,1.0,1.0,0.9126945217076319,0.9070093975415482,0.11517210469650342,0.10351820813687626
R_5a6S4hSnNMThfbj,diabetes,counterfactual,9,7,weighted examples,0.49375205518937737,0.0,0.0,0.14881072017597666,0.16488058449999998,0.0,0.1144799049,0.9446460117,0.0,0.0,0.9210863029685359,0.9180333836335364,0.08876616079797875,0.011091260797930214
R_5a6S4hSnNMThfbj,diabetes,counterfactual,10,42,weighted examples,0.6996435608552098,1.0,0.0,0.07506242098556312,0.13501955449999997,0.0,0.0756966936,0.9554401472,0.0,0.0,0.9404276630065644,0.944351843628005,0.10181155748517867,0.021420327523615307
R_5a6S4hSnNMThfbj,diabetes,counterfactual,11,59,weighted examples,0.6321701227696117,1.0,0.0,0.21711543050496945,0.24554497535000003,1.0,0.045527395,0.9452746339,1.0,0.0,0.9426609339194476,0.9276170061214525,0.006847317378818052,0.15188955188149975
R_5a6S4hSnNMThfbj,diabetes,counterfactual,12,11,weighted examples,0.6770989651818468,1.0,1.0,0.20534790272883457,0.2995919061,1.0,0.1708603582,0.9330387131,0.0,0.0,0.9586810911537749,0.9767205056691914,0.043111895479305384,0.13735589885030536
R_5a6S4hSnNMThfbj,diabetes,counterfactual,13,15,weighted examples,0.7095417151293076,1.0,1.0,0.32080144544574674,0.4317122938,1.0,0.0512246713,0.9258896591,0.0,0.0,0.8850121137026623,0.9011476926576483,0.2056254921916037,0.20937421572937065
R_5a6S4hSnNMThfbj,diabetes,counterfactual,14,12,weighted examples,0.48844448753992425,1.0,0.5,0.12148874851142646,0.18221440206666664,0.0,0.0306191651,0.9154284347,0.0,0.0,0.9259561011143965,0.9398876785900232,0.04502643811540763,0.0926062720724401
R_5a6S4hSnNMThfbj,diabetes,counterfactual,15,52,weighted examples,0.7097794519851827,1.0,0.0,0.4058759619396284,0.36032137389999996,0.0,0.0834549791,0.9199443289,0.0,0.0,0.9038684954879076,0.9020329110835759,0.256703071009311,0.30659917158126265
R_5a6S4hSnNMThfbj,diabetes,counterfactual,16,51,weighted examples,0.6913172861183227,1.0,0.0,0.07293929827964118,0.19453324265,0.0,0.0088565282,0.9153121257,1.0,0.0,0.9182710138373821,0.8879446539675289,7.123508746015306e-05,0.03983479761999173
R_5a6S4hSnNMThfbj,diabetes,counterfactual,17,20,weighted examples,0.5654246760023326,1.0,0.0,0.06477201189502135,0.1562744431,1.0,0.1920386709,0.9405498885,1.0,0.0,0.9470268489089044,0.9727767485105905,0.06592807404713386,0.11047950819885904
R_5a6S4hSnNMThfbj,diabetes,counterfactual,18,31,weighted examples,0.7172260786819113,1.0,0.0,0.28930089151490235,0.29230573029999996,1.0,0.0758024176,0.9285572353,0.0,0.0,0.953672583149609,0.9516190608244436,0.0254337442643231,0.31707840365515966
R_5a6S4hSnNMThfbj,diabetes,counterfactual,19,58,weighted examples,0.6805469280106254,1.0,1.0,0.1651570081351635,0.2740860398,1.0,0.1566668547,0.9299752983,1.0,1.0,0.9063774626577521,0.9281632689907193,0.05017771919452646,0.006248605258372508
R_5a6S4hSnNMThfbj,diabetes,counterfactual,20,0,weighted examples,0.45539229092860645,0.0,0.0,0.15594136513750656,0.15443663950000003,1.0,0.0010460178,0.8604166482,0.0,1.0,0.8397703287041121,0.8692429605247338,0.03347406724998886,0.07652893562043278
R_5aFAlypirbiSy54,housing,counterfactual,1,3174,weighted examples,0.4589634549334977,0.6666666666666666,0.5,0.3003751733599201,0.5387373737666666,1.0,0.3039758847,0.9920681818,1.0,1.0,0.9290257623491238,0.9453409090909091,0.5001825797896937,0.14413448637799176
R_5aFAlypirbiSy54,housing,counterfactual,2,2275,weighted examples,0.3192979573186433,0.75,1.0,0.3243720343044165,0.45805871225,0.0,0.4287546215,0.9883636364,1.0,1.0,0.9487193749030223,0.9563636363636364,0.09666211863584917,0.07405279773550938
R_5aFAlypirbiSy54,housing,counterfactual,3,675,weighted examples,1.0,1.0,0.75,0.27191437430858284,0.43943181818,1.0,0.4820300827,0.9984090909,1.0,0.0,0.9277055818138477,0.9598863636363636,0.3001026051707305,0.12050414074363072
R_5aFAlypirbiSy54,housing,counterfactual,4,102,weighted examples,0.31867551864844884,0.3333333333333333,0.6666666666666666,0.3048685594036359,0.2215151515,0.0,0.3690412687,0.996,1.0,0.0,0.9858632350443753,0.9780681818181818,0.30278763224236915,0.047168901195062174
R_5aFAlypirbiSy54,housing,counterfactual,5,577,weighted examples,0.34305387328320713,1.0,0.75,0.26445396686378736,0.36208333334,1.0,0.3724125679,0.9995454545,1.0,0.0,0.9814507843753909,0.9381818181818182,0.3047819461249204,0.00858386528630295
R_5aFAlypirbiSy54,housing,counterfactual,6,2447,weighted examples,0.3748088204049458,0.75,0.5714285714285714,0.2861882659220149,0.47066666678181823,1.0,0.1601897912,0.95275,0.0,0.0,0.9363528793500401,0.9778409090909091,0.18322569285442392,0.11693925796384141
R_5aFAlypirbiSy54,housing,counterfactual,7,1751,weighted examples,0.5514823290220422,1.0,1.0,0.1963612684485359,0.42357954550000004,1.0,0.1132987593,1.0,0.0,0.0,0.9368503792169289,0.9398863636363637,0.09910499916067889,0.30338015922485395
R_5aFAlypirbiSy54,housing,counterfactual,8,553,weighted examples,1.0,1.0,1.0,0.17352879824941675,0.3886363636,1.0,0.0673744359,0.9945454545,0.0,0.0,0.9333433835592824,0.9377272727272727,0.11990579022286896,0.30136012955282193
R_5aFAlypirbiSy54,housing,counterfactual,9,172,weighted examples,0.36845807677104325,0.5,1.0,0.3431759148493439,0.6277272725,1.0,0.0456932896,0.9942727273,0.0,1.0,0.9536782762732428,0.9577272727272728,0.015516703003845667,0.05542155297946971
R_5aFAlypirbiSy54,housing,counterfactual,10,2728,weighted examples,0.3464438626464447,0.5,0.0,0.31866802537023964,0.36136363625,0.0,0.1223206897,0.9945454545,1.0,0.0,0.9682083910706286,0.9789772727272728,0.004079072273872497,0.021977757913992202
R_5b2MBKWDgnmpE3f,diabetes,none,1,56,feature contribution,0.4890568256905696,0.5,0.5,0.4325929488434948,0.426025508,0.0,0.0637851042,0.8991180603,1.0,0.0,0.8646748456606764,0.9441380573329636,0.47156293163741175,0.1197463886539187
R_5b2MBKWDgnmpE3f,diabetes,none,2,53,feature contribution,0.45306497868835927,1.0,0.6666666666666666,0.05981328683342274,0.38468006975,1.0,0.0096784771,0.9151837883,1.0,0.0,0.9127741786077641,0.9700462882253672,0.1099317087054199,0.1476157492200191
R_5b2MBKWDgnmpE3f,diabetes,none,3,33,feature contribution,0.4890568256905696,0.5,0.6666666666666666,0.29595607357598813,0.36815574100000004,1.0,0.4060786398,0.9069937299,1.0,1.0,0.9030268694385075,0.9499103247440124,0.5335309181353667,0.06470056586395556
R_5b2MBKWDgnmpE3f,diabetes,none,4,14,feature contribution,0.45306497868835927,1.0,0.6666666666666666,0.07172658028132871,0.331775441,1.0,0.1528827006,0.8706847768,1.0,0.0,0.8276488285830707,0.9203374297198187,0.21561610168883633,0.14597009217475343
R_5b2MBKWDgnmpE3f,diabetes,none,5,26,feature contribution,0.45306497868835927,1.0,1.0,0.2635422931122682,0.36819607466666665,1.0,0.1108479338,0.9106312539,1.0,0.0,0.9622112965535409,0.9394314986004275,0.011636238647697361,0.027679400093651163
R_5b2MBKWDgnmpE3f,diabetes,none,6,32,feature contribution,0.45306497868835927,0.6666666666666666,0.6666666666666666,0.3181989518305283,0.31455677575,1.0,0.1282446285,0.958625069,1.0,1.0,0.9256484020084838,0.9270093975415481,0.045010583540159174,0.14954810975119825
R_5b2MBKWDgnmpE3f,diabetes,none,7,35,feature contribution,0.45306497868835927,0.6666666666666666,0.6666666666666666,0.12879955739670426,0.3700022212173913,1.0,0.0086603259,0.91976815,0.0,0.0,0.8250263671609468,0.8654052806755738,0.3157952161064547,0.5079280187075761
R_5b2MBKWDgnmpE3f,diabetes,none,8,42,feature contribution,0.4890568256905696,0.5,0.5,0.26759872454285955,0.2935776181743242,1.0,0.1372798401,0.9224390308,1.0,0.0,0.9463092225468008,0.9236974412990825,0.010004020171851952,0.04762081461301759
R_5b2MBKWDgnmpE3f,diabetes,none,9,7,feature contribution,1.0,1.0,1.0,0.06847115596858122,0.29849679000000007,1.0,0.2606556761,0.9503534187,1.0,1.0,0.9251691655668809,0.9416341036893116,0.3771893258428808,0.002022288144877399
R_5b2MBKWDgnmpE3f,diabetes,none,10,30,feature contribution,0.45306497868835927,0.8,0.8,0.38255253967182706,0.32409398533333333,1.0,0.1500585148,0.9399538686,0.0,0.0,0.8833793312774477,0.8684953910396058,0.23769198393649382,0.228024645386349
R_5b2MBKWDgnmpE3f,diabetes,none,11,58,feature contribution,0.45306497868835927,1.0,1.0,0.37365430823995127,0.28815628420000006,1.0,0.1568682704,0.9014319898,0.0,1.0,0.9283279811022475,0.9281632689907193,0.025729394862858246,0.021132361899546148
R_5b2MBKWDgnmpE3f,diabetes,none,12,31,feature contribution,0.7204850845606131,0.0,1.0,0.6670424504807856,0.591711155,0.0,0.4571827683,0.9652290387,1.0,0.0,0.8980257542717396,0.9621804388002316,0.0586873884980752,0.2267923338408947
R_5b2MBKWDgnmpE3f,diabetes,none,13,0,feature contribution,0.4890568256905696,1.0,0.5,0.7135724087108776,0.4640982966666667,0.0,0.083728344,0.9483907194,1.0,1.0,0.8552213184875471,0.8583042223308484,0.020083640673491665,0.017641540561811914
R_5b2MBKWDgnmpE3f,diabetes,none,14,51,feature contribution,0.4890568256905696,0.5,0.0,0.3033058670024594,0.26781582525,0.0,0.2085877326,0.9317375683,0.0,1.0,0.9026875983921623,0.9145594345299469,0.043073722579640844,0.07013995980782317
R_5b2MBKWDgnmpE3f,diabetes,none,15,11,feature contribution,0.4890568256905696,0.5,0.5,0.4771450102198309,0.38365914533333334,0.0,0.1638610482,0.9698431153,0.0,0.0,0.9170874821641684,0.9567205056691914,0.054646896387405164,0.2046047684672921
R_5b2MBKWDgnmpE3f,diabetes,none,16,12,feature contribution,0.45306497868835927,0.6666666666666666,0.6666666666666666,0.15244415346380313,0.21474021725,0.0,0.2725387693,0.9575516111,0.0,0.0,0.942456785282086,0.9266892429498259,0.0636079309336704,0.08353289667679747
R_5b2MBKWDgnmpE3f,diabetes,none,17,20,feature contribution,1.0,1.0,1.0,0.39842627919349566,0.43577421599999994,0.0,0.159685118,0.9433129262,0.0,0.0,0.952256231511204,0.9399878666002617,0.06984651436421063,0.10036137501452125
R_5b2MBKWDgnmpE3f,diabetes,none,18,15,feature contribution,0.4890568256905696,0.5,0.0,0.44025170453634216,0.45997027333333335,0.0,0.4200248628,0.8780085818,0.0,0.0,0.8850654801874429,0.8652720843098796,0.24314823961178275,0.12609013263983881
R_5b2MBKWDgnmpE3f,diabetes,none,19,52,feature contribution,0.4890568256905696,0.5,1.0,0.4244299175270137,0.716521738792639,0.0,0.4791056408,0.9212241398,0.0,0.0,0.916734443785095,0.9243682031172441,0.36373655386013204,0.293219585816887
R_5b2MBKWDgnmpE3f,diabetes,none,20,59,feature contribution,0.4890568256905696,0.5,0.5,0.37361125959334673,0.297546508,0.0,0.1195156798,0.9355221492,1.0,0.0,0.9353853332018501,0.9423996148171047,0.12928576377088583,0.11582998459809163
R_5c5e5Qjh8Qn7MSE,diabetes,attribution,1,30,feature contribution,1.0,0.8571428571428571,0.8571428571428571,0.13356853661368512,0.06605640367500001,1.0,0.0297996791,0.9119521968,0.0,0.0,0.8847939806978897,0.8884953910396058,0.24626244034655725,0.21444816824536891
R_5c5e5Qjh8Qn7MSE,diabetes,attribution,2,14,feature contribution,0.7472283135593397,1.0,0.0,0.3711247921120501,0.2285410645,1.0,0.0076633545,0.9142948506,1.0,0.0,0.895563137876243,0.9227192410473946,0.153024933214297,0.16145278184315134
R_5c5e5Qjh8Qn7MSE,diabetes,attribution,3,35,feature contribution,0.45539616617112266,0.6666666666666666,1.0,0.1251946244274212,0.3084717760231884,0.0,0.1673446549,0.8908982729,0.0,0.0,0.8982866368724808,0.8534075476459508,0.2699636554715581,0.3806260723146398
R_5c5e5Qjh8Qn7MSE,diabetes,attribution,4,42,feature contribution,0.5942375547387803,1.0,0.6666666666666666,0.10057472752220455,0.09836570945,1.0,0.0613975757,0.9586693769,0.0,1.0,0.9445670062978679,0.9530771976918082,0.03522172709799709,0.0361394244151938
R_5c5e5Qjh8Qn7MSE,diabetes,attribution,5,7,feature contribution,0.47037035397621235,0.5,0.0,0.1936415292766389,0.18439681400000002,1.0,0.0145591103,0.9397249268,1.0,1.0,0.8859743810232196,0.9207123019852853,0.14888728024156303,0.014378666706635096
R_5c5e5Qjh8Qn7MSE,diabetes,attribution,6,56,feature contribution,0.5071307538294113,0.5,0.5,0.20945782262373927,0.239068986,1.0,0.1000793351,0.9439664905,1.0,1.0,0.9433425320014989,0.9383366112358101,0.11914648941440564,0.04812851468456117
R_5c5e5Qjh8Qn7MSE,diabetes,attribution,7,33,feature contribution,0.5426267813807233,1.0,0.0,0.07749351235629276,0.202173913,1.0,0.1466689781,0.9236878853,1.0,1.0,0.9391865878156681,0.9151277160483601,0.11823827550996611,0.10274748830817315
R_5c5e5Qjh8Qn7MSE,diabetes,attribution,8,26,feature contribution,0.4672451951684594,1.0,0.5,0.07519711886812819,0.202504257,1.0,0.0798008593,0.9712315645,1.0,1.0,0.9732248694979153,0.9434489340863859,0.042362447482082344,0.06206935556336346
R_5c5e5Qjh8Qn7MSE,diabetes,attribution,9,53,feature contribution,0.42615560321559043,0.6666666666666666,0.6666666666666666,0.09773409050895203,0.21006953325,0.0,0.0042294909,0.9316535935,1.0,0.0,0.9429102635951415,0.9573048930905395,0.0886831907756522,0.03724359929544016
R_5c5e5Qjh8Qn7MSE,diabetes,attribution,10,32,feature contribution,0.6189929311318149,1.0,0.5,0.08881955660418159,0.2077140696666667,1.0,0.0304305714,0.9505207722,1.0,1.0,0.9288160429038425,0.9328672416905145,0.08271578228087352,0.06404615179089405
R_5c5e5Qjh8Qn7MSE,diabetes,attribution,11,0,feature contribution,0.7445200167698887,1.0,1.0,0.7626149182407292,0.6826086957,1.0,0.239910783,0.8854847876,0.0,0.0,0.8596213169868339,0.8756225614949796,0.021178570388687923,0.013631053068592802
R_5c5e5Qjh8Qn7MSE,diabetes,attribution,12,20,feature contribution,0.5871406687724549,1.0,0.5,0.29221823520662793,0.20233074120000002,0.0,0.0591063863,0.9222020071,0.0,0.0,0.9572878991479393,0.9611180798325837,0.06890380016548964,0.028412333478231244
R_5c5e5Qjh8Qn7MSE,diabetes,attribution,13,51,feature contribution,0.6722208640098211,1.0,1.0,0.6573390418206042,0.580156436,1.0,0.3816747686,0.8939461486,0.0,0.0,0.9055197846462206,0.8964768967439194,0.0433370289284328,0.030595565074088588
R_5c5e5Qjh8Qn7MSE,diabetes,attribution,14,52,feature contribution,0.48026885501227806,1.0,0.5,0.5224295587050891,0.4076734275333333,1.0,0.0504754295,0.9207229887,0.0,0.0,0.9116783334148589,0.916815519779228,0.2576454673379378,0.2578271134995265
R_5c5e5Qjh8Qn7MSE,diabetes,attribution,15,12,feature contribution,0.5052875445478038,0.6666666666666666,1.0,0.30888427544436314,0.3337178231,0.0,0.1869129236,0.9153404877,0.0,1.0,0.9413268057161222,0.9316385129325034,0.0650749201451786,0.044605395051650065
R_5c5e5Qjh8Qn7MSE,diabetes,attribution,16,31,feature contribution,0.40285617071904517,0.6666666666666666,0.6666666666666666,0.2762778592217536,0.30673318005,0.0,0.063881921,0.9248295888,0.0,0.0,0.9362964297482609,0.9621804388002316,0.07887058556109261,0.07207513171773061
R_5c5e5Qjh8Qn7MSE,diabetes,attribution,17,11,feature contribution,0.39279920694950266,1.0,0.5,0.4858283829571376,0.33341135149999995,0.0,0.0577873219,0.9298969119,0.0,0.0,0.9577117366175569,0.9567205056691914,0.21804932784887693,0.19950021109359706
R_5c5e5Qjh8Qn7MSE,diabetes,attribution,18,58,feature contribution,1.0,1.0,1.0,0.3838660566331031,0.29638077892500003,1.0,0.1569967162,0.8829282688,0.0,1.0,0.9296637646266253,0.9304349839127684,0.013868132858948612,0.12113236189954613
R_5c5e5Qjh8Qn7MSE,diabetes,attribution,19,15,feature contribution,0.6999853758159468,1.0,0.0,0.910659957491871,0.5199030777,1.0,0.4593185329,0.8853074245,0.0,0.0,0.8869769322392741,0.8611476926576482,0.21415126349990554,0.24442248410869108
R_5c5e5Qjh8Qn7MSE,diabetes,attribution,20,59,feature contribution,0.607910624531357,0.6666666666666666,0.6666666666666666,0.4399495700846858,0.42716927785000003,1.0,0.3126609214,0.8737325724,0.0,0.0,0.9383567585002405,0.9223996148171048,0.13813846745831623,0.16752658065551884
R_5fiJADPk00t6Se9,safelimit,counterfactual,1,87,feature contribution,0.5336557960381169,0.5,0.6666666666666666,0.5071975459710671,0.800012494,1.0,0.5394332259,0.9791363256,0.0,0.0,0.978436455209311,0.976277880281199,0.11346109254204806,0.31671730982501956
R_5fiJADPk00t6Se9,safelimit,counterfactual,2,203,feature contribution,0.5336557960381169,0.5,0.5,0.2529907764042855,0.251426105,1.0,0.1633903486,0.9715028439,0.0,0.0,0.9656347984611213,0.9729202077396136,0.13173936378457463,0.0011278225783182272
R_5fiJADPk00t6Se9,safelimit,counterfactual,3,106,feature contribution,0.6326748727780336,1.0,0.0,0.15592203904297847,0.2998750625,1.0,0.0827312925,0.9798718211,0.0,0.0,0.9810183483329434,0.9527894295472642,0.07319074725873032,0.4049946413155777
R_5fiJADPk00t6Se9,safelimit,counterfactual,4,143,feature contribution,0.5336557960381169,0.5,0.5,0.24342774837183176,0.2553405116666667,1.0,0.2395866311,0.9764073466,1.0,1.0,0.9867541168153812,0.9869347166173704,0.007850541325315263,0.003454748368198368
R_5fiJADPk00t6Se9,safelimit,counterfactual,5,300,feature contribution,0.6326748727780336,1.0,0.0,0.2750666102752122,0.23740629700000002,1.0,0.1413318476,0.9749677277,0.0,0.0,0.9826424646054864,0.9763142335863548,0.13373476330960754,0.1682891252851928
R_5fiJADPk00t6Se9,safelimit,counterfactual,6,98,feature contribution,1.0,0.8571428571428571,0.8571428571428571,0.35835033995427157,0.37609543255,0.0,0.5407737458,0.9468953177,0.0,0.0,0.9775612314425802,0.9846766433396031,0.25699210247092413,0.0933775078005154
R_5fiJADPk00t6Se9,safelimit,counterfactual,7,261,feature contribution,0.6326748727780336,0.0,0.0,0.34591340716016994,0.1772727275,0.0,0.6375383068,0.995687121,0.0,0.0,0.9891984152084006,0.9909923259415697,0.3099322657776511,0.6663041020845577
R_5fiJADPk00t6Se9,safelimit,counterfactual,8,4,feature contribution,0.5336557960381169,0.5,0.6666666666666666,0.15232530681167694,0.18695561349999998,0.0,0.4690248572,0.9582315197,0.0,0.0,0.9748831226104411,0.9616190278892132,0.04223981388428444,0.10100657976034877
R_5fiJADPk00t6Se9,safelimit,counterfactual,9,209,feature contribution,0.6326748727780336,0.0,0.0,0.46969151810469767,0.35727272750000005,0.0,0.32361875,0.9780901206,0.0,0.0,0.9765968003543585,0.9751364911836521,0.3097757971110511,0.5540570331344243
R_5fiJADPk00t6Se9,safelimit,counterfactual,10,245,feature contribution,0.5336557960381169,0.5,0.6666666666666666,0.37891370568191335,0.29675571300000003,0.0,0.6916546157,0.9761540322,0.0,0.0,0.9847142999810635,0.9794757568749213,0.2509276217218955,0.6636203238991104
R_5g60ppMS88e6WxS,housing,none,1,3174,weighted examples,0.28138763476515877,0.3333333333333333,0.4,0.4795570822056415,0.2868276515,1.0,0.4896444103,0.9860909091,0.0,1.0,0.9784477882285423,0.925340909090909,0.2945092041034566,0.22748081718843705
R_5g60ppMS88e6WxS,housing,none,2,2275,weighted examples,0.5365191618111674,0.0,0.0,0.49097959885107884,0.21917613635,1.0,0.2942835777,0.9851704545,1.0,1.0,0.997983160454114,0.9788636363636364,0.13907706576005746,0.09311337635695974
R_5g60ppMS88e6WxS,housing,none,3,675,weighted examples,1.0,1.0,0.75,0.19808836175407812,0.40857954543999997,1.0,0.3711573747,0.9997159091,1.0,0.0,0.9494940346529368,0.9598863636363636,0.23559311921491152,0.12050414074363072
R_5g60ppMS88e6WxS,housing,none,4,102,weighted examples,0.2315587385055138,0.3333333333333333,0.6666666666666666,0.3192134712845712,0.1997443182,1.0,0.2759953551,0.9946818182,1.0,0.0,0.9894905841436372,0.9780681818181818,0.14524846895170682,0.06759378340644565
R_5g60ppMS88e6WxS,housing,none,5,577,weighted examples,0.3906944369523052,0.0,0.5,0.3846261069657584,0.18636363636666667,1.0,0.4157145518,0.9988636364,1.0,0.0,0.9930417946616976,0.96,0.13841586501267242,0.05886699609321944
R_5g60ppMS88e6WxS,housing,none,6,2447,weighted examples,0.27884577991917214,0.5,0.5,0.4938977840349037,0.1729924243030303,0.0,0.1067751751,0.9951590909,0.0,0.0,0.9787295114699669,0.9782954545454545,0.48601853574643394,0.1759985916096394
R_5g60ppMS88e6WxS,housing,none,7,1751,weighted examples,0.24796112545939475,1.0,0.0,0.3926136362272727,0.20255681825,1.0,0.0562159756,0.9998863636,1.0,0.0,0.928409090909091,0.9753409090909091,0.4672157144023752,0.39261351458026217
R_5g60ppMS88e6WxS,housing,none,8,553,weighted examples,0.24648344146434917,0.6666666666666666,0.6666666666666666,0.3423852350354221,0.23816287875,1.0,0.1587533408,0.9990909091,1.0,0.0,0.9169763697434893,0.9598863636363636,0.21828433167647776,0.2029266346588025
R_5g60ppMS88e6WxS,housing,none,9,172,weighted examples,0.7313484883999215,1.0,0.0,0.0,0.55,1.0,0.1533632533,0.9982954545,1.0,1.0,0.9982954545454545,0.9777272727272728,0.15336325326062306,0.010198227575189234
R_5g60ppMS88e6WxS,housing,none,10,2728,weighted examples,0.7365518154089823,1.0,0.0,0.0,0.55,0.0,0.0796221191,0.9994318182,0.0,0.0,0.9994318181818181,0.9989772727272728,0.07962211913662093,0.03958245024920498
R_5g6goAxW0POnfXS,housing,counterfactual,1,3174,weighted examples,0.6087985440618846,1.0,0.0,0.2675868143441079,0.55,0.0,0.0215898524,0.94125,1.0,1.0,0.9286688780203367,0.92125,0.1643614950891394,0.11124519735573642
