row_number,participant,domain,phase,boundary distance original,boundary distance new,boundary distance change (new - original)
179,R_771uyV9h8uinmh3,diabetes,testing,0.0395820491408,0.130352670534,0.0907706213929
180,R_771uyV9h8uinmh3,diabetes,testing,0.0569726484831,0.133986357509,0.0770137090257
181,R_771uyV9h8uinmh3,diabetes,testing,0.0980127823706,0.0634538212169,-0.0345589611537
182,R_771uyV9h8uinmh3,diabetes,testing,0.0747170723186,0.0363057597242,-0.0384113125944
183,R_771uyV9h8uinmh3,diabetes,testing,0.034821278767,0.167455459675,0.132634180908
184,R_771uyV9h8uinmh3,diabetes,testing,0.0606767911965,0.136194776604,0.0755179854076
185,R_771uyV9h8uinmh3,diabetes,testing,0.0900870805017,0.10345318906,0.0133661085582
186,R_771uyV9h8uinmh3,diabetes,testing,0.030760691058,0.0195508808625,-0.0112098101955
187,R_771uyV9h8uinmh3,diabetes,testing,0.204135275223,0.0114552903148,-0.192679984908
188,R_771uyV9h8uinmh3,diabetes,testing,0.0818222236912,0.0592798417764,-0.0225423819148
189,R_771uyV9h8uinmh3,diabetes,testing,0.558946397893,0.241335490575,-0.317610907318
190,R_771uyV9h8uinmh3,diabetes,testing,0.215219871146,0.0758653016152,-0.13935456953
191,R_771uyV9h8uinmh3,diabetes,testing,0.284435118814,0.180898789782,-0.103536329033
192,R_771uyV9h8uinmh3,diabetes,testing,0.038863565943,0.0329472656247,-0.00591630031822
193,R_156Kmlz4ECsrHQR,diabetes,training,,,
194,R_156Kmlz4ECsrHQR,diabetes,training,,,
195,R_156Kmlz4ECsrHQR,diabetes,training,,,
196,R_156Kmlz4ECsrHQR,diabetes,training,,,
197,R_156Kmlz4ECsrHQR,diabetes,training,,,
198,R_156Kmlz4ECsrHQR,diabetes,training,,,
199,R_156Kmlz4ECsrHQR,diabetes,training,,,
200,R_156Kmlz4ECsrHQR,diabetes,training,,,
201,R_156Kmlz4ECsrHQR,diabetes,training,,,
202,R_156Kmlz4ECsrHQR,diabetes,training,,,
203,R_156Kmlz4ECsrHQR,diabetes,training,,,
204,R_156Kmlz4ECsrHQR,diabetes,training,,,
205,R_156Kmlz4ECsrHQR,diabetes,testing,0.281142117469,0.194306394381,-0.0868357230876
