row_number,participant,domain,phase,boundary distance original,boundary distance new,boundary distance change (new - original)
238,R_1ReJOex9cmkqbNa,diabetes,testing,0.0980127823706,0.0713396049194,-0.0266731774512
239,R_1ReJOex9cmkqbNa,diabetes,testing,0.281142117469,0.192285605405,-0.0888565120641
240,R_1ReJOex9cmkqbNa,diabetes,testing,0.0569726484831,0.085491872068,0.0285192235849
241,R_1ReJOex9cmkqbNa,diabetes,testing,0.0747170723186,0.0566727147838,-0.0180443575348
242,R_1ReJOex9cmkqbNa,diabetes,testing,0.0929170929375,0.152045450241,0.0591283573039
243,R_1ReJOex9cmkqbNa,diabetes,testing,0.0664632820126,0.218456330999,0.151993048987
244,R_1ReJOex9cmkqbNa,diabetes,testing,0.0501717968156,0.165343812917,0.115172016101
245,R_1ReJOex9cmkqbNa,diabetes,testing,0.0395820491408,0.285021076391,0.24543902725
246,R_1ReJOex9cmkqbNa,diabetes,testing,0.0372518432215,0.271363994203,0.234112150982
247,R_1ReJOex9cmkqbNa,diabetes,testing,0.558946397893,0.620248579032,0.0613021811392
248,R_1ReJOex9cmkqbNa,diabetes,testing,0.030760691058,0.173586451244,0.142825760186
249,R_1ReJOex9cmkqbNa,diabetes,testing,0.034821278767,0.0563027371809,0.0214814584139
250,R_1ReJOex9cmkqbNa,diabetes,testing,0.0900870805017,0.00494146342175,-0.0851456170799
251,R_1ReJOex9cmkqbNa,diabetes,testing,0.204135275223,0.100694536249,-0.103440738975
252,R_1ReJOex9cmkqbNa,diabetes,testing,0.215219871146,0.154616088327,-0.0606037828184
253,R_1ReJOex9cmkqbNa,diabetes,testing,0.0606767911965,0.0683923372713,0.00771554607488
254,R_1ReJOex9cmkqbNa,diabetes,testing,0.284435118814,0.199299844901,-0.085135273913
255,R_1ReJOex9cmkqbNa,diabetes,testing,0.0818222236912,0.00600679787033,-0.0758154258209
256,R_1ReJOex9cmkqbNa,diabetes,testing,0.038863565943,0.061614442916,0.022750876973
257,R_3pZ1OVs4kWTC7GB,diabetes,training,,,
258,R_3pZ1OVs4kWTC7GB,diabetes,training,,,
259,R_3pZ1OVs4kWTC7GB,diabetes,training,,,
260,R_3pZ1OVs4kWTC7GB,diabetes,training,,,
261,R_3pZ1OVs4kWTC7GB,diabetes,training,,,
262,R_3pZ1OVs4kWTC7GB,diabetes,training,,,
263,R_3pZ1OVs4kWTC7GB,diabetes,training,,,
264,R_3pZ1OVs4kWTC7GB,diabetes,training,,,
265,R_3pZ1OVs4kWTC7GB,diabetes,training,,,
266,R_3pZ1OVs4kWTC7GB,diabetes,training,,,
267,R_3pZ1OVs4kWTC7GB,diabetes,training,,,
268,R_3pZ1OVs4kWTC7GB,diabetes,training,,,
269,R_3pZ1OVs4kWTC7GB,diabetes,testing,0.0747170723186,0.0190317578186,-0.0556853145
270,R_3pZ1OVs4kWTC7GB,diabetes,testing,0.0929170929375,0.248575003122,0.155657910185
271,R_3pZ1OVs4kWTC7GB,diabetes,testing,0.0605519329641,0.0417253014641,-0.0188266315
272,R_3pZ1OVs4kWTC7GB,diabetes,testing,0.281142117469,0.217890746429,-0.0632513710402
273,R_3pZ1OVs4kWTC7GB,diabetes,testing,0.0664632820126,0.192670441019,0.126207159007
274,R_3pZ1OVs4kWTC7GB,diabetes,testing,0.0501717968156,0.161091933011,0.110920136195
275,R_3pZ1OVs4kWTC7GB,diabetes,testing,0.0569726484831,0.175855766809,0.118883118326
276,R_3pZ1OVs4kWTC7GB,diabetes,testing,0.0980127823706,0.0445354764821,-0.0534773058885
277,R_3pZ1OVs4kWTC7GB,diabetes,testing,0.0395820491408,0.0302860595944,-0.00929598954639
278,R_3pZ1OVs4kWTC7GB,diabetes,testing,0.0372518432215,0.164546974461,0.127295131239
279,R_3pZ1OVs4kWTC7GB,diabetes,testing,0.030760691058,0.0110413855401,-0.0197193055179
280,R_3pZ1OVs4kWTC7GB,diabetes,testing,0.0606767911965,0.0881205706666,0.0274437794701
281,R_3pZ1OVs4kWTC7GB,diabetes,testing,0.038863565943,0.0707338310003,0.0318702650574
282,R_3pZ1OVs4kWTC7GB,diabetes,testing,0.034821278767,0.158858900045,0.124037621278
283,R_3pZ1OVs4kWTC7GB,diabetes,testing,0.558946397893,0.308980492548,-0.249965905345
284,R_3pZ1OVs4kWTC7GB,diabetes,testing,0.0818222236912,0.0256916272473,-0.0561305964439
285,R_3pZ1OVs4kWTC7GB,diabetes,testing,0.0900870805017,0.00208491753869,-0.088002162963
286,R_3pZ1OVs4kWTC7GB,diabetes,testing,0.204135275223,0.128702263303,-0.0754330119205
287,R_3pZ1OVs4kWTC7GB,diabetes,testing,0.284435118814,0.222800695243,-0.0616344235715
288,R_3pZ1OVs4kWTC7GB,diabetes,testing,0.215219871146,0.157737508648,-0.0574823624978
289,R_5CNiW73tAkn7Lk5,diabetes,training,,,
290,R_5CNiW73tAkn7Lk5,diabetes,training,,,
291,R_5CNiW73tAkn7Lk5,diabetes,training,,,
292,R_5CNiW73tAkn7Lk5,diabetes,training,,,
293,R_5CNiW73tAkn7Lk5,diabetes,training,,,
294,R_5CNiW73tAkn7Lk5,diabetes,training,,,
295,R_5CNiW73tAkn7Lk5,diabetes,training,,,
296,R_5CNiW73tAkn7Lk5,diabetes,training,,,
297,R_5CNiW73tAkn7Lk5,diabetes,training,,,
298,R_5CNiW73tAkn7Lk5,diabetes,training,,,
299,R_5CNiW73tAkn7Lk5,diabetes,training,,,
300,R_5CNiW73tAkn7Lk5,diabetes,training,,,
301,R_5CNiW73tAkn7Lk5,diabetes,testing,0.0501717968156,0.0644707410304,0.0142989442148
302,R_5CNiW73tAkn7Lk5,diabetes,testing,0.0395820491408,0.17748220649,0.137900157349
303,R_5CNiW73tAkn7Lk5,diabetes,testing,0.0747170723186,0.034552481549,-0.0401645907696
304,R_5CNiW73tAkn7Lk5,diabetes,testing,0.281142117469,0.056699115629,-0.22444300184
305,R_5CNiW73tAkn7Lk5,diabetes,testing,0.0664632820126,0.0735500670806,0.00708678506798
306,R_5CNiW73tAkn7Lk5,diabetes,testing,0.0569726484831,0.137299939866,0.0803272913829
307,R_5CNiW73tAkn7Lk5,diabetes,testing,0.0372518432215,0.136633116519,0.0993812732973
308,R_5CNiW73tAkn7Lk5,diabetes,testing,0.0980127823706,0.00214866704468,-0.0958641153259
309,R_5CNiW73tAkn7Lk5,diabetes,testing,0.0929170929375,0.0489644215281,-0.0439526714094
310,R_5CNiW73tAkn7Lk5,diabetes,testing,0.0605519329641,0.159922143337,0.0993702103731
311,R_5CNiW73tAkn7Lk5,diabetes,testing,0.030760691058,0.134108512987,0.103347821929
312,R_5CNiW73tAkn7Lk5,diabetes,testing,0.215219871146,0.0400310725068,-0.175188798639
313,R_5CNiW73tAkn7Lk5,diabetes,testing,0.0900870805017,0.054561556863,-0.0355255236386
314,R_5CNiW73tAkn7Lk5,diabetes,testing,0.204135275223,0.081022596445,-0.123112678778
315,R_5CNiW73tAkn7Lk5,diabetes,testing,0.0606767911965,0.139840945521,0.0791641543244
316,R_5CNiW73tAkn7Lk5,diabetes,testing,0.284435118814,0.081240462651,-0.203194656163
317,R_5CNiW73tAkn7Lk5,diabetes,testing,0.038863565943,0.121610062812,0.0827464968692
318,R_5CNiW73tAkn7Lk5,diabetes,testing,0.0818222236912,0.0453187795131,-0.0365034441781
319,R_5CNiW73tAkn7Lk5,diabetes,testing,0.558946397893,0.193884307192,-0.365062090701
320,R_5CNiW73tAkn7Lk5,diabetes,testing,0.034821278767,0.160371528426,0.125550249659
321,R_5cuU4NG0z68t0DW,diabetes,training,,,
322,R_5cuU4NG0z68t0DW,diabetes,training,,,
323,R_5cuU4NG0z68t0DW,diabetes,training,,,
324,R_5cuU4NG0z68t0DW,diabetes,training,,,
