participant,domain,xai,trial_order,instance_id,participant_response,ai_label,participant_correct,mental_model,predicted_response,response_probability,negative_log_likelihood,brier_score,predicted_participant_response,evidence,memory_instances_before,memory_changes_before,feature_relevance_before
R_1bZVUxPBbbRCo4S,diabetes,counterfactual,8,130105,Diabetes,No Diabetes,0,exemplar,Diabetes,0.5067239339352174,0.6797889326933331,0.24332127735234774,1,-0.013447867870434838,14,7,"{""age"":0.42857142857142855,""blood_pressure"":0.42857142857142855,""bmi"":0.0,""glucose"":0.07142857142857142,""insulin"":0.07142857142857142}"
R_1bZVUxPBbbRCo4S,diabetes,counterfactual,8,130105,Diabetes,No Diabetes,0,prototype,Diabetes,0.5130409928035913,0.6673995290046384,0.23712907468971192,1,-0.052175804572434786,14,7,"{""age"":0.42857142857142855,""blood_pressure"":0.42857142857142855,""bmi"":0.0,""glucose"":0.07142857142857142,""insulin"":0.07142857142857142}"
R_1bZVUxPBbbRCo4S,diabetes,counterfactual,9,130104,No Diabetes,No Diabetes,1,attribution,No Diabetes,0.5443687639518248,0.6081283868681713,0.20759982326278797,1,0.17794310264487057,16,8,"{""age"":0.375,""blood_pressure"":0.375,""bmi"":0.0,""glucose"":0.125,""insulin"":0.125}"
R_1bZVUxPBbbRCo4S,diabetes,counterfactual,9,130104,No Diabetes,No Diabetes,1,exemplar,No Diabetes,0.5041770058692889,0.6848278704461929,0.24584044150874315,1,0.00835401173857786,16,8,"{""age"":0.375,""blood_pressure"":0.375,""bmi"":0.0,""glucose"":0.125,""insulin"":0.125}"
R_1bZVUxPBbbRCo4S,diabetes,counterfactual,9,130104,No Diabetes,No Diabetes,1,prototype,No Diabetes,0.507986247888383,0.6773009028559439,0.24207753226695172,1,0.03194770857814336,16,8,"{""age"":0.375,""blood_pressure"":0.375,""bmi"":0.0,""glucose"":0.125,""insulin"":0.125}"
R_1bZVUxPBbbRCo4S,diabetes,counterfactual,10,130100,No Diabetes,Diabetes,0,attribution,No Diabetes,0.5020228236752405,0.6891096948354049,0.24798126814038057,1,0.008091338845510485,18,9,"{""age"":0.3333333333333333,""blood_pressure"":0.3333333333333333,""bmi"":0.0,""glucose"":0.16666666666666666,""insulin"":0.16666666666666666}"
R_1bZVUxPBbbRCo4S,diabetes,counterfactual,10,130100,No Diabetes,Diabetes,0,exemplar,Diabetes,0.4984848640874266,0.6961820529550952,0.2515174315494069,0,-0.0030302718251467575,18,9,"{""age"":0.3333333333333333,""blood_pressure"":0.3333333333333333,""bmi"":0.0,""glucose"":0.16666666666666666,""insulin"":0.16666666666666666}"
R_1bZVUxPBbbRCo4S,diabetes,counterfactual,10,130100,No Diabetes,Diabetes,0,prototype,Diabetes,0.4995593420647353,0.6940288850176354,0.25044085211468065,0,-0.0017626321974148207,18,9,"{""age"":0.3333333333333333,""blood_pressure"":0.3333333333333333,""bmi"":0.0,""glucose"":0.16666666666666666,""insulin"":0.16666666666666666}"
R_1bZVUxPBbbRCo4S,diabetes,counterfactual,11,130103,Diabetes,No Diabetes,0,attribution,Diabetes,0.5089917162979571,0.6753235370277832,0.24108913466402582,1,-0.035970743218558136,20,10,"{""age"":0.3,""blood_pressure"":0.3,""bmi"":0.0,""glucose"":0.2,""insulin"":0.2}"
R_1bZVUxPBbbRCo4S,diabetes,counterfactual,11,130103,Diabetes,No Diabetes,0,exemplar,Diabetes,0.502773868962244,0.6876147746542868,0.2472338253867758,1,-0.005547737924487872,20,10,"{""age"":0.3,""blood_pressure"":0.3,""bmi"":0.0,""glucose"":0.2,""insulin"":0.2}"
R_1bZVUxPBbbRCo4S,diabetes,counterfactual,11,130103,Diabetes,No Diabetes,0,prototype,Diabetes,0.5026346515446992,0.6878917116716184,0.2473722898440627,1,-0.010538703717171888,20,10,"{""age"":0.3,""blood_pressure"":0.3,""bmi"":0.0,""glucose"":0.2,""insulin"":0.2}"
R_1bZVUxPBbbRCo4S,diabetes,counterfactual,12,130102,Diabetes,Diabetes,1,attribution,Diabetes,0.6081634227619284,0.49731164569545944,0.15353590326164732,1,-0.43959877522184987,22,11,"{""age"":0.2727272727272727,""blood_pressure"":0.2727272727272727,""bmi"":0.0,""glucose"":0.22727272727272727,""insulin"":0.22727272727272727}"
R_1bZVUxPBbbRCo4S,diabetes,counterfactual,12,130102,Diabetes,Diabetes,1,exemplar,Diabetes,0.5032595060662965,0.6866493252888314,0.2467511183134997,1,-0.006519012132593094,22,11,"{""age"":0.2727272727272727,""blood_pressure"":0.2727272727272727,""bmi"":0.0,""glucose"":0.22727272727272727,""insulin"":0.22727272727272727}"
R_1bZVUxPBbbRCo4S,diabetes,counterfactual,12,130102,Diabetes,Diabetes,1,prototype,Diabetes,0.5025617365493491,0.6880367877907563,0.2474448259447991,1,-0.010247035859508036,22,11,"{""age"":0.2727272727272727,""blood_pressure"":0.2727272727272727,""bmi"":0.0,""glucose"":0.22727272727272727,""insulin"":0.22727272727272727}"
R_1ss9Kw3pIQ85a0x,diabetes,counterfactual,1,130104,No Diabetes,No Diabetes,1,attribution,Diabetes,0.5,0.6931471805599453,0.25,0,0.0,0,0,"{""age"":0.2,""blood_pressure"":0.2,""bmi"":0.2,""glucose"":0.2,""insulin"":0.2}"
R_1ss9Kw3pIQ85a0x,diabetes,counterfactual,1,130104,No Diabetes,No Diabetes,1,exemplar,Diabetes,0.5,0.6931471805599453,0.25,0,0.0,0,0,"{""age"":0.2,""blood_pressure"":0.2,""bmi"":0.2,""glucose"":0.2,""insulin"":0.2}"
R_1ss9Kw3pIQ85a0x,diabetes,counterfactual,1,130104,No Diabetes,No Diabetes,1,prototype,Diabetes,0.5,0.6931471805599453,0.25,0,0.0,0,0,"{""age"":0.2,""blood_pressure"":0.2,""bmi"":0.2,""glucose"":0.2,""insulin"":0.2}"
R_1ss9Kw3pIQ85a0x,diabetes,counterfactual,2,130101,Diabetes,Diabetes,1,attribution,Diabetes,0.5130529098044156,0.667376301109424,0.2371174686499465,1,-0.05222350505459941,2,1,"{""age"":0.0,""blood_pressure"":0.0,""bmi"":0.0,""glucose"":0.5,""insulin"":0.5}"
R_1ss9Kw3pIQ85a0x,diabetes,counterfactual,2,130101,Diabetes,Diabetes,1,exemplar,No Diabetes,0.4986958196667814,0.6957589489260286,0.2513058812195601,0,0.0026083606664371595,2,1,"{""age"":0.0,""blood_pressure"":0.0,""bmi"":0.0,""glucose"":0.5,""insulin"":0.5}"
R_1ss9Kw3pIQ85a0x,diabetes,counterfactual,2,130101,Diabetes,Diabetes,1,prototype,No Diabetes,0.4972594477384231,0.6986433614518346,0.25274806288827545,0,0.010962318825699743,2,1,"{""age"":0.0,""blood_pressure"":0.0,""bmi"":0.0,""glucose"":0.5,""insulin"":0.5}"
R_1ss9Kw3pIQ85a0x,diabetes,counterfactual,3,130103,No Diabetes,No Diabetes,1,attribution,No Diabetes,0.5300360926048105,0.634810175500259,0.2208660742541542,1,0.12028920450268266,4,2,"{""age"":0.0,""blood_pressure"":0.0,""bmi"":0.0,""glucose"":0.5,""insulin"":0.5}"
R_1ss9Kw3pIQ85a0x,diabetes,counterfactual,3,130103,No Diabetes,No Diabetes,1,exemplar,No Diabetes,0.5048894751073245,0.6834157348339938,0.24513443185950062,1,0.009778950214649085,4,2,"{""age"":0.0,""blood_pressure"":0.0,""bmi"":0.0,""glucose"":0.5,""insulin"":0.5}"
R_1ss9Kw3pIQ85a0x,diabetes,counterfactual,3,130103,No Diabetes,No Diabetes,1,prototype,No Diabetes,0.5056605838703707,0.6818896176350342,0.24437145833938279,1,0.022643302903163534,4,2,"{""age"":0.0,""blood_pressure"":0.0,""bmi"":0.0,""glucose"":0.5,""insulin"":0.5}"
R_1ss9Kw3pIQ85a0x,diabetes,counterfactual,4,130105,No Diabetes,No Diabetes,1,attribution,No Diabetes,0.5500671776305123,0.597714867067857,0.202439544645373,1,0.20094212391718452,6,3,"{""age"":0.0,""blood_pressure"":0.0,""bmi"":0.0,""glucose"":0.5,""insulin"":0.5}"
R_1ss9Kw3pIQ85a0x,diabetes,counterfactual,4,130105,No Diabetes,No Diabetes,1,exemplar,No Diabetes,0.5067500970458181,0.6797373021437448,0.24329546676430988,1,0.013500194091636109,6,3,"{""age"":0.0,""blood_pressure"":0.0,""bmi"":0.0,""glucose"":0.5,""insulin"":0.5}"
R_1ss9Kw3pIQ85a0x,diabetes,counterfactual,4,130105,No Diabetes,No Diabetes,1,prototype,No Diabetes,0.5065072875559468,0.680216567329884,0.243535057235389,1,0.02603061997173642,6,3,"{""age"":0.0,""blood_pressure"":0.0,""bmi"":0.0,""glucose"":0.5,""insulin"":0.5}"
R_1ss9Kw3pIQ85a0x,diabetes,counterfactual,5,130100,Diabetes,Diabetes,1,attribution,Diabetes,0.5678529433174125,0.5658927963922415,0.18675107859942347,1,-0.27309654328430844,8,4,"{""age"":0.0,""blood_pressure"":0.0,""bmi"":0.0,""glucose"":0.5,""insulin"":0.5}"
R_1ss9Kw3pIQ85a0x,diabetes,counterfactual,5,130100,Diabetes,Diabetes,1,exemplar,Diabetes,0.5090263460599657,0.6752555033389867,0.24105512886322866,1,-0.01805269211993127,8,4,"{""age"":0.0,""blood_pressure"":0.0,""bmi"":0.0,""glucose"":0.5,""insulin"":0.5}"
R_1ss9Kw3pIQ85a0x,diabetes,counterfactual,5,130100,Diabetes,Diabetes,1,prototype,Diabetes,0.5125536541765423,0.668349882373122,0.2376039400566419,1,-0.05022517207746027,8,4,"{""age"":0.0,""blood_pressure"":0.0,""bmi"":0.0,""glucose"":0.5,""insulin"":0.5}"
R_1ss9Kw3pIQ85a0x,diabetes,counterfactual,6,130102,Diabetes,Diabetes,1,attribution,Diabetes,0.671469334046004,0.3982869319008125,0.10793239847217614,1,-0.7148381620555044,10,5,"{""age"":0.0,""blood_pressure"":0.0,""bmi"":0.0,""glucose"":0.5,""insulin"":0.5}"
R_1ss9Kw3pIQ85a0x,diabetes,counterfactual,6,130102,Diabetes,Diabetes,1,exemplar,Diabetes,0.5078834179398601,0.6775033499853996,0.2421787303385543,1,-0.01576683587972033,10,5,"{""age"":0.0,""blood_pressure"":0.0,""bmi"":0.0,""glucose"":0.5,""insulin"":0.5}"
R_1ss9Kw3pIQ85a0x,diabetes,counterfactual,6,130102,Diabetes,Diabetes,1,prototype,Diabetes,0.5151361726330048,0.6633240003897045,0.2350929310889712,1,-0.0605631953932263,10,5,"{""age"":0.0,""blood_pressure"":0.0,""bmi"":0.0,""glucose"":0.5,""insulin"":0.5}"
R_1ss9Kw3pIQ85a0x,diabetes,counterfactual,7,130109,Diabetes,No Diabetes,0,attribution,Diabetes,0.5430926777408501,0.6104752963727699,0.20876430113402664,1,-0.17279940821287637,12,6,"{""age"":0.0,""blood_pressure"":0.0,""bmi"":0.0,""glucose"":0.5833333333333334,""insulin"":0.4166666666666667}"
R_1ss9Kw3pIQ85a0x,diabetes,counterfactual,7,130109,Diabetes,No Diabetes,0,exemplar,Diabetes,0.5054625456788286,0.6822813368792823,0.2445672937264647,1,-0.010925091357657235,12,6,"{""age"":0.0,""blood_pressure"":0.0,""bmi"":0.0,""glucose"":0.5833333333333334,""insulin"":0.4166666666666667}"
R_1ss9Kw3pIQ85a0x,diabetes,counterfactual,7,130109,Diabetes,No Diabetes,0,prototype,Diabetes,0.5066465315153145,0.6799416950298969,0.2433976448658696,1,-0.026587692199093835,12,6,"{""age"":0.0,""blood_pressure"":0.0,""bmi"":0.0,""glucose"":0.5833333333333334,""insulin"":0.4166666666666667}"
R_1ss9Kw3pIQ85a0x,diabetes,counterfactual,8,130107,No Diabetes,Diabetes,0,attribution,No Diabetes,0.5442442426843912,0.6083571573627686,0.2077133103263241,1,0.17744107552248492,14,7,"{""age"":0.07142857142857142,""blood_pressure"":0.07142857142857142,""bmi"":0.0,""glucose"":0.5,""insulin"":0.35714285714285715}"
R_1ss9Kw3pIQ85a0x,diabetes,counterfactual,8,130107,No Diabetes,Diabetes,0,exemplar,No Diabetes,0.5014070106509035,0.6903371112039113,0.2485949690280682,1,0.0028140213018071347,14,7,"{""age"":0.07142857142857142,""blood_pressure"":0.07142857142857142,""bmi"":0.0,""glucose"":0.5,""insulin"":0.35714285714285715}"
R_1ss9Kw3pIQ85a0x,diabetes,counterfactual,8,130107,No Diabetes,Diabetes,0,prototype,No Diabetes,0.5056821125180471,0.6818470432480208,0.24435017388462069,1,0.02272942857453241,14,7,"{""age"":0.07142857142857142,""blood_pressure"":0.07142857142857142,""bmi"":0.0,""glucose"":0.5,""insulin"":0.35714285714285715}"
R_1ss9Kw3pIQ85a0x,diabetes,counterfactual,9,130106,No Diabetes,Diabetes,0,attribution,No Diabetes,0.5267293222904031,0.641068482330989,0.2239851343797011,1,0.10701931452183301,16,8,"{""age"":0.125,""blood_pressure"":0.125,""bmi"":0.0,""glucose"":0.4375,""insulin"":0.3125}"
R_1ss9Kw3pIQ85a0x,diabetes,counterfactual,9,130106,No Diabetes,Diabetes,0,exemplar,No Diabetes,0.5014827073300167,0.6901861540689449,0.24851949109100982,1,0.00296541466003325,16,8,"{""age"":0.125,""blood_pressure"":0.125,""bmi"":0.0,""glucose"":0.4375,""insulin"":0.3125}"
R_1ss9Kw3pIQ85a0x,diabetes,counterfactual,9,130106,No Diabetes,Diabetes,0,prototype,No Diabetes,0.5014780362353115,0.6901954686801799,0.2485241483558014,1,0.005912162162162164,16,8,"{""age"":0.125,""blood_pressure"":0.125,""bmi"":0.0,""glucose"":0.4375,""insulin"":0.3125}"
R_1ss9Kw3pIQ85a0x,diabetes,counterfactual,10,130111,Diabetes,No Diabetes,0,attribution,Diabetes,0.5114355882775508,0.6705336286410544,0.23869518440170284,1,-0.045750331414474564,18,9,"{""age"":0.16666666666666666,""blood_pressure"":0.16666666666666666,""bmi"":0.0,""glucose"":0.3888888888888889,""insulin"":0.2777777777777778}"
R_1ss9Kw3pIQ85a0x,diabetes,counterfactual,10,130111,Diabetes,No Diabetes,0,exemplar,Diabetes,0.502769584595492,0.687623296149279,0.24723808600333966,1,-0.005539169190983961,18,9,"{""age"":0.16666666666666666,""blood_pressure"":0.16666666666666666,""bmi"":0.0,""glucose"":0.3888888888888889,""insulin"":0.2777777777777778}"
R_1ss9Kw3pIQ85a0x,diabetes,counterfactual,10,130111,Diabetes,No Diabetes,0,prototype,Diabetes,0.5017575657262264,0.6896382127422885,0.24824552331105562,1,-0.007030291860779324,18,9,"{""age"":0.16666666666666666,""blood_pressure"":0.16666666666666666,""bmi"":0.0,""glucose"":0.3888888888888889,""insulin"":0.2777777777777778}"
R_1ss9Kw3pIQ85a0x,diabetes,counterfactual,11,130108,No Diabetes,Diabetes,0,attribution,No Diabetes,0.5095442155655715,0.6742386478166706,0.2405468764851906,1,0.03818150008782064,20,10,"{""age"":0.2,""blood_pressure"":0.2,""bmi"":0.0,""glucose"":0.35,""insulin"":0.25}"
R_1ss9Kw3pIQ85a0x,diabetes,counterfactual,11,130108,No Diabetes,Diabetes,0,exemplar,Diabetes,0.4988949557793287,0.695359714851108,0.2511062653434009,0,-0.0022100884413425725,20,10,"{""age"":0.2,""blood_pressure"":0.2,""bmi"":0.0,""glucose"":0.35,""insulin"":0.25}"
R_1ss9Kw3pIQ85a0x,diabetes,counterfactual,11,130108,No Diabetes,Diabetes,0,prototype,Diabetes,0.49987540526888913,0.6933964010750199,0.25012461025495786,0,-0.0004983789347593054,20,10,"{""age"":0.2,""blood_pressure"":0.2,""bmi"":0.0,""glucose"":0.35,""insulin"":0.25}"
R_1ss9Kw3pIQ85a0x,diabetes,counterfactual,12,130110,Diabetes,No Diabetes,0,attribution,No Diabetes,0.49712806086654715,0.6989076183366075,0.2528801871678391,0,0.011487882871526807,22,11,"{""age"":0.22727272727272727,""blood_pressure"":0.22727272727272727,""bmi"":0.0,""glucose"":0.3181818181818182,""insulin"":0.22727272727272727}"
R_1ss9Kw3pIQ85a0x,diabetes,counterfactual,12,130110,Diabetes,No Diabetes,0,exemplar,No Diabetes,0.4989951256260702,0.6951589515627569,0.2510058841464373,0,0.002009748747859752,22,11,"{""age"":0.22727272727272727,""blood_pressure"":0.22727272727272727,""bmi"":0.0,""glucose"":0.3181818181818182,""insulin"":0.22727272727272727}"
R_1ss9Kw3pIQ85a0x,diabetes,counterfactual,12,130110,Diabetes,No Diabetes,0,prototype,No Diabetes,0.4978013308761823,0.6975542155363851,0.25220350326973373,0,0.008794733182261066,22,11,"{""age"":0.22727272727272727,""blood_pressure"":0.22727272727272727,""bmi"":0.0,""glucose"":0.3181818181818182,""insulin"":0.22727272727272727}"
R_5ILPbRjMMu0htEd,diabetes,counterfactual,1,130105,Diabetes,No Diabetes,0,attribution,Diabetes,0.5,0.6931471805599453,0.25,1,0.0,0,0,"{""age"":0.2,""blood_pressure"":0.2,""bmi"":0.2,""glucose"":0.2,""insulin"":0.2}"
R_5ILPbRjMMu0htEd,diabetes,counterfactual,1,130105,Diabetes,No Diabetes,0,exemplar,Diabetes,0.5,0.6931471805599453,0.25,1,0.0,0,0,"{""age"":0.2,""blood_pressure"":0.2,""bmi"":0.2,""glucose"":0.2,""insulin"":0.2}"
R_5ILPbRjMMu0htEd,diabetes,counterfactual,1,130105,Diabetes,No Diabetes,0,prototype,Diabetes,0.5,0.6931471805599453,0.25,1,0.0,0,0,"{""age"":0.2,""blood_pressure"":0.2,""bmi"":0.2,""glucose"":0.2,""insulin"":0.2}"
R_5ILPbRjMMu0htEd,diabetes,counterfactual,2,130100,Diabetes,Diabetes,1,attribution,Diabetes,0.5966519580308938,0.5164213204641662,0.16268964296031188,1,-0.3915341415682248,2,1,"{""age"":0.0,""blood_pressure"":0.0,""bmi"":0.0,""glucose"":0.5,""insulin"":0.5}"
R_5ILPbRjMMu0htEd,diabetes,counterfactual,2,130100,Diabetes,Diabetes,1,exemplar,Diabetes,0.5086765281803023,0.6759429690075921,0.24139875396096128,1,-0.01735305636060458,2,1,"{""age"":0.0,""blood_pressure"":0.0,""bmi"":0.0,""glucose"":0.5,""insulin"":0.5}"
R_5ILPbRjMMu0htEd,diabetes,counterfactual,2,130100,Diabetes,Diabetes,1,prototype,Diabetes,0.5214993983302104,0.6510471582711981,0.22896282579835053,1,-0.08605065241059223,2,1,"{""age"":0.0,""blood_pressure"":0.0,""bmi"":0.0,""glucose"":0.5,""insulin"":0.5}"
R_5ILPbRjMMu0htEd,diabetes,counterfactual,3,130104,Diabetes,No Diabetes,0,attribution,No Diabetes,0.49113719670219136,0.7110317672002379,0.2589413525801043,0,0.035454926781142815,4,2,"{""age"":0.0,""blood_pressure"":0.0,""bmi"":0.0,""glucose"":0.5,""insulin"":0.5}"
R_5ILPbRjMMu0htEd,diabetes,counterfactual,3,130104,Diabetes,No Diabetes,0,exemplar,Diabetes,0.5044579449327015,0.6842708025586398,0.2455619283403216,1,-0.00891588986540287,4,2,"{""age"":0.0,""blood_pressure"":0.0,""bmi"":0.0,""glucose"":0.5,""insulin"":0.5}"
R_5ILPbRjMMu0htEd,diabetes,counterfactual,3,130104,Diabetes,No Diabetes,0,prototype,No Diabetes,0.49973431391720124,0.693678693953764,0.2502657566718933,0,0.0010627444312191758,4,2,"{""age"":0.0,""blood_pressure"":0.0,""bmi"":0.0,""glucose"":0.5,""insulin"":0.5}"
R_5ILPbRjMMu0htEd,diabetes,counterfactual,4,130103,No Diabetes,No Diabetes,1,attribution,No Diabetes,0.5280436003870251,0.6385764221945484,0.22274284313564202,1,0.11229224917007102,6,3,"{""age"":0.0,""blood_pressure"":0.0,""bmi"":0.0,""glucose"":0.5,""insulin"":0.5}"
R_5ILPbRjMMu0htEd,diabetes,counterfactual,4,130103,No Diabetes,No Diabetes,1,exemplar,No Diabetes,0.500112339702591,0.692922526391401,0.24988767291761782,1,0.00022467940518194895,6,3,"{""age"":0.0,""blood_pressure"":0.0,""bmi"":0.0,""glucose"":0.5,""insulin"":0.5}"
R_5ILPbRjMMu0htEd,diabetes,counterfactual,4,130103,No Diabetes,No Diabetes,1,prototype,No Diabetes,0.5122191275506721,0.669002762004037,0.23793017952742748,1,0.04888624383608228,6,3,"{""age"":0.0,""blood_pressure"":0.0,""bmi"":0.0,""glucose"":0.5,""insulin"":0.5}"
R_5ILPbRjMMu0htEd,diabetes,counterfactual,5,130102,Diabetes,Diabetes,1,attribution,Diabetes,0.6736427280358646,0.39505538570848586,0.1065090689638727,1,-0.7247071857253888,8,4,"{""age"":0.0,""blood_pressure"":0.0,""bmi"":0.0,""glucose"":0.5,""insulin"":0.5}"
R_5ILPbRjMMu0htEd,diabetes,counterfactual,5,130102,Diabetes,Diabetes,1,exemplar,Diabetes,0.5080984793847501,0.6770799931349117,0.24196710598359505,1,-0.016196958769500225,8,4,"{""age"":0.0,""blood_pressure"":0.0,""bmi"":0.0,""glucose"":0.5,""insulin"":0.5}"
R_5ILPbRjMMu0htEd,diabetes,counterfactual,5,130102,Diabetes,Diabetes,1,prototype,Diabetes,0.5110327405380827,0.6713216193278265,0.23908898082569782,1,-0.044138126486571116,8,4,"{""age"":0.0,""blood_pressure"":0.0,""bmi"":0.0,""glucose"":0.5,""insulin"":0.5}"
R_5ILPbRjMMu0htEd,diabetes,counterfactual,6,130101,Diabetes,Diabetes,1,attribution,No Diabetes,0.4864743087933535,0.720571186986137,0.26370863552926405,0,0.054115967682218,10,5,"{""age"":0.0,""blood_pressure"":0.0,""bmi"":0.0,""glucose"":0.6,""insulin"":0.4}"
R_5ILPbRjMMu0htEd,diabetes,counterfactual,6,130101,Diabetes,Diabetes,1,exemplar,No Diabetes,0.4996523326089042,0.6938427571994876,0.2503477882637105,0,0.0006953347821915257,10,5,"{""age"":0.0,""blood_pressure"":0.0,""bmi"":0.0,""glucose"":0.6,""insulin"":0.4}"
R_5ILPbRjMMu0htEd,diabetes,counterfactual,6,130101,Diabetes,Diabetes,1,prototype,No Diabetes,0.4931951739564411,0.7068502929051896,0.256851131701042,0,0.0272209849047265,10,5,"{""age"":0.0,""blood_pressure"":0.0,""bmi"":0.0,""glucose"":0.6,""insulin"":0.4}"
R_5ILPbRjMMu0htEd,diabetes,counterfactual,7,130109,Diabetes,No Diabetes,0,attribution,Diabetes,0.5430926777408501,0.6104752963727699,0.20876430113402664,1,-0.17279940821287637,12,6,"{""age"":0.0,""blood_pressure"":0.0,""bmi"":0.0,""glucose"":0.5833333333333334,""insulin"":0.4166666666666667}"
R_5ILPbRjMMu0htEd,diabetes,counterfactual,7,130109,Diabetes,No Diabetes,0,exemplar,Diabetes,0.5054625456788286,0.6822813368792823,0.24456729372646466,1,-0.01092509135765729,12,6,"{""age"":0.0,""blood_pressure"":0.0,""bmi"":0.0,""glucose"":0.5833333333333334,""insulin"":0.4166666666666667}"
R_5ILPbRjMMu0htEd,diabetes,counterfactual,7,130109,Diabetes,No Diabetes,0,prototype,Diabetes,0.5066465315153145,0.6799416950298969,0.2433976448658696,1,-0.026587692199093835,12,6,"{""age"":0.0,""blood_pressure"":0.0,""bmi"":0.0,""glucose"":0.5833333333333334,""insulin"":0.4166666666666667}"
R_5ILPbRjMMu0htEd,diabetes,counterfactual,8,130110,No Diabetes,No Diabetes,1,attribution,Diabetes,0.4745533734712744,0.7453811836514818,0.2760941573304181,0,-0.1018745228037621,14,7,"{""age"":0.07142857142857142,""blood_pressure"":0.07142857142857142,""bmi"":0.0,""glucose"":0.5,""insulin"":0.35714285714285715}"
R_5ILPbRjMMu0htEd,diabetes,counterfactual,8,130110,No Diabetes,No Diabetes,1,exemplar,Diabetes,0.49658871061161014,0.6999931395301302,0.2534229262836812,0,-0.00682257877677972,14,7,"{""age"":0.07142857142857142,""blood_pressure"":0.07142857142857142,""bmi"":0.0,""glucose"":0.5,""insulin"":0.35714285714285715}"
R_5ILPbRjMMu0htEd,diabetes,counterfactual,8,130110,No Diabetes,No Diabetes,1,prototype,Diabetes,0.49911144534193314,0.6949258708081101,0.2508893441874472,0,-0.003554222373821442,14,7,"{""age"":0.07142857142857142,""blood_pressure"":0.07142857142857142,""bmi"":0.0,""glucose"":0.5,""insulin"":0.35714285714285715}"
R_5ILPbRjMMu0htEd,diabetes,counterfactual,9,130111,No Diabetes,No Diabetes,1,attribution,Diabetes,0.4961608770591355,0.7008550559373985,0.2538538618058196,0,-0.015356793557144775,16,8,"{""age"":0.125,""blood_pressure"":0.125,""bmi"":0.0,""glucose"":0.4375,""insulin"":0.3125}"
R_5ILPbRjMMu0htEd,diabetes,counterfactual,9,130111,No Diabetes,No Diabetes,1,exemplar,Diabetes,0.49652947224473826,0.7001124372491021,0.25348257231816185,0,-0.006941055510523431,16,8,"{""age"":0.125,""blood_pressure"":0.125,""bmi"":0.0,""glucose"":0.4375,""insulin"":0.3125}"
R_5ILPbRjMMu0htEd,diabetes,counterfactual,9,130111,No Diabetes,No Diabetes,1,prototype,No Diabetes,0.500211148636097,0.692724972430149,0.24978889594764958,1,0.0008445945945945929,16,8,"{""age"":0.125,""blood_pressure"":0.125,""bmi"":0.0,""glucose"":0.4375,""insulin"":0.3125}"
R_5ILPbRjMMu0htEd,diabetes,counterfactual,10,130107,No Diabetes,Diabetes,0,attribution,No Diabetes,0.537673861997679,0.6205031071018507,0.21374545788014118,1,0.15098160343544687,18,9,"{""age"":0.16666666666666666,""blood_pressure"":0.16666666666666666,""bmi"":0.0,""glucose"":0.3888888888888889,""insulin"":0.2777777777777778}"
R_5ILPbRjMMu0htEd,diabetes,counterfactual,10,130107,No Diabetes,Diabetes,0,exemplar,No Diabetes,0.5007802398239806,0.691587917195191,0.24922036895020236,1,0.0015604796479611327,18,9,"{""age"":0.16666666666666666,""blood_pressure"":0.16666666666666666,""bmi"":0.0,""glucose"":0.3888888888888889,""insulin"":0.2777777777777778}"
R_5ILPbRjMMu0htEd,diabetes,counterfactual,10,130107,No Diabetes,Diabetes,0,prototype,No Diabetes,0.5066323812282008,0.6799696247281007,0.24341160725255542,1,0.026531081068421707,18,9,"{""age"":0.16666666666666666,""blood_pressure"":0.16666666666666666,""bmi"":0.0,""glucose"":0.3888888888888889,""insulin"":0.2777777777777778}"
R_5ILPbRjMMu0htEd,diabetes,counterfactual,11,130106,Diabetes,Diabetes,1,attribution,No Diabetes,0.46750598278339306,0.7603431329376491,0.2835498783714801,0,0.13015951620199828,20,10,"{""age"":0.2,""blood_pressure"":0.2,""bmi"":0.0,""glucose"":0.35,""insulin"":0.25}"
R_5ILPbRjMMu0htEd,diabetes,counterfactual,11,130106,Diabetes,Diabetes,1,exemplar,No Diabetes,0.49820879823528735,0.6967360162632508,0.2517944101684746,0,0.0035824035294253487,20,10,"{""age"":0.2,""blood_pressure"":0.2,""bmi"":0.0,""glucose"":0.35,""insulin"":0.25}"
R_5ILPbRjMMu0htEd,diabetes,counterfactual,11,130106,Diabetes,Diabetes,1,prototype,No Diabetes,0.49533883185837435,0.7025132417779475,0.25468289463007016,0,0.018645212705685237,20,10,"{""age"":0.2,""blood_pressure"":0.2,""bmi"":0.0,""glucose"":0.35,""insulin"":0.25}"
R_5ILPbRjMMu0htEd,diabetes,counterfactual,12,130108,Diabetes,Diabetes,1,attribution,No Diabetes,0.4927289862166385,0.707795979791419,0.25732388142479934,0,0.029086105534142856,22,11,"{""age"":0.22727272727272727,""blood_pressure"":0.22727272727272727,""bmi"":0.0,""glucose"":0.3181818181818182,""insulin"":0.22727272727272727}"
R_5ILPbRjMMu0htEd,diabetes,counterfactual,12,130108,Diabetes,Diabetes,1,exemplar,Diabetes,0.5016593077817534,0.6898340594484409,0.24834344552056115,1,-0.0033186155635068215,22,11,"{""age"":0.22727272727272727,""blood_pressure"":0.22727272727272727,""bmi"":0.0,""glucose"":0.3181818181818182,""insulin"":0.22727272727272727}"
