model family,xai,parameter,parameter label,parameter value,draw,instance id,sampled subset,sampled subset probability,success,target confidence gain,boundary improvement,plausibility,actionability,edit L1
weighted examples,attribution,eta,Explanation reliance (η),0.0,26,160213,0|3,0.03644480568613843,1.0,0.9922524787855979,-0.07933792028040176,0.8619778870276915,1.0,0.910556999285991
weighted examples,attribution,eta,Explanation reliance (η),0.0,27,160215,1|3,0.11419357024840172,0.0,-0.011341213891957302,-0.01973961984108996,0.9658122517406865,1.0,0.28127560911673705
weighted examples,attribution,eta,Explanation reliance (η),0.0,28,160213,1|3,0.3359726224283446,1.0,0.9916059152662011,-0.13189286966776195,0.9168826757552855,1.0,1.0277916344763467
weighted examples,attribution,eta,Explanation reliance (η),0.0,29,160217,1|2,0.26248938579182207,0.0,-0.1539335415423968,-0.0736792551096559,0.9362048287092204,1.0,0.6252347574374726
weighted examples,attribution,eta,Explanation reliance (η),0.0,30,160205,0|3,0.4082930126113161,0.0,0.4297577168881729,0.27758020783833864,0.9145973174350869,1.0,1.0091162084759844
weighted examples,attribution,eta,Explanation reliance (η),0.0,31,160214,0|1,0.268515404995748,1.0,0.5930869091492755,0.028901554158722947,0.9387005770795106,1.0,0.5365593218078497
weighted examples,attribution,eta,Explanation reliance (η),0.0,32,160204,2|3,0.10273333497882783,1.0,0.8967865682929266,0.004908470797083148,0.9816314591609216,1.0,0.09184270419539192
weighted examples,attribution,eta,Explanation reliance (η),0.0,33,160210,0|3,0.397212828746086,1.0,0.9978671628105446,-0.11209091265330834,0.9267757905528976,1.0,1.0264847012159426
weighted examples,attribution,eta,Explanation reliance (η),0.0,34,160219,1|3,0.545143912621902,0.0,0.05375640070801646,-0.02162663237925616,0.9571171577563468,1.0,1.133591099926294
weighted examples,attribution,eta,Explanation reliance (η),0.0,35,160210,1|3,0.07248440304459326,0.0,0.0347593675778231,0.02025984198577402,0.9608023856834886,1.0,0.489234335032184
weighted examples,attribution,eta,Explanation reliance (η),0.0,36,160202,2|3,0.5980249568805954,1.0,0.9772785434749189,-0.11867964658771948,0.9491959599111324,1.0,0.32143401493685686
weighted examples,attribution,eta,Explanation reliance (η),0.0,37,160203,2|4,0.1407331217276321,0.0,0.09154572054252573,0.0037527726193742478,0.9172137998693183,0.0,0.6459230610553652
weighted examples,attribution,eta,Explanation reliance (η),0.0,38,160212,2|3,0.5544822963051493,1.0,0.9854776311552569,-0.19416478429737033,0.9066201670078167,1.0,0.5226898356010468
weighted examples,attribution,eta,Explanation reliance (η),0.0,39,160203,1|2,0.019876065396358448,0.0,-0.00427504832949554,-0.038612873525716324,0.9798827111961929,1.0,0.10058644401903552
weighted examples,attribution,eta,Explanation reliance (η),0.0,40,160202,3|4,0.23303976835223,0.0,0.25452963869825784,0.020883857863961464,0.974954954954955,0.0,0.12522522522522528
weighted examples,attribution,eta,Explanation reliance (η),0.0,41,160215,0|1,0.0964158025117657,1.0,0.9216988072529797,-0.09654050569323508,0.9260421842270414,1.0,0.9753519686339449
weighted examples,attribution,eta,Explanation reliance (η),0.0,42,160210,0|3,0.22604749095295906,1.0,0.9979315073335372,-0.19402815358500114,0.8963810616334664,1.0,1.2147037060670771
weighted examples,attribution,eta,Explanation reliance (η),0.0,43,160210,0|2,0.12071543424155808,1.0,0.9697349974032264,0.01000326028463469,0.9252781413903638,1.0,0.7284726109506625
weighted examples,attribution,eta,Explanation reliance (η),0.0,44,160210,2|3,0.36505240207573897,1.0,0.9862632219047831,0.030493938385513925,0.9596102534134365,1.0,0.4196951435554682
weighted examples,attribution,eta,Explanation reliance (η),0.0,45,160204,2|4,0.27948489639914925,1.0,0.5488611836584567,0.024364220695370337,0.9477678066672888,0.0,0.7106821743792788
