participant,direction-qualified cohort (0/1),xai,model family held fixed,parameter,parameter label,null value,full fitted value,full value differs from null (0/1),primary metric,full CV loss,full CV selection_f1,full CV amount_mae,full CV direction_accuracy,full CV selection_nll,ablated CV loss,ablated CV selection_f1,ablated CV amount_mae,ablated CV direction_accuracy,ablated CV selection_nll,delta CV loss (ablated - full),delta CV selection_f1 (ablated - full),delta CV amount_mae (ablated - full),delta CV direction_accuracy (ablated - full),delta CV selection_nll (ablated - full),ablated fitted eta,ablated fitted alpha,ablated fitted rho,ablated fitted lambda,ablated fitted beta,ablated fitted age actionable
R_5F38MGbZJklp6TP,1,attribution,feature contribution,age actionable,Age-actionability flexibility,1,0.0,1,selection_nll,0.4091175829253686,0.3298837976790233,0.14811896352976053,0.6,2.1690844516410075,0.45352211366876893,0.2949566530951192,0.20200088043265724,0.6,2.43949500124826,0.04440453074340034,-0.03492714458390411,0.053881916902896704,0.0,0.27041054960725264,1.0,0.5,0.0,nan,nan,1
R_5F38MGbZJklp6TP,1,attribution,feature contribution,alpha,Global relevance reliance (α),0.0,0.0,0,selection_nll,0.4091175829253686,0.3298837976790233,0.14811896352976053,0.6,2.1690844516410075,0.4091175829253686,0.3298837976790233,0.14811896352976053,0.6,2.1690844516410075,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.05,nan,nan,0
R_5F38MGbZJklp6TP,1,attribution,feature contribution,eta,Explanation reliance (η),0.0,1.0,1,selection_nll,0.4091175829253686,0.3298837976790233,0.14811896352976053,0.6,2.1690844516410075,0.4172960066921173,0.32709446236189654,0.1616864757461311,0.6,2.1501064539449657,0.00817842376674871,-0.002789335317126773,0.013567512216370564,0.0,-0.018977997696041804,0.0,0.0,0.0,nan,nan,0
R_5F38MGbZJklp6TP,1,attribution,feature contribution,rho,Additive change margin (ρ),0.0,0.05,1,amount_mae,0.4091175829253686,0.3298837976790233,0.14811896352976053,0.6,2.1690844516410075,0.40622339587049333,0.3298837976790233,0.14233058942000984,0.6,2.1690844516410075,-0.0028941870548752635,0.0,-0.0057883741097506936,0.0,0.0,1.0,0.0,0.0,nan,nan,0
R_5FwCR03V97gle4L,1,attribution,feature contribution,age actionable,Age-actionability flexibility,1,0.0,1,selection_nll,0.3387474179380737,0.48262122801314344,0.1601160638892909,0.8,2.3640807180858525,0.3796359201434442,0.4008442236024023,0.1601160638892909,0.8,2.847965430202512,0.04088850220537049,-0.08177700441074115,0.0,0.0,0.4838847121166596,1.0,0.0,0.1,nan,nan,1
R_5FwCR03V97gle4L,1,attribution,feature contribution,alpha,Global relevance reliance (α),0.0,0.0,0,selection_nll,0.3387474179380737,0.48262122801314344,0.1601160638892909,0.8,2.3640807180858525,0.3387474179380737,0.48262122801314344,0.1601160638892909,0.8,2.3640807180858525,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1,nan,nan,0
R_5FwCR03V97gle4L,1,attribution,feature contribution,eta,Explanation reliance (η),0.0,1.0,1,selection_nll,0.3387474179380737,0.48262122801314344,0.1601160638892909,0.8,2.3640807180858525,0.36201745018401466,0.4563870111308043,0.18042191149883374,0.825,2.5638650826451976,0.02327003224594093,-0.026234216882339123,0.02030584760954285,0.02499999999999991,0.19978436455934512,0.0,0.0,0.05,nan,nan,0
R_5FwCR03V97gle4L,1,attribution,feature contribution,rho,Additive change margin (ρ),0.0,0.1,1,amount_mae,0.3387474179380737,0.48262122801314344,0.1601160638892909,0.8,2.3640807180858525,0.34235689695610044,0.48262122801314344,0.16733502192534438,0.8,2.3640807180858525,0.0036094790180267178,0.0,0.007218958036053491,0.0,0.0,1.0,0.0,0.0,nan,nan,0
R_5L0xQQar3o8Bvr3,0,counterfactual,feature contribution,age actionable,Age-actionability flexibility,1,1.0,0,selection_nll,0.38423422197107626,0.48662592030647833,0.25509436424863086,0.5,1.3579731917077138,0.38423422197107626,0.48662592030647833,0.25509436424863086,0.5,1.3579731917077138,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.0,nan,nan,1
R_5L0xQQar3o8Bvr3,0,counterfactual,feature contribution,alpha,Global relevance reliance (α),0.0,1.0,1,selection_nll,0.38423422197107626,0.48662592030647833,0.25509436424863086,0.5,1.3579731917077138,0.4735146142884936,0.28051785444014327,0.22754708301713045,0.425,2.551717999169731,0.08928039231741736,-0.20610806586633507,-0.02754728123150041,-0.07500000000000001,1.1937448074620172,0.0,0.0,0.0,nan,nan,1
R_5L0xQQar3o8Bvr3,0,counterfactual,feature contribution,eta,Explanation reliance (η),0.0,0.5,1,selection_nll,0.38423422197107626,0.48662592030647833,0.25509436424863086,0.5,1.3579731917077138,0.40703898581341225,0.443920647683237,0.2579986193100615,0.5,1.5267468258048573,0.022804763842335984,-0.04270527262324131,0.0029042550614306606,0.0,0.16877363409714352,0.0,1.0,0.0,nan,nan,1
R_5L0xQQar3o8Bvr3,0,counterfactual,feature contribution,rho,Additive change margin (ρ),0.0,0.0,0,amount_mae,0.38423422197107626,0.48662592030647833,0.25509436424863086,0.5,1.3579731917077138,0.38423422197107626,0.48662592030647833,0.25509436424863086,0.5,1.3579731917077138,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.0,nan,nan,1
R_5cuU4NG0z68t0DW,1,counterfactual,feature contribution,age actionable,Age-actionability flexibility,1,0.0,1,selection_nll,0.24440609846736808,0.6636110157989592,0.15242321273369536,0.7833333333333332,1.2862943253027161,0.2960439058283938,0.5731894139690785,0.16527722562586628,0.7999999999999999,1.8020831974440914,0.05163780736102572,-0.09042160182988068,0.012854012892170918,0.01666666666666672,0.5157888721413753,1.0,0.5,0.1,nan,nan,1
R_5cuU4NG0z68t0DW,1,counterfactual,feature contribution,alpha,Global relevance reliance (α),0.0,0.5,1,selection_nll,0.24440609846736808,0.6636110157989592,0.15242321273369536,0.7833333333333332,1.2862943253027161,0.2559908685968106,0.6510551219131311,0.1630368591067522,0.7,1.2846822867391015,0.011584770129442507,-0.012555893885828118,0.01061364637305684,-0.08333333333333326,-0.0016120385636146928,1.0,0.0,0.1,nan,nan,0
R_5cuU4NG0z68t0DW,1,counterfactual,feature contribution,eta,Explanation reliance (η),0.0,1.0,1,selection_nll,0.24440609846736808,0.6636110157989592,0.15242321273369536,0.7833333333333332,1.2862943253027161,0.3031679255027058,0.5860575969236443,0.1923934479290559,0.7333333333333332,1.8765921878701293,0.05876182703533775,-0.07755341887531486,0.039970235195360554,-0.050000000000000044,0.5902978625674131,0.0,0.0,0.0,nan,nan,0
R_5cuU4NG0z68t0DW,1,counterfactual,feature contribution,rho,Additive change margin (ρ),0.0,0.1,1,amount_mae,0.24440609846736808,0.6636110157989592,0.15242321273369536,0.7833333333333332,1.2862943253027161,0.25019823897500226,0.6636110157989592,0.1640074937489636,0.7833333333333332,1.2862943253027161,0.005792140507634186,0.0,0.011584281015268233,0.0,0.0,1.0,0.5,0.0,nan,nan,0
R_5faag2PFpaGyI6V,1,counterfactual,weighted examples,age actionable,Age-actionability flexibility,1,1.0,0,selection_nll,0.1885696136242731,0.7882574849144438,0.16539671216299004,0.63,1.3028033750519117,0.1885696136242731,0.7882574849144438,0.16539671216299004,0.63,1.3028033750519117,0.0,0.0,0.0,0.0,0.0,0.5,nan,0.0,6.0,1.0,1
R_5faag2PFpaGyI6V,1,counterfactual,weighted examples,beta,Remembered-change reliance (β),0.0,1.0,1,selection_nll,0.1885696136242731,0.7882574849144438,0.16539671216299004,0.63,1.3028033750519117,0.20616236585244163,0.7243989717110215,0.13672370341590484,0.8066666666666664,1.9138850961463774,0.01759275222816853,-0.06385851320342228,-0.0286730087470852,0.17666666666666642,0.6110817210944657,0.0,nan,0.0,0.0,0.0,1
R_5faag2PFpaGyI6V,1,counterfactual,weighted examples,eta,Explanation reliance (η),0.0,0.5,1,selection_nll,0.1885696136242731,0.7882574849144438,0.16539671216299004,0.63,1.3028033750519117,0.1907977443493118,0.7892567394996642,0.17085222819828774,0.63,1.3284063409352076,0.0022281307250386906,0.0009992545852204326,0.005455516035297703,0.0,0.025602965883295914,0.0,nan,0.0,6.0,1.0,1
R_5faag2PFpaGyI6V,1,counterfactual,weighted examples,lambda,Exemplar locality (λ),0.0,6.0,1,selection_nll,0.1885696136242731,0.7882574849144438,0.16539671216299004,0.63,1.3028033750519117,0.19776597693603093,0.7797925798320107,0.1753245337040725,0.63,1.4707139569123266,0.009196363311757827,-0.008464905082433138,0.00992782154108246,0.0,0.16791058186041496,0.0,nan,0.0,0.0,1.0,1
R_5faag2PFpaGyI6V,1,counterfactual,weighted examples,rho,Additive change margin (ρ),0.0,0.0,0,amount_mae,0.1885696136242731,0.7882574849144438,0.16539671216299004,0.63,1.3028033750519117,0.1885696136242731,0.7882574849144438,0.16539671216299004,0.63,1.3028033750519117,0.0,0.0,0.0,0.0,0.0,0.5,nan,0.0,6.0,1.0,1
R_5gkJQXcSCkjRBmu,1,none,weighted examples,age actionable,Age-actionability flexibility,1,0.0,1,selection_nll,0.21711772784885866,0.6577312831708384,0.09196673886855562,0.975,1.1999643937477367,0.30396236235665114,0.4853562197803889,0.09328094449369109,0.975,2.2794080890784754,0.08684463450779248,-0.1723750633904495,0.00131420562513547,0.0,1.0794436953307387,0.0,nan,0.1,6.0,0.0,1
R_5gkJQXcSCkjRBmu,1,none,weighted examples,lambda,Exemplar locality (λ),0.0,6.0,1,selection_nll,0.21711772784885866,0.6577312831708384,0.09196673886855562,0.975,1.1999643937477367,0.23260690831502767,0.6380675366395723,0.10328135326962765,0.95,1.3096841450856256,0.015489180466169011,-0.019663746531266124,0.011314614401072023,-0.025000000000000022,0.10971975133788892,0.0,nan,0.1,0.0,0.0,0
R_5gkJQXcSCkjRBmu,1,none,weighted examples,rho,Additive change margin (ρ),0.0,0.1,1,amount_mae,0.21711772784885866,0.6577312831708384,0.09196673886855562,0.975,1.1999643937477367,0.23968190101120776,0.6577312831708384,0.1370950851932538,0.975,1.1999643937477367,0.0225641731623491,0.0,0.045128346324698185,0.0,0.0,0.0,nan,0.0,6.0,0.0,0
R_5tEkygPCjFKzz2T,1,counterfactual,weighted examples,age actionable,Age-actionability flexibility,1,1.0,0,selection_nll,0.23852385787342795,0.6080440968798871,0.0850918126267431,0.95,1.9577456402484277,0.23852385787342795,0.6080440968798871,0.0850918126267431,0.95,1.9577456402484277,0.0,0.0,0.0,0.0,0.0,1.0,nan,0.05,6.0,1.0,1
R_5tEkygPCjFKzz2T,1,counterfactual,weighted examples,beta,Remembered-change reliance (β),0.0,1.0,1,selection_nll,0.23852385787342795,0.6080440968798871,0.0850918126267431,0.95,1.9577456402484277,0.30169232281357583,0.5069238669466181,0.1103085125737699,0.6541666666666666,2.9761059424881493,0.06316846494014788,-0.10112022993326908,0.0252166999470268,-0.2958333333333334,1.0183603022397216,1.0,nan,0.0,6.0,0.0,1
R_5tEkygPCjFKzz2T,1,counterfactual,weighted examples,eta,Explanation reliance (η),0.0,1.0,1,selection_nll,0.23852385787342795,0.6080440968798871,0.0850918126267431,0.95,1.9577456402484277,0.24116097389724564,0.6056385460277358,0.08796049382222706,0.95,1.9529469768124716,0.0026371160238176927,-0.002405550852151328,0.0028686811954839603,0.0,-0.00479866343595603,0.0,nan,0.05,6.0,1.0,1
R_5tEkygPCjFKzz2T,1,counterfactual,weighted examples,lambda,Exemplar locality (λ),0.0,6.0,1,selection_nll,0.23852385787342795,0.6080440968798871,0.0850918126267431,0.95,1.9577456402484277,0.24849904135426737,0.6024208501853076,0.09941893289384218,0.95,1.975198670103336,0.009975183480839422,-0.005623246694579587,0.014327120267099078,0.0,0.017453029854908264,0.0,nan,0.05,0.0,1.0,1
R_5tEkygPCjFKzz2T,1,counterfactual,weighted examples,rho,Additive change margin (ρ),0.0,0.05,1,amount_mae,0.23852385787342795,0.6080440968798871,0.0850918126267431,0.95,1.9577456402484277,0.24218110565750983,0.6080440968798871,0.09240630819490676,0.95,1.9577456402484277,0.003657247784081885,0.0,0.007314495568163659,0.0,0.0,1.0,nan,0.0,6.0,1.0,1
R_60Vourt3Kluat5u,1,attribution,feature contribution,age actionable,Age-actionability flexibility,1,0.0,1,selection_nll,0.4079586905366144,0.46975356588166284,0.2856709469548916,0.4625,2.3700309766780037,0.4723970930040659,0.40622328420074927,0.35101747020888113,0.5,2.910222420159059,0.06443840246745153,-0.06353028168091357,0.06534652325398954,0.03749999999999998,0.5401914434810555,1.0,1.0,0.1,nan,nan,1
R_60Vourt3Kluat5u,1,attribution,feature contribution,alpha,Global relevance reliance (α),0.0,0.0,0,selection_nll,0.4079586905366144,0.46975356588166284,0.2856709469548916,0.4625,2.3700309766780037,0.4079586905366144,0.46975356588166284,0.2856709469548916,0.4625,2.3700309766780037,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.15,nan,nan,0
R_60Vourt3Kluat5u,1,attribution,feature contribution,eta,Explanation reliance (η),0.0,1.0,1,selection_nll,0.4079586905366144,0.46975356588166284,0.2856709469548916,0.4625,2.3700309766780037,0.4092161646538085,0.4818464670024099,0.30027879631002696,0.475,2.346208691964791,0.001257474117194124,0.012092901120747068,0.014607849355135372,0.012499999999999956,-0.02382228471321257,0.0,0.0,0.0,nan,nan,0
R_60Vourt3Kluat5u,1,attribution,feature contribution,rho,Additive change margin (ρ),0.0,0.15,1,amount_mae,0.4079586905366144,0.46975356588166284,0.2856709469548916,0.4625,2.3700309766780037,0.4192845776191875,0.46975356588166284,0.30832272112003806,0.4625,2.3700309766780037,0.01132588708257315,0.0,0.022651774165146465,0.0,0.0,1.0,0.0,0.0,nan,nan,0
R_61hCu6g2tcWoJo7,1,attribution,feature contribution,age actionable,Age-actionability flexibility,1,0.0,1,selection_nll,0.31189644516659254,0.5199165267561509,0.1437094170893359,0.85,1.5024029034779267,0.3395840630365363,0.45176695510527043,0.13093508117834307,0.9583333333333333,2.0000387681862115,0.02768761786994378,-0.06814957165088043,-0.012774335910992834,0.10833333333333328,0.4976358647082848,1.0,0.5,0.15,nan,nan,1
R_61hCu6g2tcWoJo7,1,attribution,feature contribution,alpha,Global relevance reliance (α),0.0,0.0,0,selection_nll,0.31189644516659254,0.5199165267561509,0.1437094170893359,0.85,1.5024029034779267,0.31189644516659254,0.5199165267561509,0.1437094170893359,0.85,1.5024029034779267,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.15,nan,nan,0
R_61hCu6g2tcWoJo7,1,attribution,feature contribution,eta,Explanation reliance (η),0.0,1.0,1,selection_nll,0.31189644516659254,0.5199165267561509,0.1437094170893359,0.85,1.5024029034779267,0.34264914641077826,0.4929307034324486,0.17822899625400512,0.9,1.7232816856069817,0.03075270124418572,-0.02698582332370225,0.03451957916466922,0.050000000000000044,0.22087878212905498,0.0,0.0,0.1,nan,nan,0
R_61hCu6g2tcWoJo7,1,attribution,feature contribution,rho,Additive change margin (ρ),0.0,0.15,1,amount_mae,0.31189644516659254,0.5199165267561509,0.1437094170893359,0.85,1.5024029034779267,0.33378794947624346,0.5199165267561509,0.18749242570863792,0.85,1.5024029034779267,0.021891504309650922,0.0,0.04378300861930201,0.0,0.0,1.0,0.0,0.0,nan,nan,0
R_6DD4Hjc7DAhjrhU,1,attribution,feature contribution,age actionable,Age-actionability flexibility,1,0.0,1,selection_nll,0.2402536859361685,0.6854948185344465,0.1660021904067834,0.925,0.9257050481626333,0.26224765451793375,0.603108679405141,0.1276039884410085,1.0,1.3359493403191172,0.02199396858176525,-0.08238613912930548,-0.0383982019657749,0.07499999999999996,0.41024429215648384,1.0,0.5,0.2,nan,nan,1
R_6DD4Hjc7DAhjrhU,1,attribution,feature contribution,alpha,Global relevance reliance (α),0.0,0.0,0,selection_nll,0.2402536859361685,0.6854948185344465,0.1660021904067834,0.925,0.9257050481626333,0.2402536859361685,0.6854948185344465,0.1660021904067834,0.925,0.9257050481626333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,nan,nan,0
R_6DD4Hjc7DAhjrhU,1,attribution,feature contribution,eta,Explanation reliance (η),0.0,0.0,0,selection_nll,0.2402536859361685,0.6854948185344465,0.1660021904067834,0.925,0.9257050481626333,0.23105031690109934,0.7037949355158897,0.1658955693180883,0.925,0.8972148537664599,-0.009203369035069159,0.018300116981443182,-0.000106621088695108,0.0,-0.028490194396173396,0.0,0.0,0.15,nan,nan,0
R_6DD4Hjc7DAhjrhU,1,attribution,feature contribution,rho,Additive change margin (ρ),0.0,0.15,1,amount_mae,0.2402536859361685,0.6854948185344465,0.1660021904067834,0.925,0.9257050481626333,0.24791545486387911,0.6854948185344465,0.18132572826220467,0.925,0.9257050481626333,0.007661768927710616,0.0,0.01532353785542126,0.0,0.0,0.0,0.0,0.0,nan,nan,0
R_6I5GvkY1dba6Sm6,1,none,feature contribution,age actionable,Age-actionability flexibility,1,0.0,1,selection_nll,0.27374735855430593,0.632988253544042,0.1804829706526539,0.8083333333333333,3.1535675461435475,0.3187438885078119,0.5429951936370301,0.1804829706526539,0.8083333333333333,3.109295221685181,0.04499652995350595,-0.0899930599070119,0.0,0.0,-0.04427232445836671,0.0,0.0,0.2,nan,nan,1
R_6I5GvkY1dba6Sm6,1,none,feature contribution,alpha,Global relevance reliance (α),0.0,0.0,0,selection_nll,0.27374735855430593,0.632988253544042,0.1804829706526539,0.8083333333333333,3.1535675461435475,0.27374735855430593,0.632988253544042,0.1804829706526539,0.8083333333333333,3.1535675461435475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,nan,nan,0
R_6I5GvkY1dba6Sm6,1,none,feature contribution,rho,Additive change margin (ρ),0.0,0.2,1,amount_mae,0.27374735855430593,0.632988253544042,0.1804829706526539,0.8083333333333333,3.1535675461435475,0.2982018478181209,0.632988253544042,0.22939194918028383,0.8083333333333333,3.1535675461435475,0.024454489263814994,0.0,0.04890897852762993,0.0,0.0,0.0,0.0,0.0,nan,nan,0
R_6J90tRZsF1dbkUv,0,none,weighted examples,age actionable,Age-actionability flexibility,1,0.0,1,selection_nll,0.4789260364685884,0.3140525458372442,0.27190461877442085,0.6,2.0452939250440423,0.5198616392830948,0.23218134020823147,0.27190461877442085,0.6,2.603488912963118,0.04093560281450642,-0.0818712056290127,0.0,0.0,0.5581949879190757,0.0,nan,0.15,6.0,0.0,1
R_6J90tRZsF1dbkUv,0,none,weighted examples,lambda,Exemplar locality (λ),0.0,6.0,1,selection_nll,0.4789260364685884,0.3140525458372442,0.27190461877442085,0.6,2.0452939250440423,0.5180771280969646,0.28216667006100693,0.31832092625493624,0.55,2.2815626147824744,0.03915109162837621,-0.03188587577623725,0.046416307480515395,-0.04999999999999993,0.23626868973843207,0.0,nan,0.1,0.0,0.0,0
R_6J90tRZsF1dbkUv,0,none,weighted examples,rho,Additive change margin (ρ),0.0,0.15,1,amount_mae,0.4789260364685884,0.3140525458372442,0.27190461877442085,0.6,2.0452939250440423,0.486268021800183,0.3140525458372442,0.2865885894376102,0.6,2.0452939250440423,0.007341985331594636,0.0,0.014683970663189327,0.0,0.0,0.0,nan,0.0,6.0,0.0,0
R_6KDvslaxG4W04I9,1,counterfactual,feature contribution,age actionable,Age-actionability flexibility,1,0.0,1,selection_nll,0.36665214093014603,0.690559942806175,0.4238642246664671,0.5,0.7527996763145135,0.41488797383471665,0.5940882769970338,0.4238642246664671,0.5,1.037896817003467,0.04823583290457062,-0.09647166580914124,0.0,0.0,0.28509714068895353,1.0,1.0,0.25,nan,nan,1
R_6KDvslaxG4W04I9,1,counterfactual,feature contribution,alpha,Global relevance reliance (α),0.0,1.0,1,selection_nll,0.36665214093014603,0.690559942806175,0.4238642246664671,0.5,0.7527996763145135,0.49306964861589914,0.3752513353490543,0.3613906325808525,0.475,2.5256181418787067,0.1264175076857531,-0.31530860745712075,-0.06247359208561459,-0.025000000000000022,1.7728184655641932,0.0,0.0,0.15,nan,nan,0
R_6KDvslaxG4W04I9,1,counterfactual,feature contribution,eta,Explanation reliance (η),0.0,1.0,1,selection_nll,0.36665214093014603,0.690559942806175,0.4238642246664671,0.5,0.7527996763145135,0.47164963448331265,0.4094284625159851,0.3527277314826103,0.475,2.2974417906278988,0.10499749355316662,-0.28113148029019,-0.07113649318385684,-0.025000000000000022,1.5446421143133853,0.0,0.0,0.15,nan,nan,0
R_6KDvslaxG4W04I9,1,counterfactual,feature contribution,rho,Additive change margin (ρ),0.0,0.25,1,amount_mae,0.36665214093014603,0.690559942806175,0.4238642246664671,0.5,0.7527996763145135,0.37543023643584295,0.690559942806175,0.44142041567786106,0.5,0.7527996763145135,0.008778095505696915,0.0,0.01755619101139394,0.0,0.0,1.0,1.0,0.0,nan,nan,0
R_6P1wxXrNHroPf9i,0,counterfactual,feature contribution,age actionable,Age-actionability flexibility,1,1.0,0,selection_nll,0.33421723077213306,0.54445778132512,0.21289224286938616,0.5,1.6012472835186398,0.33421723077213306,0.54445778132512,0.21289224286938616,0.5,1.6012472835186398,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.0,nan,nan,1
R_6P1wxXrNHroPf9i,0,counterfactual,feature contribution,alpha,Global relevance reliance (α),0.0,1.0,1,selection_nll,0.33421723077213306,0.54445778132512,0.21289224286938616,0.5,1.6012472835186398,0.40580805498399036,0.40850287375671446,0.2201189837246952,0.5,2.0884724298961936,0.0715908242118573,-0.13595490756840556,0.007226740855309055,0.0,0.4872251463775539,1.0,0.0,0.0,nan,nan,1
R_6P1wxXrNHroPf9i,0,counterfactual,feature contribution,eta,Explanation reliance (η),0.0,0.5,1,selection_nll,0.33421723077213306,0.54445778132512,0.21289224286938616,0.5,1.6012472835186398,0.35632982261444035,0.5181871777012012,0.23084682293008196,0.5,1.7206537795777295,0.022112591842307294,-0.026270603623918864,0.017954580060695807,0.0,0.1194064960590897,0.0,1.0,0.0,nan,nan,1
R_6P1wxXrNHroPf9i,0,counterfactual,feature contribution,rho,Additive change margin (ρ),0.0,0.0,0,amount_mae,0.33421723077213306,0.54445778132512,0.21289224286938616,0.5,1.6012472835186398,0.33421723077213306,0.54445778132512,0.21289224286938616,0.5,1.6012472835186398,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.0,nan,nan,1
R_6R9HRjc1dD88yPW,1,none,weighted examples,age actionable,Age-actionability flexibility,1,1.0,0,selection_nll,0.4007682703657679,0.370224600509326,0.17176114124086178,0.9,1.4460197407825004,0.4007682703657679,0.370224600509326,0.17176114124086178,0.9,1.4460197407825004,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,1
R_6R9HRjc1dD88yPW,1,none,weighted examples,lambda,Exemplar locality (λ),0.0,0.0,0,selection_nll,0.4007682703657679,0.370224600509326,0.17176114124086178,0.9,1.4460197407825004,0.40178581484612896,0.3752224822585402,0.17879411195079822,0.9,1.426848324066531,0.0010175444803610656,0.004997881749214228,0.0070329707099364425,0.0,-0.019171416715969336,0.0,nan,0.0,0.0,0.0,1
R_6R9HRjc1dD88yPW,1,none,weighted examples,rho,Additive change margin (ρ),0.0,0.0,0,amount_mae,0.4007682703657679,0.370224600509326,0.17176114124086178,0.9,1.4460197407825004,0.4007682703657679,0.370224600509326,0.17176114124086178,0.9,1.4460197407825004,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,1
R_6aqu1LmTSlgucVN,1,counterfactual,weighted examples,age actionable,Age-actionability flexibility,1,1.0,0,selection_nll,0.3275207624072559,0.5069341883511967,0.16197571316570866,0.8925000000000001,3.2913721163091694,0.30446738719665717,0.5478750965006024,0.1568098708939168,0.9425000000000001,1.8846444739745571,-0.023053375210598748,0.04094090814940565,-0.005165842271791871,0.050000000000000044,-1.4067276423346122,0.5,nan,0.15,6.0,1.0,1
R_6aqu1LmTSlgucVN,1,counterfactual,weighted examples,beta,Remembered-change reliance (β),0.0,1.0,1,selection_nll,0.3275207624072559,0.5069341883511967,0.16197571316570866,0.8925000000000001,3.2913721163091694,0.36275269668792254,0.4723507409632347,0.1978561343390799,0.5775,3.7868714030413293,0.03523193428066662,-0.03458344738796204,0.03588042117337123,-0.31500000000000006,0.4954992867321599,0.0,nan,0.1,6.0,0.0,1
R_6aqu1LmTSlgucVN,1,counterfactual,weighted examples,eta,Explanation reliance (η),0.0,0.5,1,selection_nll,0.3275207624072559,0.5069341883511967,0.16197571316570866,0.8925000000000001,3.2913721163091694,0.3226284894412893,0.5156622894317757,0.16091926831435435,0.8925000000000001,3.228246036269698,-0.004892272965966615,0.008728101080578976,-0.00105644485135431,0.0,-0.06312608003947151,0.0,nan,0.15,6.0,1.0,1
R_6aqu1LmTSlgucVN,1,counterfactual,weighted examples,lambda,Exemplar locality (λ),0.0,6.0,1,selection_nll,0.3275207624072559,0.5069341883511967,0.16197571316570866,0.8925000000000001,3.2913721163091694,0.3291095735872525,0.5141473890782275,0.17236653625273246,0.8675,3.3187933516114754,0.0015888111799965965,0.0072132007270308,0.010390823087023798,-0.025000000000000022,0.027421235302306002,0.0,nan,0.15,0.0,1.0,1
R_6aqu1LmTSlgucVN,1,counterfactual,weighted examples,rho,Additive change margin (ρ),0.0,0.15,1,amount_mae,0.3275207624072559,0.5069341883511967,0.16197571316570866,0.8925000000000001,3.2913721163091694,0.3498860865026471,0.5069341883511967,0.20670636135649095,0.8925000000000001,3.2913721163091694,0.02236532409539116,0.0,0.04473064819078229,0.0,0.0,0.5,nan,0.0,6.0,1.0,1
R_6dM4kpwwdD2TmDK,1,none,weighted examples,age actionable,Age-actionability flexibility,1,1.0,0,selection_nll,0.29356391331953946,0.5578450181931298,0.14497284483220865,0.875,1.9965743901604853,0.29356391331953946,0.5578450181931298,0.14497284483220865,0.875,1.9965743901604853,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,1
R_6dM4kpwwdD2TmDK,1,none,weighted examples,lambda,Exemplar locality (λ),0.0,0.0,0,selection_nll,0.29356391331953946,0.5578450181931298,0.14497284483220865,0.875,1.9965743901604853,0.2926088388375428,0.5603243523241725,0.14554202999925803,0.875,1.9842456483734714,-0.000955074481996665,0.002479334131042732,0.0005691851670493742,0.0,-0.01232874178701393,0.0,nan,0.0,0.0,0.0,1
R_6dM4kpwwdD2TmDK,1,none,weighted examples,rho,Additive change margin (ρ),0.0,0.0,0,amount_mae,0.29356391331953946,0.5578450181931298,0.14497284483220865,0.875,1.9965743901604853,0.29356391331953946,0.5578450181931298,0.14497284483220865,0.875,1.9965743901604853,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,1
R_6dXBSsEnSWPHZg1,1,counterfactual,feature contribution,age actionable,Age-actionability flexibility,1,0.0,1,selection_nll,0.4497385296160651,0.37230546606192616,0.27178252529405633,0.6416666666666666,1.9554889025049313,0.455462036971253,0.3626842076622968,0.2736082816048028,0.6416666666666666,1.7846911611805258,0.005723507355187896,-0.009621258399629351,0.0018257563107464958,0.0,-0.1707977413244055,1.0,1.0,0.0,nan,nan,1
R_6dXBSsEnSWPHZg1,1,counterfactual,feature contribution,alpha,Global relevance reliance (α),0.0,0.0,0,selection_nll,0.4497385296160651,0.37230546606192616,0.27178252529405633,0.6416666666666666,1.9554889025049313,0.4258276499130454,0.42688821661986226,0.27854351644595293,0.6416666666666666,1.7736428353563631,-0.023910879703019694,0.0545827505579361,0.0067609911518966,0.0,-0.1818460671485682,0.0,0.0,0.0,nan,nan,0
R_6dXBSsEnSWPHZg1,1,counterfactual,feature contribution,eta,Explanation reliance (η),0.0,0.0,0,selection_nll,0.4497385296160651,0.37230546606192616,0.27178252529405633,0.6416666666666666,1.9554889025049313,0.4258276499130454,0.42688821661986226,0.27854351644595293,0.6416666666666666,1.7736428353563631,-0.023910879703019694,0.0545827505579361,0.0067609911518966,0.0,-0.1818460671485682,0.0,0.0,0.0,nan,nan,0
