variant,representation,scope,lapse_global,decay,distance,selection_spread,edit_blend,age_actionable,margin,in_sample_selection_nll,in_sample_expected_selection_f1,in_sample_map_selection_f1,in_sample_exact_subset_accuracy,in_sample_cardinality_mae,in_sample_amount_mae,in_sample_direction_accuracy,in_sample_zero_amount_mae,cv_selection_nll,cv_expected_selection_f1,cv_map_selection_f1,cv_exact_subset_accuracy,cv_cardinality_mae,cv_amount_mae,cv_direction_accuracy,cv_zero_amount_mae,participant,xai,testing_cases,selected_by_cv
counterfactual_exemplar,counterfactual,exemplar,0.4,0.0,0.0,1.0,1.0,0,0.2,2.455204423717114,0.4609543861568158,0.5,0.0,0.4,0.16004685353513132,0.84375,0.2593704796762719,2.690864940291432,0.41562668919811746,0.39999999999999997,0.0,0.5,0.2511290335777382,0.6047619047619047,0.2590535018719929,R_5L8tiHkCKWHeDLz,counterfactual,20,0
counterfactual_prototype,counterfactual,prototype,0.4,0.0,nan,1.0,1.0,0,0.2,2.455204423717114,0.4609543861568158,0.5,0.0,0.4,0.16004685353513132,0.84375,0.2593704796762719,2.530366718959787,0.44289661545617254,0.475,0.0,0.4,0.19871072162047754,0.7761904761904762,0.2590535018719929,R_5L8tiHkCKWHeDLz,counterfactual,20,1
additive_exemplar,additive,exemplar,0.4,0.0,0.0,8.0,0.0,1,0.0,3.114825565659328,0.58268776755887,0.636904761904762,0.0,0.9,0.20811416138220673,0.4897959183673469,0.1783912806856408,3.6346455979300445,0.5168969866778992,0.5178571428571429,0.05,0.95,0.19442848528862305,0.5341414141414141,0.17703664990956947,R_5PBL0xxR4iWRFTu,counterfactual,20,0
additive_prototype,additive,prototype,0.4,0.0,nan,8.0,0.0,1,0.0,3.114825565659328,0.58268776755887,0.636904761904762,0.0,0.9,0.20811416138220673,0.4897959183673469,0.1783912806856408,3.488736101523679,0.5251212582288923,0.5328571428571428,0.05,0.85,0.2047926851958642,0.49095959595959593,0.17703664990956947,R_5PBL0xxR4iWRFTu,counterfactual,20,0
base_exemplar,base,exemplar,0.4,0.0,0.0,0.25,0.0,1,0.0,4.003806600305398,0.3582433682891389,0.25,0.0,1.45,0.2062812028193875,0.5510204081632653,0.1783912806856408,4.369119719855969,0.37124342421693823,0.19857142857142857,0.0,1.65,0.21295473566315545,0.48651515151515146,0.17703664990956947,R_5PBL0xxR4iWRFTu,counterfactual,20,0
base_prototype,base,prototype,0.4,0.0,nan,0.25,0.0,1,0.0,4.003806600305398,0.3582433682891389,0.25,0.0,1.45,0.2062812028193875,0.5510204081632653,0.1783912806856408,4.408247511320015,0.4087887602831083,0.3769047619047619,0.0,1.65,0.21058273158172464,0.5127777777777778,0.17703664990956947,R_5PBL0xxR4iWRFTu,counterfactual,20,0
counterfactual_exemplar,counterfactual,exemplar,0.4,0.0,0.0,2.0,1.0,1,0.05,2.9206808056710933,0.5893198041579641,0.7523809523809524,0.0,1.55,0.14070014161069389,0.7755102040816326,0.1783912806856408,3.001577134440118,0.5587744470984789,0.6335714285714286,0.0,1.25,0.13692319089989913,0.7864646464646465,0.17703664990956947,R_5PBL0xxR4iWRFTu,counterfactual,20,0
counterfactual_prototype,counterfactual,prototype,0.4,0.0,nan,2.0,1.0,1,0.05,2.9206808056710933,0.5893198041579641,0.7523809523809524,0.0,1.55,0.14070014161069389,0.7755102040816326,0.1783912806856408,3.001577134440118,0.5587744470984789,0.6335714285714286,0.0,1.25,0.13692319089989913,0.7864646464646465,0.17703664990956947,R_5PBL0xxR4iWRFTu,counterfactual,20,1
base_exemplar,base,exemplar,0.4,0.0,0.0,0.25,0.0,0,0.1,3.4255010236050283,0.32569287633104177,0.1,0.0,1.0,0.3248817324065261,0.625,0.3669631303035425,3.587161127191122,0.3105742763164056,0.1,0.0,1.0,0.3566773977193017,0.5829365079365079,0.3620817215741679,R_5QQwLvXuHGLxlYO,none,20,0
base_prototype,base,prototype,0.4,0.0,nan,0.25,0.0,0,0.1,3.4255010236050283,0.32569287633104177,0.1,0.0,1.0,0.3248817324065261,0.625,0.3669631303035425,3.5531579278917222,0.3151190952726394,0.1,0.0,1.0,0.3349468868681741,0.6162698412698412,0.3620817215741679,R_5QQwLvXuHGLxlYO,none,20,1
additive_exemplar,additive,exemplar,0.4,0.0,0.0,1.0,0.0,1,0.0,3.325397255579908,0.4442015107185216,0.5333333333333333,0.1,1.1,0.359242527311825,0.5,0.3334023750996159,3.5803834381355295,0.40183191121958667,0.3983333333333333,0.0,1.3,0.3706431131297221,0.45404761904761903,0.33612833557733507,R_5aQRnRSrFLPN4kN,attribution,20,0
additive_prototype,additive,prototype,0.4,0.0,nan,1.0,0.0,1,0.0,3.325397255579908,0.4442015107185216,0.5333333333333333,0.1,1.1,0.359242527311825,0.5,0.3334023750996159,3.4808370556002344,0.40969130843626234,0.41999999999999993,0.0,1.35,0.3638658389749087,0.504047619047619,0.33612833557733507,R_5aQRnRSrFLPN4kN,attribution,20,0
base_exemplar,base,exemplar,0.4,0.0,0.0,1.0,0.0,1,0.0,3.2304875870917855,0.44941122824485796,0.465,0.1,0.9,0.38004544542146107,0.5,0.3334023750996159,3.2304875870917846,0.44941122824485796,0.46499999999999997,0.1,0.9,0.38067381290391267,0.504047619047619,0.33612833557733507,R_5aQRnRSrFLPN4kN,attribution,20,0
base_prototype,base,prototype,0.4,0.0,nan,1.0,0.0,1,0.0,3.2304875870917855,0.44941122824485796,0.465,0.1,0.9,0.38004544542146107,0.5,0.3334023750996159,3.2304875870917846,0.44941122824485796,0.46499999999999997,0.1,0.9,0.38067381290391267,0.504047619047619,0.33612833557733507,R_5aQRnRSrFLPN4kN,attribution,20,1
additive_exemplar,additive,exemplar,0.4,0.0,0.0,0.25,0.0,0,0.0,2.702561057895546,0.32785942843750143,0.4,0.15,0.6,0.31041047743971306,0.4375,0.2916930630423125,2.8291205353513744,0.33035756220959067,0.4666666666666666,0.25,0.6,0.29196576834912824,0.4685714285714286,0.28002594367328426,R_5gUCBkQAvBLNwhe,counterfactual,20,0
additive_prototype,additive,prototype,0.4,0.0,nan,0.25,0.0,0,0.0,2.702561057895546,0.32785942843750143,0.4,0.15,0.6,0.31041047743971306,0.4375,0.2916930630423125,2.823700985869162,0.33119187968195307,0.4666666666666666,0.25,0.6,0.29034195423007997,0.4685714285714286,0.28002594367328426,R_5gUCBkQAvBLNwhe,counterfactual,20,1
base_exemplar,base,exemplar,0.4,0.0,0.0,0.025,0.0,1,0.0,2.940071141289213,0.28507437684627834,0.24166666666666664,0.15,0.6,0.33639334942471877,0.46875,0.2916930630423125,2.9484051868438863,0.28338279714017917,0.125,0.1,0.6,0.3218965096721035,0.4214285714285714,0.28002594367328426,R_5gUCBkQAvBLNwhe,counterfactual,20,0
base_prototype,base,prototype,0.4,0.0,nan,0.025,0.0,1,0.0,2.940071141289213,0.28507437684627834,0.24166666666666664,0.15,0.6,0.33639334942471877,0.46875,0.2916930630423125,2.947234430357383,0.2835824396817432,0.125,0.1,0.6,0.31929373643525905,0.47857142857142854,0.28002594367328426,R_5gUCBkQAvBLNwhe,counterfactual,20,0
counterfactual_exemplar,counterfactual,exemplar,0.4,0.0,0.0,0.25,1.0,1,0.2,2.781485912356441,0.3318051819461509,0.45,0.3,0.6,0.23362700578245515,0.6875,0.2916930630423125,2.9617734514176863,0.33219200015301403,0.26666666666666666,0.2,0.6,0.3250072426322573,0.4685714285714286,0.28002594367328426,R_5gUCBkQAvBLNwhe,counterfactual,20,0
counterfactual_prototype,counterfactual,prototype,0.4,0.0,nan,0.25,1.0,1,0.2,2.781485912356441,0.3318051819461509,0.45,0.3,0.6,0.23362700578245515,0.6875,0.2916930630423125,2.8276500221850087,0.34377392987428157,0.45,0.3,0.6,0.2434071622867983,0.6757142857142857,0.28002594367328426,R_5gUCBkQAvBLNwhe,counterfactual,20,0
additive_exemplar,additive,exemplar,0.4,0.5,24.0,0.1,0.0,0,0.025,2.6381362514012414,0.2691809140864393,0.25,0.2,0.4,0.24236475660975665,0.5714285714285714,0.2762129655488536,2.797041968349741,0.25570533261229783,0.2833333333333333,0.2,0.4,0.24057709188649032,0.6083333333333333,0.2691933775047116,R_5jKfnq8uYqeU1fO,attribution,20,0
additive_prototype,additive,prototype,0.4,0.0,nan,0.1,0.0,0,0.0,2.6432553373302237,0.27140869518864535,0.4333333333333333,0.35,0.4,0.25558890397669687,0.4642857142857143,0.2762129655488536,2.692129477852886,0.26737248912809564,0.4333333333333333,0.35,0.4,0.24899988407068735,0.4416666666666666,0.2691933775047116,R_5jKfnq8uYqeU1fO,attribution,20,0
base_exemplar,base,exemplar,0.4,0.0,24.0,0.05,0.0,0,0.0,2.6564078792885284,0.26215414469143117,0.25,0.2,0.4,0.2547895107583328,0.6071428571428571,0.2762129655488536,2.7183517628474365,0.25595853471565755,0.24999999999999994,0.2,0.4,0.26261407054762953,0.6583333333333333,0.2691933775047116,R_5jKfnq8uYqeU1fO,attribution,20,0
base_prototype,base,prototype,0.4,0.0,nan,0.025,0.0,0,0.0,2.6588555237742546,0.2596000843376536,0.14999999999999997,0.1,0.4,0.28531606884489397,0.4642857142857143,0.2762129655488536,2.6767997187220547,0.25847411002161674,0.15,0.1,0.4,0.2816626777919186,0.4416666666666666,0.2691933775047116,R_5jKfnq8uYqeU1fO,attribution,20,1
base_exemplar,base,exemplar,0.4,2.0,24.0,0.025,0.0,0,0.0,2.1815090919188473,0.23617960374242966,0.2,0.2,0.05,0.175964909491988,0.42857142857142855,0.1314863623434857,2.189981583134359,0.23429878654573938,0.15,0.15,0.05,0.1634669276183867,0.42000000000000004,0.130182687719928,R_5r268P90U2CYWCh,none,20,0
base_prototype,base,prototype,0.4,4.0,nan,0.025,0.0,0,0.0,2.183604794163103,0.23557734789855117,0.25,0.25,0.05,0.19443740744693613,0.38095238095238093,0.1314863623434857,2.188047822135168,0.23471513356424603,0.2,0.2,0.05,0.19492726721873194,0.38,0.130182687719928,R_5r268P90U2CYWCh,none,20,1
additive_exemplar,additive,exemplar,0.4,0.25,0.0,4.0,0.0,0,0.0,2.9533813228050256,0.5486187106995937,0.6116666666666666,0.1,1.15,0.4196031921504747,0.43478260869565216,0.43585571903259995,3.1463717139773726,0.5320633225772565,0.625,0.1,1.1,0.4152544251568548,0.45444444444444454,0.4376659692735581,R_5uiIqLYnzqvSwVj,counterfactual,20,0
additive_prototype,additive,prototype,0.4,0.25,nan,4.0,0.0,0,0.0,2.9533813228050256,0.5486187106995937,0.6116666666666666,0.1,1.15,0.4196031921504747,0.43478260869565216,0.43585571903259995,3.0166930602484126,0.5474670863364649,0.6116666666666667,0.1,1.15,0.41249231597636954,0.45444444444444454,0.4376659692735581,R_5uiIqLYnzqvSwVj,counterfactual,20,0
base_exemplar,base,exemplar,0.4,4.0,0.0,8.0,0.0,0,0.0,3.4448982720021766,0.5278097432131461,0.6240476190476192,0.0,0.85,0.463915697718554,0.41304347826086957,0.43585571903259995,3.4807393458809615,0.5231765188222625,0.584047619047619,0.0,0.85,0.46330768935250244,0.4322222222222223,0.4376659692735581,R_5uiIqLYnzqvSwVj,counterfactual,20,0
base_prototype,base,prototype,0.4,4.0,nan,8.0,0.0,0,0.0,3.4448982720021766,0.5278097432131461,0.6240476190476192,0.0,0.85,0.463915697718554,0.41304347826086957,0.43585571903259995,3.4448982720021766,0.5278097432131462,0.6240476190476191,0.0,0.85,0.46278165111036723,0.4322222222222223,0.4376659692735581,R_5uiIqLYnzqvSwVj,counterfactual,20,0
counterfactual_exemplar,counterfactual,exemplar,0.4,0.0,0.0,2.0,1.0,0,0.4,2.5561759728550753,0.6012857223801362,0.7923809523809526,0.0,0.9,0.18127650712847812,0.9130434782608695,0.43585571903259995,2.5561759728550753,0.6012857223801363,0.7923809523809522,0.0,0.9,0.1805489867778883,0.9155555555555555,0.4376659692735581,R_5uiIqLYnzqvSwVj,counterfactual,20,0
counterfactual_prototype,counterfactual,prototype,0.4,0.0,nan,2.0,1.0,0,0.4,2.5561759728550753,0.6012857223801362,0.7923809523809526,0.0,0.9,0.18127650712847812,0.9130434782608695,0.43585571903259995,2.5561759728550753,0.6012857223801363,0.7923809523809522,0.0,0.9,0.1805489867778883,0.9155555555555555,0.4376659692735581,R_5uiIqLYnzqvSwVj,counterfactual,20,1
additive_exemplar,additive,exemplar,0.4,0.0,0.0,0.5,0.0,0,0.05,3.1072342837823985,0.3712977459711847,0.29166666666666663,0.0,0.9,0.3179774041984403,0.5789473684210527,0.3395276606079921,3.304160472270783,0.36202410375081795,0.27,0.0,0.8,0.33488471059007846,0.5714285714285714,0.33764480447234324,R_61oLN03NkxGN2KA,attribution,20,0
additive_prototype,additive,prototype,0.4,0.0,nan,0.5,0.0,0,0.05,3.1072342837823985,0.3712977459711847,0.29166666666666663,0.0,0.9,0.3179774041984403,0.5789473684210527,0.3395276606079921,3.2449897794079363,0.37182288630845406,0.30333333333333334,0.0,0.8,0.3383400518516954,0.5714285714285714,0.33764480447234324,R_61oLN03NkxGN2KA,attribution,20,0
base_exemplar,base,exemplar,0.4,4.0,0.0,0.5,0.0,0,0.0,3.190020424372241,0.35733259678774226,0.27499999999999997,0.05,0.9,0.3768871492226257,0.4473684210526316,0.3395276606079921,3.2362652014020563,0.3654936377218333,0.275,0.05,0.95,0.39631219793838746,0.4321428571428571,0.33764480447234324,R_61oLN03NkxGN2KA,attribution,20,0
base_prototype,base,prototype,0.4,4.0,nan,0.5,0.0,0,0.0,3.190020424372241,0.35733259678774226,0.27499999999999997,0.05,0.9,0.3768871492226257,0.4473684210526316,0.3395276606079921,3.2362652014020563,0.3654936377218333,0.275,0.05,0.95,0.39631219793838746,0.4321428571428571,0.33764480447234324,R_61oLN03NkxGN2KA,attribution,20,1
additive_exemplar,additive,exemplar,0.4,0.0,0.0,2.0,0.0,0,0.0,3.4545477478873488,0.4757463896849183,0.5183333333333333,0.1,1.15,0.2093243594781732,0.5208333333333334,0.20932695752659372,3.8890858861993367,0.4576414627651911,0.47833333333333333,0.05,1.45,0.2038417829990916,0.545,0.209494993612382,R_690KEAhjMvQt7Yb,counterfactual,20,0
additive_prototype,additive,prototype,0.4,0.0,nan,2.0,0.0,0,0.0,3.4545477478873488,0.4757463896849183,0.5183333333333333,0.1,1.15,0.2093243594781732,0.5208333333333334,0.20932695752659372,3.5003460170365166,0.4664599026820361,0.495,0.1,1.3,0.2108564841320338,0.52,0.209494993612382,R_690KEAhjMvQt7Yb,counterfactual,20,0
base_exemplar,base,exemplar,0.4,4.0,6.0,0.25,0.0,1,0.0,3.99387704221989,0.33967660656211496,0.045,0.0,1.4,0.2167661827868748,0.5,0.20932695752659372,4.162439763725101,0.324489665965826,0.06999999999999999,0.0,1.4,0.2080037350048983,0.605,0.209494993612382,R_690KEAhjMvQt7Yb,counterfactual,20,0
base_prototype,base,prototype,0.4,4.0,nan,0.25,0.0,1,0.0,3.994402824648616,0.3395619637054431,0.06999999999999999,0.0,1.4,0.21388800189298018,0.5416666666666666,0.20932695752659372,4.15411916913118,0.3257754341058173,0.06999999999999999,0.0,1.4,0.2054653575534246,0.63,0.209494993612382,R_690KEAhjMvQt7Yb,counterfactual,20,0
counterfactual_exemplar,counterfactual,exemplar,0.4,0.0,0.0,1.0,1.0,1,0.1,3.012092563648075,0.5012392103741421,0.48166666666666674,0.0,0.8,0.12132313209927155,0.9583333333333334,0.20932695752659372,3.1120010726348,0.5238228373572822,0.564047619047619,0.0,1.3,0.12876130911840367,0.9550000000000001,0.209494993612382,R_690KEAhjMvQt7Yb,counterfactual,20,0
counterfactual_prototype,counterfactual,prototype,0.4,0.0,nan,1.0,1.0,1,0.1,3.012092563648075,0.5012392103741421,0.48166666666666674,0.0,0.8,0.12132313209927155,0.9583333333333334,0.20932695752659372,3.1120010726348,0.5238228373572822,0.564047619047619,0.0,1.3,0.12876130911840367,0.9550000000000001,0.209494993612382,R_690KEAhjMvQt7Yb,counterfactual,20,1
base_exemplar,base,exemplar,0.4,0.0,0.0,1.0,0.0,0,0.0,3.2700179627205728,0.41266885457728686,0.39166666666666666,0.05,0.85,0.19346727468258607,0.42857142857142855,0.1550649263719143,3.554235651487094,0.40544232371451694,0.3416666666666667,0.1,1.0,0.17778393964023262,0.45555555555555555,0.15489391605353278,R_6CUEuxO70kStaT8,none,20,0
base_prototype,base,prototype,0.4,0.0,nan,1.0,0.0,0,0.0,3.2700179627205728,0.41266885457728686,0.39166666666666666,0.05,0.85,0.19346727468258607,0.42857142857142855,0.1550649263719143,3.3174362961342325,0.4010059315770046,0.31999999999999995,0.05,1.0,0.1924855049563307,0.4305555555555555,0.15489391605353278,R_6CUEuxO70kStaT8,none,20,1
base_exemplar,base,exemplar,0.4,0.0,0.0,2.0,0.0,0,0.0,2.908614872759885,0.5102003148282395,0.5995238095238096,0.15,0.7,0.30450493520130806,0.45454545454545453,0.2553096338907841,3.216121884680502,0.49840005168710383,0.5645238095238094,0.1,0.9,0.29191734899494726,0.4019047619047619,0.25173719900268676,R_6JlOnYGay7Tupxv,none,20,0
base_prototype,base,prototype,0.4,0.0,nan,2.0,0.0,0,0.0,2.908614872759885,0.5102003148282395,0.5995238095238096,0.15,0.7,0.30450493520130806,0.45454545454545453,0.2553096338907841,2.908614872759885,0.5102003148282395,0.5995238095238096,0.15,0.7,0.29975512741245713,0.46539682539682536,0.25173719900268676,R_6JlOnYGay7Tupxv,none,20,1
base_exemplar,base,exemplar,0.4,0.0,0.0,0.5,0.0,0,0.0,3.3741536501649705,0.3690143890465281,0.25,0.05,1.05,0.31270769652248553,0.5609756097560976,0.32701725667080245,3.43242952374015,0.3698246720445515,0.25,0.05,1.0,0.32092350385488105,0.5583333333333333,0.33564140041752,R_6QGVIlAaZJVe2NH,none,20,0
base_prototype,base,prototype,0.4,0.0,nan,0.5,0.0,0,0.0,3.3741536501649705,0.3690143890465281,0.25,0.05,1.05,0.31270769652248553,0.5609756097560976,0.32701725667080245,3.43242952374015,0.3698246720445515,0.25,0.05,1.0,0.32092350385488105,0.5583333333333333,0.33564140041752,R_6QGVIlAaZJVe2NH,none,20,1
additive_exemplar,additive,exemplar,0.4,0.0,0.0,1.0,0.0,0,0.0,2.8901974681534908,0.4218919025950794,0.4666666666666666,0.0,0.85,0.239798368337607,0.5675675675675675,0.2592823226555838,2.9798513954907926,0.43038868558538457,0.4666666666666666,0.0,0.85,0.24179311158945022,0.5321428571428571,0.259822271730705,R_6bNWbPPUJvdeKol,counterfactual,20,0
additive_prototype,additive,prototype,0.4,0.0,nan,1.0,0.0,0,0.0,2.8901974681534908,0.4218919025950794,0.4666666666666666,0.0,0.85,0.239798368337607,0.5675675675675675,0.2592823226555838,2.9798513954907926,0.43038868558538457,0.4666666666666666,0.0,0.85,0.24179311158945022,0.5321428571428571,0.259822271730705,R_6bNWbPPUJvdeKol,counterfactual,20,0
base_exemplar,base,exemplar,0.4,4.0,0.0,0.1,0.0,0,0.0,3.266748347259404,0.3148579337417281,0.13333333333333333,0.0,0.85,0.2848433534509974,0.4594594594594595,0.2592823226555838,3.304727588402386,0.3132887899234334,0.1,0.0,0.85,0.3020116496223537,0.45,0.259822271730705,R_6bNWbPPUJvdeKol,counterfactual,20,0
base_prototype,base,prototype,0.4,4.0,nan,0.1,0.0,0,0.0,3.266748347259404,0.3148579337417281,0.13333333333333333,0.0,0.85,0.2848433534509974,0.4594594594594595,0.2592823226555838,3.2859631739141983,0.3149464877995288,0.13333333333333333,0.0,0.85,0.3057307366274851,0.45,0.259822271730705,R_6bNWbPPUJvdeKol,counterfactual,20,0
counterfactual_exemplar,counterfactual,exemplar,0.4,0.0,0.0,0.5,1.0,0,0.1,2.9133335508658127,0.3918632575609585,0.4999999999999999,0.0,0.85,0.17126582338826726,0.8378378378378378,0.2592823226555838,3.073724729433901,0.3836765665537145,0.375,0.0,0.7,0.1924107709718595,0.7892857142857144,0.259822271730705,R_6bNWbPPUJvdeKol,counterfactual,20,0
counterfactual_prototype,counterfactual,prototype,0.4,0.0,nan,0.5,1.0,0,0.1,2.9133335508658127,0.3918632575609585,0.4999999999999999,0.0,0.85,0.17126582338826726,0.8378378378378378,0.2592823226555838,2.9284979708801955,0.39976349433988845,0.4833333333333333,0.0,0.75,0.17173266224621575,0.8392857142857142,0.259822271730705,R_6bNWbPPUJvdeKol,counterfactual,20,1
base_exemplar,base,exemplar,0.4,0.0,24.0,0.1,0.0,0,0.0,2.0824280102464763,0.24975219473915972,0.45,0.45,0.0,0.32633115392954354,0.35,0.31033012031432006,2.1113840310555565,0.24990309812066092,0.4,0.4,0.0,0.32294264664134575,0.4,0.31033012031432,R_6uFIhpcz7wUMe8V,none,20,0
base_prototype,base,prototype,0.4,0.0,nan,0.1,0.0,0,0.0,2.092652866558145,0.2498872813028355,0.35,0.35,0.0,0.3381218850400107,0.45,0.31033012031432006,2.092652866558145,0.24988728130283552,0.35,0.35,0.0,0.33812188504001073,0.45,0.31033012031432,R_6uFIhpcz7wUMe8V,none,20,1
additive_exemplar,additive,exemplar,0.4,0.0,2.0,8.0,0.0,0,0.0,2.8381580248872273,0.5618942867498582,0.6295238095238095,0.25,0.75,0.34680909038054347,0.5454545454545454,0.28830071095342885,3.4131862840105427,0.4911076988359316,0.51,0.1,1.1,0.34014814540302357,0.5851010101010101,0.2884374961631946,R_6uqevOJYlPhUkn9,counterfactual,20,0
additive_prototype,additive,prototype,0.4,0.0,nan,8.0,0.0,0,0.0,2.8384513063002133,0.5601022942601548,0.6211904761904762,0.3,0.75,0.34958907964011643,0.5681818181818182,0.28830071095342885,2.964062402407015,0.5397307963967874,0.5849999999999999,0.2,0.9,0.34772967977297503,0.5851010101010101,0.2884374961631946,R_6uqevOJYlPhUkn9,counterfactual,20,0
base_exemplar,base,exemplar,0.4,0.0,24.0,1.0,0.0,0,0.0,3.543924861476703,0.3895639398821285,0.25999999999999995,0.05,1.0,0.2899012805293159,0.5227272727272727,0.28830071095342885,3.7552206215693276,0.3842847200268102,0.23666666666666666,0.0,1.1,0.28972068784903854,0.5378787878787878,0.2884374961631946,R_6uqevOJYlPhUkn9,counterfactual,20,0
base_prototype,base,prototype,0.4,0.0,nan,0.5,0.0,0,0.0,3.6096913939076423,0.35913855430712416,0.16499999999999998,0.0,1.2,0.296233325514569,0.45454545454545453,0.28830071095342885,3.9231683982644547,0.3477232507778778,0.18333333333333332,0.0,1.25,0.28340573314220524,0.5156565656565657,0.2884374961631946,R_6uqevOJYlPhUkn9,counterfactual,20,0
counterfactual_exemplar,counterfactual,exemplar,0.4,0.0,0.0,2.0,1.0,0,0.0,2.6346304144703754,0.5699305739975398,0.7490476190476192,0.15,1.0,0.3303885858434384,0.045454545454545456,0.28830071095342885,2.9162752762228177,0.5480790458636948,0.6678571428571429,0.05,0.9,0.31094091482012487,0.278030303030303,0.2884374961631946,R_6uqevOJYlPhUkn9,counterfactual,20,0
counterfactual_prototype,counterfactual,prototype,0.4,0.0,nan,2.0,1.0,0,0.0,2.6346304144703754,0.5699305739975398,0.7490476190476192,0.15,1.0,0.3303885858434384,0.045454545454545456,0.28830071095342885,2.8819004537817094,0.5533919726786278,0.6778571428571428,0.1,0.85,0.31079720410354017,0.278030303030303,0.2884374961631946,R_6uqevOJYlPhUkn9,counterfactual,20,1
additive_exemplar,additive,exemplar,0.4,0.0,0.0,0.025,0.0,0,0.0,2.1122802376939553,0.2328956815371237,0.25,0.25,0.0,0.1944348218035436,0.55,0.212702374838945,2.112719182810542,0.23283682959590032,0.25,0.25,0.0,0.21527533668988835,0.55,0.21270237483894502,R_70xfc7oKLarD7Ng,attribution,20,0
additive_prototype,additive,prototype,0.4,0.0,nan,0.025,0.0,0,0.0,2.1122802376939553,0.2328956815371237,0.25,0.25,0.0,0.1944348218035436,0.55,0.212702374838945,2.112719182810542,0.23283682959590032,0.25,0.25,0.0,0.21527533668988835,0.55,0.21270237483894502,R_70xfc7oKLarD7Ng,attribution,20,1
base_exemplar,base,exemplar,0.4,4.0,0.0,0.025,0.0,0,0.1,2.1136037177658737,0.231028352664134,0.2,0.2,0.0,0.2398250307208447,0.55,0.212702374838945,2.1136037177658737,0.231028352664134,0.2,0.2,0.0,0.2660430041027862,0.55,0.21270237483894502,R_70xfc7oKLarD7Ng,attribution,20,0
base_prototype,base,prototype,0.4,4.0,nan,0.025,0.0,0,0.1,2.1136037177658737,0.231028352664134,0.2,0.2,0.0,0.2398250307208447,0.55,0.212702374838945,2.1136037177658737,0.231028352664134,0.2,0.2,0.0,0.2660430041027862,0.55,0.21270237483894502,R_70xfc7oKLarD7Ng,attribution,20,0
base_exemplar,base,exemplar,0.4,4.0,0.0,8.0,0.0,0,0.0,3.358825377525858,0.5751018134789807,0.6473809523809524,0.0,1.4,0.39972769742696534,0.4727272727272727,0.34163297510236,3.6570262468649775,0.5441283643750251,0.5778571428571428,0.0,1.6,0.3884283440673335,0.43011655011655014,0.3386487312742287,R_75FxIuXMbqOG2Ma,none,20,0
base_prototype,base,prototype,0.4,4.0,nan,8.0,0.0,0,0.0,3.358825377525858,0.5751018134789807,0.6473809523809524,0.0,1.4,0.39972769742696534,0.4727272727272727,0.34163297510236,3.6307243197434618,0.5460002816283631,0.5778571428571428,0.0,1.6,0.3885584418398973,0.43011655011655014,0.3386487312742287,R_75FxIuXMbqOG2Ma,none,20,1
additive_exemplar,additive,exemplar,0.4,0.0,24.0,2.0,0.0,0,0.025,2.7551770518359513,0.5080203102813473,0.615,0.2,0.65,0.30143860465399,0.48717948717948717,0.3033192884175975,2.8305766281421376,0.5093955291731941,0.64,0.2,0.7,0.3042780517102005,0.4892857142857142,0.3046329761933289,R_78LuQY4quN7VFcd,counterfactual,20,1
additive_prototype,additive,prototype,0.4,0.0,nan,2.0,0.0,0,0.0,2.861679962197847,0.4924679872039414,0.5916666666666666,0.15,0.8,0.298460954800571,0.5897435897435898,0.3033192884175975,2.9252187252025097,0.4718155898603336,0.55,0.0,1.0,0.29919079483197136,0.5928571428571429,0.3046329761933289,R_78LuQY4quN7VFcd,counterfactual,20,0
base_exemplar,base,exemplar,0.4,0.0,0.0,0.25,0.0,0,0.0,3.3528613591842977,0.3368368328262403,0.13333333333333333,0.0,0.95,0.275998638480596,0.5897435897435898,0.3033192884175975,3.4399044915549233,0.33028223252356465,0.19999999999999998,0.0,0.95,0.2883841504236505,0.5892857142857142,0.3046329761933289,R_78LuQY4quN7VFcd,counterfactual,20,0
base_prototype,base,prototype,0.4,0.0,nan,0.25,0.0,0,0.0,3.3528613591842977,0.3368368328262403,0.13333333333333333,0.0,0.95,0.275998638480596,0.5897435897435898,0.3033192884175975,3.3744915180220394,0.3386869646169024,0.13333333333333333,0.0,0.95,0.2830493638225377,0.5892857142857142,0.3046329761933289,R_78LuQY4quN7VFcd,counterfactual,20,0
counterfactual_exemplar,counterfactual,exemplar,0.4,0.0,0.0,1.0,1.0,0,0.1,2.971380726679841,0.458431174537371,0.55,0.15,0.05,0.2660896209116802,0.5641025641025641,0.3033192884175975,3.047230077902497,0.42422897535239706,0.5416666666666666,0.0,0.65,0.27742237172638484,0.5642857142857143,0.3046329761933289,R_78LuQY4quN7VFcd,counterfactual,20,0
counterfactual_prototype,counterfactual,prototype,0.4,0.0,nan,1.0,1.0,0,0.1,2.971380726679841,0.458431174537371,0.55,0.15,0.05,0.2660896209116802,0.5641025641025641,0.3033192884175975,3.047230077902497,0.42422897535239706,0.5416666666666666,0.0,0.65,0.27742237172638484,0.5642857142857143,0.3046329761933289,R_78LuQY4quN7VFcd,counterfactual,20,0
