cohort,xai,xai label,parameter,parameter label,parameter value,metric,metric label,applicable participants,mean,95% bootstrap CI low,95% bootstrap CI high
all 62,attribution,Feature attribution,alpha,Global relevance reliance (α),1.0,success,Counterfactual success rate,14,0.5607142857142856,0.49999999999999994,0.6178571428571429
all 62,attribution,Feature attribution,alpha,Global relevance reliance (α),1.0,target confidence gain,Target-confidence gain,14,0.5445526082041497,0.4921885360740369,0.5917885692012751
all 62,attribution,Feature attribution,alpha,Global relevance reliance (α),1.0,boundary improvement,Boundary-distance improvement,14,-0.03951667103471391,-0.060367501406501156,-0.020881927320594275
all 62,attribution,Feature attribution,alpha,Global relevance reliance (α),1.0,plausibility,Plausibility,14,0.9309940628041071,0.9220234276853524,0.9394731823137553
all 62,attribution,Feature attribution,alpha,Global relevance reliance (α),1.0,actionability,Actionability rate,14,0.9821428571428571,0.9464285714285714,1.0
all 62,attribution,Feature attribution,alpha,Global relevance reliance (α),1.0,edit L1,Normalized edit distance (L1),14,0.39685073321832054,0.3104971864207554,0.48168531318162616
all 62,attribution,Feature attribution,eta,Explanation reliance (η),0.0,success,Counterfactual success rate,16,0.546875,0.465625,0.6156250000000001
all 62,attribution,Feature attribution,eta,Explanation reliance (η),0.0,target confidence gain,Target-confidence gain,16,0.5243800955204627,0.45071076084244105,0.585921223121249
all 62,attribution,Feature attribution,eta,Explanation reliance (η),0.0,boundary improvement,Boundary-distance improvement,16,-0.018600393739971084,-0.035643611682466235,-0.0013353928977536845
all 62,attribution,Feature attribution,eta,Explanation reliance (η),0.0,plausibility,Plausibility,16,0.9349397854189032,0.930614635945221,0.939398550675265
all 62,attribution,Feature attribution,eta,Explanation reliance (η),0.0,actionability,Actionability rate,16,0.79375,0.634375,0.94375
all 62,attribution,Feature attribution,eta,Explanation reliance (η),0.0,edit L1,Normalized edit distance (L1),16,0.5341464933070924,0.44449873882147845,0.628617699359664
all 62,attribution,Feature attribution,eta,Explanation reliance (η),0.5,success,Counterfactual success rate,16,0.5375,0.478125,0.596875
all 62,attribution,Feature attribution,eta,Explanation reliance (η),0.5,target confidence gain,Target-confidence gain,16,0.5141560778566884,0.46389974009901724,0.5621161245118399
all 62,attribution,Feature attribution,eta,Explanation reliance (η),0.5,boundary improvement,Boundary-distance improvement,16,0.0027281051701928943,-0.008995871147729666,0.015070863417274271
all 62,attribution,Feature attribution,eta,Explanation reliance (η),0.5,plausibility,Plausibility,16,0.9401426682109975,0.9372016973171573,0.943205430547517
all 62,attribution,Feature attribution,eta,Explanation reliance (η),0.5,actionability,Actionability rate,16,0.8843749999999999,0.78125,0.971875
all 62,attribution,Feature attribution,eta,Explanation reliance (η),0.5,edit L1,Normalized edit distance (L1),16,0.4891494306491906,0.40751365160532876,0.5775899481441855
all 62,attribution,Feature attribution,eta,Explanation reliance (η),1.0,success,Counterfactual success rate,16,0.5375,0.478125,0.5906250000000001
all 62,attribution,Feature attribution,eta,Explanation reliance (η),1.0,target confidence gain,Target-confidence gain,16,0.522409342234556,0.4720844114985926,0.5665830563787219
all 62,attribution,Feature attribution,eta,Explanation reliance (η),1.0,boundary improvement,Boundary-distance improvement,16,0.01208529043877703,-0.0005426771157549904,0.024139568142888063
all 62,attribution,Feature attribution,eta,Explanation reliance (η),1.0,plausibility,Plausibility,16,0.9438935335037218,0.940459408993934,0.9475509138593072
all 62,attribution,Feature attribution,eta,Explanation reliance (η),1.0,actionability,Actionability rate,16,0.959375,0.890625,1.0
all 62,attribution,Feature attribution,eta,Explanation reliance (η),1.0,edit L1,Normalized edit distance (L1),16,0.44589484477773866,0.36817874706991516,0.524354513900252
all 62,attribution,Feature attribution,lambda,Exemplar locality (λ),0.0,success,Counterfactual success rate,2,0.47500000000000003,0.4,0.55
all 62,attribution,Feature attribution,lambda,Exemplar locality (λ),0.0,target confidence gain,Target-confidence gain,2,0.48420725428458244,0.4403173632529442,0.5280971453162208
all 62,attribution,Feature attribution,lambda,Exemplar locality (λ),0.0,boundary improvement,Boundary-distance improvement,2,0.03547852642618907,0.028696909700591404,0.04226014315178674
all 62,attribution,Feature attribution,lambda,Exemplar locality (λ),0.0,plausibility,Plausibility,2,0.9445209678113857,0.942361934132269,0.9466800014905024
all 62,attribution,Feature attribution,lambda,Exemplar locality (λ),0.0,actionability,Actionability rate,2,0.775,0.55,1.0
all 62,attribution,Feature attribution,lambda,Exemplar locality (λ),0.0,edit L1,Normalized edit distance (L1),2,0.37774943804533967,0.37091709909982806,0.3845817769908512
all 62,attribution,Feature attribution,lambda,Exemplar locality (λ),2.0,success,Counterfactual success rate,2,0.42500000000000004,0.4,0.45
all 62,attribution,Feature attribution,lambda,Exemplar locality (λ),2.0,target confidence gain,Target-confidence gain,2,0.45908689378815576,0.43434611161156933,0.4838276759647422
all 62,attribution,Feature attribution,lambda,Exemplar locality (λ),2.0,boundary improvement,Boundary-distance improvement,2,0.044765817245006556,0.03595931739036,0.05357231709965311
all 62,attribution,Feature attribution,lambda,Exemplar locality (λ),2.0,plausibility,Plausibility,2,0.94512037284468,0.9427753885470675,0.9474653571422923
all 62,attribution,Feature attribution,lambda,Exemplar locality (λ),2.0,actionability,Actionability rate,2,0.775,0.55,1.0
all 62,attribution,Feature attribution,lambda,Exemplar locality (λ),2.0,edit L1,Normalized edit distance (L1),2,0.36617445373278873,0.3534959669983473,0.37885294046723017
all 62,attribution,Feature attribution,lambda,Exemplar locality (λ),6.0,success,Counterfactual success rate,2,0.425,0.35,0.5
all 62,attribution,Feature attribution,lambda,Exemplar locality (λ),6.0,target confidence gain,Target-confidence gain,2,0.44720194442764166,0.41058875063912936,0.48381513821615396
all 62,attribution,Feature attribution,lambda,Exemplar locality (λ),6.0,boundary improvement,Boundary-distance improvement,2,0.048842808034888024,0.04015450667066438,0.05753110939911168
all 62,attribution,Feature attribution,lambda,Exemplar locality (λ),6.0,plausibility,Plausibility,2,0.946056675007868,0.9427712820655589,0.9493420679501773
all 62,attribution,Feature attribution,lambda,Exemplar locality (λ),6.0,actionability,Actionability rate,2,0.775,0.55,1.0
all 62,attribution,Feature attribution,lambda,Exemplar locality (λ),6.0,edit L1,Normalized edit distance (L1),2,0.34510165622440403,0.3221842397579197,0.3680190726908884
all 62,attribution,Feature attribution,rho,Additive change margin (ρ),0.0,success,Counterfactual success rate,16,0.33125000000000004,0.296875,0.3625
all 62,attribution,Feature attribution,rho,Additive change margin (ρ),0.0,target confidence gain,Target-confidence gain,16,0.35128057692270553,0.3249921303495884,0.3752452201572748
all 62,attribution,Feature attribution,rho,Additive change margin (ρ),0.0,boundary improvement,Boundary-distance improvement,16,0.03280412062731593,0.024346015516422306,0.040941601046531974
all 62,attribution,Feature attribution,rho,Additive change margin (ρ),0.0,plausibility,Plausibility,16,0.9562326473302312,0.9536594843062898,0.95840622361994
all 62,attribution,Feature attribution,rho,Additive change margin (ρ),0.0,actionability,Actionability rate,16,0.94375,0.8749218750000001,1.0
all 62,attribution,Feature attribution,rho,Additive change margin (ρ),0.0,edit L1,Normalized edit distance (L1),16,0.27732717322269507,0.24944698637967352,0.30771862362111957
all 62,attribution,Feature attribution,rho,Additive change margin (ρ),0.05,success,Counterfactual success rate,16,0.47187500000000004,0.43125,0.509375
all 62,attribution,Feature attribution,rho,Additive change margin (ρ),0.05,target confidence gain,Target-confidence gain,16,0.4795641553197636,0.4554931937517522,0.5026663137518561
all 62,attribution,Feature attribution,rho,Additive change margin (ρ),0.05,boundary improvement,Boundary-distance improvement,16,0.033812893498737076,0.02314794374453218,0.04428899344152826
all 62,attribution,Feature attribution,rho,Additive change margin (ρ),0.05,plausibility,Plausibility,16,0.9489193376547463,0.9463193962135402,0.9511530005147683
all 62,attribution,Feature attribution,rho,Additive change margin (ρ),0.05,actionability,Actionability rate,16,0.9375,0.86875,0.9875
all 62,attribution,Feature attribution,rho,Additive change margin (ρ),0.05,edit L1,Normalized edit distance (L1),16,0.36005348483642186,0.3303831086032933,0.3913796263193227
all 62,attribution,Feature attribution,rho,Additive change margin (ρ),0.1,success,Counterfactual success rate,16,0.575,0.546875,0.6000000000000001
all 62,attribution,Feature attribution,rho,Additive change margin (ρ),0.1,target confidence gain,Target-confidence gain,16,0.5524916158101963,0.5317054271256108,0.5733877688478932
all 62,attribution,Feature attribution,rho,Additive change margin (ρ),0.1,boundary improvement,Boundary-distance improvement,16,0.01614283113047562,0.003104545652553206,0.028099754235686607
all 62,attribution,Feature attribution,rho,Additive change margin (ρ),0.1,plausibility,Plausibility,16,0.9418313886878756,0.9384581555292759,0.944780724365982
all 62,attribution,Feature attribution,rho,Additive change margin (ρ),0.1,actionability,Actionability rate,16,0.9375,0.8687499999999999,0.9875
all 62,attribution,Feature attribution,rho,Additive change margin (ρ),0.1,edit L1,Normalized edit distance (L1),16,0.44253349734897424,0.4070019725035416,0.47717026090742737
all 62,attribution,Feature attribution,rho,Additive change margin (ρ),0.15,success,Counterfactual success rate,16,0.621875,0.6000000000000001,0.6437499999999999
all 62,attribution,Feature attribution,rho,Additive change margin (ρ),0.15,target confidence gain,Target-confidence gain,16,0.5874818727124393,0.5657019742325591,0.6076017919675497
all 62,attribution,Feature attribution,rho,Additive change margin (ρ),0.15,boundary improvement,Boundary-distance improvement,16,-0.009164109242084523,-0.024697028786409034,0.004095620984474695
all 62,attribution,Feature attribution,rho,Additive change margin (ρ),0.15,plausibility,Plausibility,16,0.9348328825944717,0.9309058856484065,0.9380984116255954
all 62,attribution,Feature attribution,rho,Additive change margin (ρ),0.15,actionability,Actionability rate,16,0.9375,0.86875,0.99375
all 62,attribution,Feature attribution,rho,Additive change margin (ρ),0.15,edit L1,Normalized edit distance (L1),16,0.5236023804753109,0.4788579448887407,0.568256039928269
all 62,attribution,Feature attribution,rho,Additive change margin (ρ),0.2,success,Counterfactual success rate,16,0.6343749999999999,0.60625,0.6625000000000001
all 62,attribution,Feature attribution,rho,Additive change margin (ρ),0.2,target confidence gain,Target-confidence gain,16,0.60482877833828,0.5816998550805169,0.6273304403030008
all 62,attribution,Feature attribution,rho,Additive change margin (ρ),0.2,boundary improvement,Boundary-distance improvement,16,-0.03297125723837372,-0.048096760436165814,-0.01964885293763299
all 62,attribution,Feature attribution,rho,Additive change margin (ρ),0.2,plausibility,Plausibility,16,0.9301492621293284,0.9253121134483133,0.9340133610202408
all 62,attribution,Feature attribution,rho,Additive change margin (ρ),0.2,actionability,Actionability rate,16,0.9375,0.8687499999999999,0.9875
all 62,attribution,Feature attribution,rho,Additive change margin (ρ),0.2,edit L1,Normalized edit distance (L1),16,0.6016267581747617,0.5460442884699014,0.6549863472382441
all 62,attribution,Feature attribution,rho,Additive change margin (ρ),0.25,success,Counterfactual success rate,16,0.621875,0.59375,0.653125
all 62,attribution,Feature attribution,rho,Additive change margin (ρ),0.25,target confidence gain,Target-confidence gain,16,0.6091071005477049,0.584759398991919,0.6368617900171288
all 62,attribution,Feature attribution,rho,Additive change margin (ρ),0.25,boundary improvement,Boundary-distance improvement,16,-0.057544401619907065,-0.07256318885813551,-0.04391233898567304
all 62,attribution,Feature attribution,rho,Additive change margin (ρ),0.25,plausibility,Plausibility,16,0.9250856263355496,0.9195980952382939,0.9295682606074789
all 62,attribution,Feature attribution,rho,Additive change margin (ρ),0.25,actionability,Actionability rate,16,0.9375,0.86875,0.9875
all 62,attribution,Feature attribution,rho,Additive change margin (ρ),0.25,edit L1,Normalized edit distance (L1),16,0.675005310626059,0.6110997599779389,0.7368185572438523
all 62,attribution,Feature attribution,rho,Additive change margin (ρ),0.3,success,Counterfactual success rate,16,0.625,0.6,0.65625
all 62,attribution,Feature attribution,rho,Additive change margin (ρ),0.3,target confidence gain,Target-confidence gain,16,0.6113893884021433,0.5848437764639776,0.6428969214673805
all 62,attribution,Feature attribution,rho,Additive change margin (ρ),0.3,boundary improvement,Boundary-distance improvement,16,-0.07240017669388936,-0.0872749325351881,-0.0586123781694069
all 62,attribution,Feature attribution,rho,Additive change margin (ρ),0.3,plausibility,Plausibility,16,0.9207312760341406,0.9136823448822314,0.9262273213507787
all 62,attribution,Feature attribution,rho,Additive change margin (ρ),0.3,actionability,Actionability rate,16,0.9375,0.86875,0.9875
all 62,attribution,Feature attribution,rho,Additive change margin (ρ),0.3,edit L1,Normalized edit distance (L1),16,0.7434687321653566,0.6697136566933816,0.815608940007926
all 62,counterfactual,Counterfactual example,age actionable,Age actionable,0.0,success,Counterfactual success rate,27,0.511793372319688,0.4418031189083821,0.5817738791423002
all 62,counterfactual,Counterfactual example,age actionable,Age actionable,0.0,target confidence gain,Target-confidence gain,27,0.49407876289431035,0.4304767138396705,0.5523672829848696
all 62,counterfactual,Counterfactual example,age actionable,Age actionable,0.0,boundary improvement,Boundary-distance improvement,27,0.013530069875403913,-0.005429434670854219,0.02957652281402871
all 62,counterfactual,Counterfactual example,age actionable,Age actionable,0.0,plausibility,Plausibility,27,0.9444925970087665,0.9393849918655096,0.948900698827615
all 62,counterfactual,Counterfactual example,age actionable,Age actionable,0.0,actionability,Actionability rate,27,1.0,1.0,1.0
all 62,counterfactual,Counterfactual example,age actionable,Age actionable,0.0,edit L1,Normalized edit distance (L1),27,0.41234563677847696,0.354195470144588,0.47365152104408964
all 62,counterfactual,Counterfactual example,age actionable,Age actionable,1.0,success,Counterfactual success rate,27,0.5037037037037037,0.4222222222222222,0.5814814814814815
all 62,counterfactual,Counterfactual example,age actionable,Age actionable,1.0,target confidence gain,Target-confidence gain,27,0.49208382031630016,0.42078068914325306,0.5590195359067434
all 62,counterfactual,Counterfactual example,age actionable,Age actionable,1.0,boundary improvement,Boundary-distance improvement,27,0.023096999874269435,0.007100008474377073,0.037501984278056774
all 62,counterfactual,Counterfactual example,age actionable,Age actionable,1.0,plausibility,Plausibility,27,0.9452989911203113,0.9412088337374243,0.9492387464485724
all 62,counterfactual,Counterfactual example,age actionable,Age actionable,1.0,actionability,Actionability rate,27,0.7870370370370371,0.6796296296296297,0.8888888888888888
all 62,counterfactual,Counterfactual example,age actionable,Age actionable,1.0,edit L1,Normalized edit distance (L1),27,0.4150039005984848,0.35380795427893597,0.4815791836742046
all 62,counterfactual,Counterfactual example,alpha,Global relevance reliance (α),0.0,success,Counterfactual success rate,19,0.4789473684210526,0.4052631578947368,0.5526315789473684
all 62,counterfactual,Counterfactual example,alpha,Global relevance reliance (α),0.0,target confidence gain,Target-confidence gain,19,0.46971027074190796,0.40250867532827167,0.5394356880822835
all 62,counterfactual,Counterfactual example,alpha,Global relevance reliance (α),0.0,boundary improvement,Boundary-distance improvement,19,0.0419342306788592,0.025798910910090154,0.05467888678524592
all 62,counterfactual,Counterfactual example,alpha,Global relevance reliance (α),0.0,plausibility,Plausibility,19,0.9492336410690102,0.945808572062789,0.9524047153702501
all 62,counterfactual,Counterfactual example,alpha,Global relevance reliance (α),0.0,actionability,Actionability rate,19,0.7789473684210526,0.6552631578947368,0.8921052631578947
all 62,counterfactual,Counterfactual example,alpha,Global relevance reliance (α),0.0,edit L1,Normalized edit distance (L1),19,0.47181910954088496,0.4144941166221619,0.5370073846393386
all 62,counterfactual,Counterfactual example,alpha,Global relevance reliance (α),0.5,success,Counterfactual success rate,19,0.5315789473684209,0.4447368421052631,0.6184210526315791
all 62,counterfactual,Counterfactual example,alpha,Global relevance reliance (α),0.5,target confidence gain,Target-confidence gain,19,0.5080763096966483,0.43179676358625224,0.5858714181674485
all 62,counterfactual,Counterfactual example,alpha,Global relevance reliance (α),0.5,boundary improvement,Boundary-distance improvement,19,0.03567905036160948,0.02130167291846273,0.04925298954103578
all 62,counterfactual,Counterfactual example,alpha,Global relevance reliance (α),0.5,plausibility,Plausibility,19,0.9455838771648285,0.9409449040959156,0.9494431457522401
all 62,counterfactual,Counterfactual example,alpha,Global relevance reliance (α),0.5,actionability,Actionability rate,19,0.8421052631578947,0.726315789473684,0.944736842105263
all 62,counterfactual,Counterfactual example,alpha,Global relevance reliance (α),0.5,edit L1,Normalized edit distance (L1),19,0.4430730550395145,0.3834340049107738,0.5108293564167726
all 62,counterfactual,Counterfactual example,alpha,Global relevance reliance (α),1.0,success,Counterfactual success rate,19,0.4947368421052632,0.40263157894736845,0.5815789473684211
all 62,counterfactual,Counterfactual example,alpha,Global relevance reliance (α),1.0,target confidence gain,Target-confidence gain,19,0.469123694375829,0.38964890084806847,0.5477408136635439
all 62,counterfactual,Counterfactual example,alpha,Global relevance reliance (α),1.0,boundary improvement,Boundary-distance improvement,19,-0.0023691436528561426,-0.02010271592874767,0.013527549098149684
all 62,counterfactual,Counterfactual example,alpha,Global relevance reliance (α),1.0,plausibility,Plausibility,19,0.9395811535983198,0.9336011517368196,0.9451487795619439
all 62,counterfactual,Counterfactual example,alpha,Global relevance reliance (α),1.0,actionability,Actionability rate,19,0.9578947368421052,0.8736842105263158,1.0
all 62,counterfactual,Counterfactual example,alpha,Global relevance reliance (α),1.0,edit L1,Normalized edit distance (L1),19,0.3945169359812952,0.3337723073663426,0.4605680566167958
all 62,counterfactual,Counterfactual example,beta,Remembered-change reliance (β),0.0,success,Counterfactual success rate,8,0.6000000000000001,0.5375,0.66875
all 62,counterfactual,Counterfactual example,beta,Remembered-change reliance (β),0.0,target confidence gain,Target-confidence gain,8,0.5558875463139656,0.48812470756680587,0.6250557480995168
all 62,counterfactual,Counterfactual example,beta,Remembered-change reliance (β),0.0,boundary improvement,Boundary-distance improvement,8,0.03953470190766858,0.02301847038863887,0.05153103401447281
all 62,counterfactual,Counterfactual example,beta,Remembered-change reliance (β),0.0,plausibility,Plausibility,8,0.9422362276763838,0.9377975751278651,0.9464553953701568
all 62,counterfactual,Counterfactual example,beta,Remembered-change reliance (β),0.0,actionability,Actionability rate,8,0.575,0.36875,0.8
all 62,counterfactual,Counterfactual example,beta,Remembered-change reliance (β),0.0,edit L1,Normalized edit distance (L1),8,0.5542869187238819,0.41955244699703387,0.7047994180381223
all 62,counterfactual,Counterfactual example,beta,Remembered-change reliance (β),0.5,success,Counterfactual success rate,8,0.51875,0.4375,0.59375
all 62,counterfactual,Counterfactual example,beta,Remembered-change reliance (β),0.5,target confidence gain,Target-confidence gain,8,0.5191210397804209,0.4416627178376629,0.5955591500023723
all 62,counterfactual,Counterfactual example,beta,Remembered-change reliance (β),0.5,boundary improvement,Boundary-distance improvement,8,0.04650410965325018,0.03207707931523324,0.0577741185931622
all 62,counterfactual,Counterfactual example,beta,Remembered-change reliance (β),0.5,plausibility,Plausibility,8,0.9503902195016365,0.9446519349462141,0.9561396709455058
all 62,counterfactual,Counterfactual example,beta,Remembered-change reliance (β),0.5,actionability,Actionability rate,8,0.60625,0.39375000000000004,0.8125
all 62,counterfactual,Counterfactual example,beta,Remembered-change reliance (β),0.5,edit L1,Normalized edit distance (L1),8,0.410327497420898,0.2900216174720319,0.5497624308200373
all 62,counterfactual,Counterfactual example,beta,Remembered-change reliance (β),1.0,success,Counterfactual success rate,8,0.54375,0.43125,0.65
all 62,counterfactual,Counterfactual example,beta,Remembered-change reliance (β),1.0,target confidence gain,Target-confidence gain,8,0.5359352414808944,0.43699203079979176,0.6335537784159604
all 62,counterfactual,Counterfactual example,beta,Remembered-change reliance (β),1.0,boundary improvement,Boundary-distance improvement,8,0.0032690039954528186,-0.02291199458948944,0.023290646179874558
all 62,counterfactual,Counterfactual example,beta,Remembered-change reliance (β),1.0,plausibility,Plausibility,8,0.9457757637483465,0.937646488459928,0.9538653404392743
all 62,counterfactual,Counterfactual example,beta,Remembered-change reliance (β),1.0,actionability,Actionability rate,8,1.0,1.0,1.0
all 62,counterfactual,Counterfactual example,beta,Remembered-change reliance (β),1.0,edit L1,Normalized edit distance (L1),8,0.3590066401798338,0.23877107284733137,0.4887829559983715
all 62,counterfactual,Counterfactual example,eta,Explanation reliance (η),0.0,success,Counterfactual success rate,27,0.5074074074074074,0.4518518518518519,0.5629629629629629
all 62,counterfactual,Counterfactual example,eta,Explanation reliance (η),0.0,target confidence gain,Target-confidence gain,27,0.4824383173438705,0.43081477844875443,0.535530674692064
all 62,counterfactual,Counterfactual example,eta,Explanation reliance (η),0.0,boundary improvement,Boundary-distance improvement,27,-0.005699619858981131,-0.021940865057338783,0.009127280291334628
all 62,counterfactual,Counterfactual example,eta,Explanation reliance (η),0.0,plausibility,Plausibility,27,0.9403651223262425,0.9351870471219351,0.9447996106572653
all 62,counterfactual,Counterfactual example,eta,Explanation reliance (η),0.0,actionability,Actionability rate,27,0.75,0.6111111111111112,0.8814814814814814
all 62,counterfactual,Counterfactual example,eta,Explanation reliance (η),0.0,edit L1,Normalized edit distance (L1),27,0.41919633482364166,0.35914668266557215,0.481880842175972
all 62,counterfactual,Counterfactual example,eta,Explanation reliance (η),0.5,success,Counterfactual success rate,27,0.5018518518518519,0.4574074074074075,0.5481481481481482
all 62,counterfactual,Counterfactual example,eta,Explanation reliance (η),0.5,target confidence gain,Target-confidence gain,27,0.485833487440716,0.44181903590211935,0.5298204045510629
all 62,counterfactual,Counterfactual example,eta,Explanation reliance (η),0.5,boundary improvement,Boundary-distance improvement,27,0.008299040471715572,-0.00955285856171862,0.023648770763355094
all 62,counterfactual,Counterfactual example,eta,Explanation reliance (η),0.5,plausibility,Plausibility,27,0.9405217320772542,0.9341073271203354,0.9457798500122989
all 62,counterfactual,Counterfactual example,eta,Explanation reliance (η),0.5,actionability,Actionability rate,27,0.9092592592592593,0.8259259259259261,0.9777777777777777
all 62,counterfactual,Counterfactual example,eta,Explanation reliance (η),0.5,edit L1,Normalized edit distance (L1),27,0.44609892653233246,0.3851090825539864,0.5072502226034127
all 62,counterfactual,Counterfactual example,eta,Explanation reliance (η),1.0,success,Counterfactual success rate,27,0.4907407407407407,0.39444444444444443,0.5814814814814815
all 62,counterfactual,Counterfactual example,eta,Explanation reliance (η),1.0,target confidence gain,Target-confidence gain,27,0.4735993853625242,0.391255606282724,0.555030042787936
all 62,counterfactual,Counterfactual example,eta,Explanation reliance (η),1.0,boundary improvement,Boundary-distance improvement,27,0.02642170073861585,0.009116612941174686,0.04186436024558203
all 62,counterfactual,Counterfactual example,eta,Explanation reliance (η),1.0,plausibility,Plausibility,27,0.9483411405573151,0.9439850675506609,0.9523143324411429
all 62,counterfactual,Counterfactual example,eta,Explanation reliance (η),1.0,actionability,Actionability rate,27,0.985185185185185,0.9611111111111111,1.0
all 62,counterfactual,Counterfactual example,eta,Explanation reliance (η),1.0,edit L1,Normalized edit distance (L1),27,0.3706772046344804,0.3132229030350602,0.4299029062091095
all 62,counterfactual,Counterfactual example,lambda,Exemplar locality (λ),0.0,success,Counterfactual success rate,8,0.5375,0.45625,0.61875
all 62,counterfactual,Counterfactual example,lambda,Exemplar locality (λ),0.0,target confidence gain,Target-confidence gain,8,0.5032476662279659,0.4274340941860491,0.5774743733366593
all 62,counterfactual,Counterfactual example,lambda,Exemplar locality (λ),0.0,boundary improvement,Boundary-distance improvement,8,0.001414151843193905,-0.028729640329950352,0.024391085613055988
all 62,counterfactual,Counterfactual example,lambda,Exemplar locality (λ),0.0,plausibility,Plausibility,8,0.9417572211376333,0.9332611441277403,0.9495128944098296
all 62,counterfactual,Counterfactual example,lambda,Exemplar locality (λ),0.0,actionability,Actionability rate,8,1.0,1.0,1.0
all 62,counterfactual,Counterfactual example,lambda,Exemplar locality (λ),0.0,edit L1,Normalized edit distance (L1),8,0.40261270467734267,0.2880434894757197,0.5327070378576072
all 62,counterfactual,Counterfactual example,lambda,Exemplar locality (λ),2.0,success,Counterfactual success rate,8,0.5625,0.46875,0.64375
all 62,counterfactual,Counterfactual example,lambda,Exemplar locality (λ),2.0,target confidence gain,Target-confidence gain,8,0.5307337083475094,0.44674246576815324,0.5960820164648465
all 62,counterfactual,Counterfactual example,lambda,Exemplar locality (λ),2.0,boundary improvement,Boundary-distance improvement,8,0.00048581412018693093,-0.033667655292071934,0.02623153192996217
all 62,counterfactual,Counterfactual example,lambda,Exemplar locality (λ),2.0,plausibility,Plausibility,8,0.9431836291040834,0.9342147715009463,0.951770963671429
all 62,counterfactual,Counterfactual example,lambda,Exemplar locality (λ),2.0,actionability,Actionability rate,8,1.0,1.0,1.0
all 62,counterfactual,Counterfactual example,lambda,Exemplar locality (λ),2.0,edit L1,Normalized edit distance (L1),8,0.38639991665850937,0.27002024132623925,0.521275254897608
all 62,counterfactual,Counterfactual example,lambda,Exemplar locality (λ),6.0,success,Counterfactual success rate,8,0.5875,0.47500000000000003,0.675
all 62,counterfactual,Counterfactual example,lambda,Exemplar locality (λ),6.0,target confidence gain,Target-confidence gain,8,0.5818160333996873,0.48699014233359034,0.6565462318924706
all 62,counterfactual,Counterfactual example,lambda,Exemplar locality (λ),6.0,boundary improvement,Boundary-distance improvement,8,0.010646417402137544,-0.01717057676497216,0.03238328272712576
all 62,counterfactual,Counterfactual example,lambda,Exemplar locality (λ),6.0,plausibility,Plausibility,8,0.945611199165658,0.93748037001018,0.9539930160825988
all 62,counterfactual,Counterfactual example,lambda,Exemplar locality (λ),6.0,actionability,Actionability rate,8,1.0,1.0,1.0
all 62,counterfactual,Counterfactual example,lambda,Exemplar locality (λ),6.0,edit L1,Normalized edit distance (L1),8,0.3770207500825101,0.26171705309180676,0.5130475262888325
all 62,counterfactual,Counterfactual example,rho,Additive change margin (ρ),0.0,success,Counterfactual success rate,27,0.3759259259259259,0.3185185185185185,0.4314814814814814
all 62,counterfactual,Counterfactual example,rho,Additive change margin (ρ),0.0,target confidence gain,Target-confidence gain,27,0.3584471420137987,0.31205727894339735,0.4069099760734191
all 62,counterfactual,Counterfactual example,rho,Additive change margin (ρ),0.0,boundary improvement,Boundary-distance improvement,27,0.03187802375360177,0.023575050625435953,0.040003094075975174
all 62,counterfactual,Counterfactual example,rho,Additive change margin (ρ),0.0,plausibility,Plausibility,27,0.9534275349491155,0.9510938866854346,0.9556524460555639
all 62,counterfactual,Counterfactual example,rho,Additive change margin (ρ),0.0,actionability,Actionability rate,27,0.9370370370370369,0.8592592592592594,0.9962962962962962
all 62,counterfactual,Counterfactual example,rho,Additive change margin (ρ),0.0,edit L1,Normalized edit distance (L1),27,0.284648417828465,0.25431449459099476,0.3152706676348869
all 62,counterfactual,Counterfactual example,rho,Additive change margin (ρ),0.05,success,Counterfactual success rate,27,0.5407407407407406,0.4944444444444444,0.5851851851851851
all 62,counterfactual,Counterfactual example,rho,Additive change margin (ρ),0.05,target confidence gain,Target-confidence gain,27,0.5090287063455006,0.4718242726702097,0.5439250026374238
all 62,counterfactual,Counterfactual example,rho,Additive change margin (ρ),0.05,boundary improvement,Boundary-distance improvement,27,0.02536262040442189,0.014433943410211645,0.03635780277532855
all 62,counterfactual,Counterfactual example,rho,Additive change margin (ρ),0.05,plausibility,Plausibility,27,0.9455380174254441,0.9429293782018322,0.9481302432167696
all 62,counterfactual,Counterfactual example,rho,Additive change margin (ρ),0.05,actionability,Actionability rate,27,0.9370370370370369,0.8574074074074075,0.9981481481481481
all 62,counterfactual,Counterfactual example,rho,Additive change margin (ρ),0.05,edit L1,Normalized edit distance (L1),27,0.38765687646492525,0.35279854648410647,0.42199546823232625
all 62,counterfactual,Counterfactual example,rho,Additive change margin (ρ),0.1,success,Counterfactual success rate,27,0.6074074074074074,0.5648148148148148,0.6518518518518519
all 62,counterfactual,Counterfactual example,rho,Additive change margin (ρ),0.1,target confidence gain,Target-confidence gain,27,0.5862047331169651,0.5521326183742262,0.6197995720991654
all 62,counterfactual,Counterfactual example,rho,Additive change margin (ρ),0.1,boundary improvement,Boundary-distance improvement,27,0.004992640271594256,-0.006824352816635162,0.017048670581787335
all 62,counterfactual,Counterfactual example,rho,Additive change margin (ρ),0.1,plausibility,Plausibility,27,0.9389809252196879,0.9357692345341887,0.9419917336107896
