participant,direction-qualified cohort (0/1),xai,model family,parameter,parameter label,parameter value,case,instance id,success,target confidence gain,boundary improvement,plausibility,actionability,edit L1
R_1TZbMIIo6RtFnsb,1,attribution,feature contribution,eta,Explanation reliance (η),0.5,13,160208,0.0,0.2049361810877024,0.06826362388377222,0.9454779693437297,1.0,0.5640283748834166
R_1TZbMIIo6RtFnsb,1,attribution,feature contribution,eta,Explanation reliance (η),0.5,14,160215,0.0,0.10566580357553679,0.0356371590566203,0.9448144884399585,1.0,0.9909921165530237
R_1TZbMIIo6RtFnsb,1,attribution,feature contribution,eta,Explanation reliance (η),0.5,15,160206,0.0,2.724592317093766e-06,0.2840475236628069,0.9093449844109222,1.0,0.9738406447428737
R_1TZbMIIo6RtFnsb,1,attribution,feature contribution,eta,Explanation reliance (η),0.5,16,160219,0.0,-0.05049777339227424,-0.1248139280230125,0.9438287322060084,1.0,0.9814222372912911
R_1TZbMIIo6RtFnsb,1,attribution,feature contribution,eta,Explanation reliance (η),0.5,17,160205,0.0,0.002890253997042347,0.150256681383215,0.9520611233534455,1.0,1.0011630085510879
R_1TZbMIIo6RtFnsb,1,attribution,feature contribution,eta,Explanation reliance (η),0.5,18,160207,0.0,0.2127540666438147,0.16647655647249016,0.91401798708369,1.0,0.629976599510587
R_1TZbMIIo6RtFnsb,1,attribution,feature contribution,eta,Explanation reliance (η),0.5,19,160216,1.0,0.9129953950156715,-0.06952803083810166,0.9193672464417768,1.0,0.5605763597213036
R_1TZbMIIo6RtFnsb,1,attribution,feature contribution,eta,Explanation reliance (η),0.5,20,160217,0.0,-0.13495233729938738,-0.08367734458184972,0.9350334182423355,1.0,0.4504008219496036
R_1TZbMIIo6RtFnsb,1,attribution,feature contribution,eta,Explanation reliance (η),1.0,1,160204,1.0,0.9674721844661048,-0.06685034664717582,0.968188521810832,1.0,0.15905739094583987
R_1TZbMIIo6RtFnsb,1,attribution,feature contribution,eta,Explanation reliance (η),1.0,2,160213,0.0,0.023509590990811315,0.02645993777018618,0.952167386123089,1.0,0.5866855337841835
R_1TZbMIIo6RtFnsb,1,attribution,feature contribution,eta,Explanation reliance (η),1.0,3,160211,1.0,0.7029921788246956,0.059658063311970794,0.9536571692397027,1.0,0.8000157350661642
R_1TZbMIIo6RtFnsb,1,attribution,feature contribution,eta,Explanation reliance (η),1.0,4,160212,1.0,0.9854776282946485,-0.14540019528625495,0.9109205968660621,1.0,0.4453970156696895
R_1TZbMIIo6RtFnsb,1,attribution,feature contribution,eta,Explanation reliance (η),1.0,5,160210,1.0,0.9979208317314201,-0.055854759831323444,0.9668957941644064,1.0,0.5017168674253872
R_1TZbMIIo6RtFnsb,1,attribution,feature contribution,eta,Explanation reliance (η),1.0,6,160200,1.0,0.7334207104038555,0.05064816545563176,0.9356562739566083,1.0,0.3162589067854389
R_1TZbMIIo6RtFnsb,1,attribution,feature contribution,eta,Explanation reliance (η),1.0,7,160203,1.0,0.9738935238454665,-0.03323823318245074,0.9317632437380639,1.0,0.34118378130968086
R_1TZbMIIo6RtFnsb,1,attribution,feature contribution,eta,Explanation reliance (η),1.0,8,160201,1.0,0.957727493900602,0.22516604483460645,0.9580065254470442,1.0,1.0748624846183181
R_1TZbMIIo6RtFnsb,1,attribution,feature contribution,eta,Explanation reliance (η),1.0,9,160202,1.0,0.9773880103941641,-0.12884481648743384,0.9293011797611376,1.0,0.4762467291924142
R_1TZbMIIo6RtFnsb,1,attribution,feature contribution,eta,Explanation reliance (η),1.0,10,160214,1.0,0.9959599652092055,-0.16570206393943857,0.9497924460293051,1.0,0.32318765009788764
R_1TZbMIIo6RtFnsb,1,attribution,feature contribution,eta,Explanation reliance (η),1.0,11,160209,1.0,0.9998614218174843,0.06286782745805275,0.9078088043038993,1.0,0.9056237991370426
R_1TZbMIIo6RtFnsb,1,attribution,feature contribution,eta,Explanation reliance (η),1.0,12,160218,1.0,0.9256314558017852,0.028903365877381224,0.9648112974564075,1.0,0.17594351271796238
R_1TZbMIIo6RtFnsb,1,attribution,feature contribution,eta,Explanation reliance (η),1.0,13,160208,0.0,0.09860913288192708,0.05639607615331227,0.942082353418987,1.0,0.5975409566958894
R_1TZbMIIo6RtFnsb,1,attribution,feature contribution,eta,Explanation reliance (η),1.0,14,160215,0.0,0.40574996148920894,0.05965565913491539,0.9545668744411714,1.0,0.860181775216606
R_1TZbMIIo6RtFnsb,1,attribution,feature contribution,eta,Explanation reliance (η),1.0,15,160206,0.0,1.3377146813597918e-06,0.35616161245624944,0.916447010313635,1.0,0.7500227919021749
R_1TZbMIIo6RtFnsb,1,attribution,feature contribution,eta,Explanation reliance (η),1.0,16,160219,0.0,-0.03664999235251598,-0.039877253946474234,0.9419260469953992,1.0,0.711159136298942
R_1TZbMIIo6RtFnsb,1,attribution,feature contribution,eta,Explanation reliance (η),1.0,17,160205,0.0,0.0024950369866821864,0.13773124100773862,0.9344167159403953,1.0,0.9129409714858369
R_1TZbMIIo6RtFnsb,1,attribution,feature contribution,eta,Explanation reliance (η),1.0,18,160207,0.0,0.012830504385142105,0.07175401968260303,0.9296169002911648,1.0,0.7244666304293945
R_1TZbMIIo6RtFnsb,1,attribution,feature contribution,eta,Explanation reliance (η),1.0,19,160216,1.0,0.9419230427570767,-0.12395644093342487,0.938593014465161,1.0,0.30703492767419494
R_1TZbMIIo6RtFnsb,1,attribution,feature contribution,eta,Explanation reliance (η),1.0,20,160217,0.0,-0.020902064201710258,-0.023099554741205675,0.9359291914216427,1.0,0.36493388426385254
R_1TZbMIIo6RtFnsb,1,attribution,feature contribution,alpha,Global relevance reliance (α),0.0,1,160204,1.0,0.9674097664780146,-0.05454823167844743,0.9688529483440581,1.0,0.15573525827970947
R_1TZbMIIo6RtFnsb,1,attribution,feature contribution,alpha,Global relevance reliance (α),0.0,2,160213,1.0,0.8722530582941544,0.056775884585688774,0.9319021641754011,1.0,0.6943005477108302
R_1TZbMIIo6RtFnsb,1,attribution,feature contribution,alpha,Global relevance reliance (α),0.0,3,160211,1.0,0.9637963473592398,0.005348827988855026,0.9370774918198476,1.0,0.8829141221654401
R_1TZbMIIo6RtFnsb,1,attribution,feature contribution,alpha,Global relevance reliance (α),0.0,4,160212,1.0,0.9854776316316669,-0.3455030255164668,0.9307780509183701,1.0,0.7495441654342156
R_1TZbMIIo6RtFnsb,1,attribution,feature contribution,alpha,Global relevance reliance (α),0.0,5,160210,1.0,0.9979347874810389,-0.1264956525667134,0.9608399738827796,1.0,0.6707061980485504
R_1TZbMIIo6RtFnsb,1,attribution,feature contribution,alpha,Global relevance reliance (α),0.0,6,160200,1.0,0.739659273308289,0.043580986721472134,0.9361545117556814,1.0,0.3407137428336155
R_1TZbMIIo6RtFnsb,1,attribution,feature contribution,alpha,Global relevance reliance (α),0.0,7,160203,1.0,0.9720497806511887,-0.03653663960225362,0.9322772800099638,1.0,0.33861359995018114
R_1TZbMIIo6RtFnsb,1,attribution,feature contribution,alpha,Global relevance reliance (α),0.0,8,160201,1.0,0.6465709319453515,0.2591338822184146,0.9380428225982739,1.0,0.9940056363139449
R_1TZbMIIo6RtFnsb,1,attribution,feature contribution,alpha,Global relevance reliance (α),0.0,9,160202,1.0,0.9773879710139791,-0.1269233909764299,0.928565252046227,1.0,0.472567090617861
R_1TZbMIIo6RtFnsb,1,attribution,feature contribution,alpha,Global relevance reliance (α),0.0,10,160214,1.0,0.9959599457185625,-0.17494526055233842,0.9500464894417673,1.0,0.3213156196321386
R_1TZbMIIo6RtFnsb,1,attribution,feature contribution,alpha,Global relevance reliance (α),0.0,11,160209,1.0,0.9247655790041706,0.18733942918795987,0.9185751235147559,1.0,0.4071243824262204
R_1TZbMIIo6RtFnsb,1,attribution,feature contribution,alpha,Global relevance reliance (α),0.0,12,160218,1.0,0.9253195945686561,0.028914622346916594,0.9648678123544624,1.0,0.17566093822768813
R_1TZbMIIo6RtFnsb,1,attribution,feature contribution,alpha,Global relevance reliance (α),0.0,13,160208,0.0,0.2049361810877024,0.06826362388377222,0.9454779693437297,1.0,0.5640283748834166
R_1TZbMIIo6RtFnsb,1,attribution,feature contribution,alpha,Global relevance reliance (α),0.0,14,160215,0.0,0.10566580357553679,0.0356371590566203,0.9448144884399585,1.0,0.9909921165530237
R_1TZbMIIo6RtFnsb,1,attribution,feature contribution,alpha,Global relevance reliance (α),0.0,15,160206,0.0,2.724592317093766e-06,0.2840475236628069,0.9093449844109222,1.0,0.9738406447428737
R_1TZbMIIo6RtFnsb,1,attribution,feature contribution,alpha,Global relevance reliance (α),0.0,16,160219,0.0,-0.05049777339227424,-0.1248139280230125,0.9438287322060084,1.0,0.9814222372912911
R_1TZbMIIo6RtFnsb,1,attribution,feature contribution,alpha,Global relevance reliance (α),0.0,17,160205,0.0,0.002890253997042347,0.150256681383215,0.9520611233534455,1.0,1.0011630085510879
R_1TZbMIIo6RtFnsb,1,attribution,feature contribution,alpha,Global relevance reliance (α),0.0,18,160207,0.0,0.2127540666438147,0.16647655647249016,0.91401798708369,1.0,0.629976599510587
R_1TZbMIIo6RtFnsb,1,attribution,feature contribution,alpha,Global relevance reliance (α),0.0,19,160216,1.0,0.9129953950156715,-0.06952803083810166,0.9193672464417768,1.0,0.5605763597213036
R_1TZbMIIo6RtFnsb,1,attribution,feature contribution,alpha,Global relevance reliance (α),0.0,20,160217,0.0,-0.13495233729938738,-0.08367734458184972,0.9350334182423355,1.0,0.4504008219496036
R_1TZbMIIo6RtFnsb,1,attribution,feature contribution,alpha,Global relevance reliance (α),0.5,1,160204,1.0,0.9684401497386993,-0.07014637052923176,0.969272905287179,1.0,0.1536354735641051
R_1TZbMIIo6RtFnsb,1,attribution,feature contribution,alpha,Global relevance reliance (α),0.5,2,160213,1.0,0.9923939361547526,-0.135335180047496,0.9560840609976259,1.0,0.615873181789458
R_1TZbMIIo6RtFnsb,1,attribution,feature contribution,alpha,Global relevance reliance (α),0.5,3,160211,1.0,0.653322242858517,0.06305477726094003,0.9064687216915603,1.0,0.7923828555297912
R_1TZbMIIo6RtFnsb,1,attribution,feature contribution,alpha,Global relevance reliance (α),0.5,4,160212,1.0,0.9854776316315741,-0.3207249694183781,0.9223928850448603,1.0,0.7005388254398156
R_1TZbMIIo6RtFnsb,1,attribution,feature contribution,alpha,Global relevance reliance (α),0.5,5,160210,1.0,0.9979350968761599,-0.1473884030466554,0.9667792427471474,1.0,0.641009853726711
R_1TZbMIIo6RtFnsb,1,attribution,feature contribution,alpha,Global relevance reliance (α),0.5,6,160200,0.0,0.30389748198308947,0.07728966030492616,0.9314412110635572,1.0,0.32284301869822996
R_1TZbMIIo6RtFnsb,1,attribution,feature contribution,alpha,Global relevance reliance (α),0.5,7,160203,1.0,0.9600956898692854,-0.020441999827450708,0.9343224904090699,1.0,0.3283875479546504
R_1TZbMIIo6RtFnsb,1,attribution,feature contribution,alpha,Global relevance reliance (α),0.5,8,160201,1.0,0.9832772996753704,0.1826064370762896,0.9488905435045761,1.0,1.0812392980334216
R_1TZbMIIo6RtFnsb,1,attribution,feature contribution,alpha,Global relevance reliance (α),0.5,9,160202,1.0,0.9773797419127555,-0.17568454212428716,0.9190640860694573,1.0,0.46782634953486674
R_1TZbMIIo6RtFnsb,1,attribution,feature contribution,alpha,Global relevance reliance (α),0.5,10,160214,1.0,0.9959599674301606,-0.17422126897782556,0.9507218729162609,1.0,0.3209417877965986
R_1TZbMIIo6RtFnsb,1,attribution,feature contribution,alpha,Global relevance reliance (α),0.5,11,160209,1.0,0.9247655790041706,0.18733942918795987,0.9185751235147559,1.0,0.4071243824262204
R_1TZbMIIo6RtFnsb,1,attribution,feature contribution,alpha,Global relevance reliance (α),0.5,12,160218,1.0,0.9142540238203856,0.029636373632498644,0.9664956844619881,1.0,0.16752157769005965
R_1TZbMIIo6RtFnsb,1,attribution,feature contribution,alpha,Global relevance reliance (α),0.5,13,160208,0.0,0.2052568445089875,0.06740315788505852,0.9414651402831784,1.0,0.5539867224526507
R_1TZbMIIo6RtFnsb,1,attribution,feature contribution,alpha,Global relevance reliance (α),0.5,14,160215,0.0,-0.0143134544175344,0.017589122237969552,0.9635629749515955,1.0,0.9296180433551943
R_1TZbMIIo6RtFnsb,1,attribution,feature contribution,alpha,Global relevance reliance (α),0.5,15,160206,0.0,5.742332039870846e-07,0.26906539678300095,0.8908190229522608,1.0,0.8896282523103971
R_1TZbMIIo6RtFnsb,1,attribution,feature contribution,alpha,Global relevance reliance (α),0.5,16,160219,0.0,-0.048555476812595755,-0.06692463660742798,0.9434677855031037,1.0,0.8433296084228257
R_1TZbMIIo6RtFnsb,1,attribution,feature contribution,alpha,Global relevance reliance (α),0.5,17,160205,0.0,0.00019856693340092324,0.09762943105371633,0.9412668634808758,1.0,0.9546707480621721
R_1TZbMIIo6RtFnsb,1,attribution,feature contribution,alpha,Global relevance reliance (α),0.5,18,160207,0.0,0.45490330470807905,0.1995320476367451,0.9153619179581665,1.0,0.5984934518565
R_1TZbMIIo6RtFnsb,1,attribution,feature contribution,alpha,Global relevance reliance (α),0.5,19,160216,1.0,0.9417360104051117,-0.1251912673177671,0.9481988559223431,1.0,0.3346654050084106
R_1TZbMIIo6RtFnsb,1,attribution,feature contribution,alpha,Global relevance reliance (α),0.5,20,160217,0.0,-0.13495233729938738,-0.08367734458184972,0.9350334182423355,1.0,0.4504008219496036
R_1TZbMIIo6RtFnsb,1,attribution,feature contribution,alpha,Global relevance reliance (α),1.0,1,160204,1.0,0.9684576965280904,-0.07458202782707749,0.968545810574358,1.0,0.15727094712821016
R_1TZbMIIo6RtFnsb,1,attribution,feature contribution,alpha,Global relevance reliance (α),1.0,2,160213,1.0,0.992392125854809,-0.11320573697345643,0.9409622429592913,1.0,0.5406851137642537
R_1TZbMIIo6RtFnsb,1,attribution,feature contribution,alpha,Global relevance reliance (α),1.0,3,160211,0.0,0.4788104347987532,0.07428211868722664,0.9151290130248383,1.0,0.6990759180441426
R_1TZbMIIo6RtFnsb,1,attribution,feature contribution,alpha,Global relevance reliance (α),1.0,4,160212,1.0,0.9854776316296678,-0.5182688980099701,0.8650980649819658,1.0,0.6745096750901709
R_1TZbMIIo6RtFnsb,1,attribution,feature contribution,alpha,Global relevance reliance (α),1.0,5,160210,1.0,0.9979351829190021,-0.3020160304473965,0.9159039418274424,1.0,0.5990188662101606
R_1TZbMIIo6RtFnsb,1,attribution,feature contribution,alpha,Global relevance reliance (α),1.0,6,160200,1.0,0.9053503380202127,0.045661855913818356,0.9041106926119316,1.0,0.3172298522604613
R_1TZbMIIo6RtFnsb,1,attribution,feature contribution,alpha,Global relevance reliance (α),1.0,7,160203,1.0,0.6407924095574242,0.044715933484459125,0.9365601732527334,1.0,0.3171991337363329
R_1TZbMIIo6RtFnsb,1,attribution,feature contribution,alpha,Global relevance reliance (α),1.0,8,160201,1.0,0.9997864178023594,0.09040324900361116,0.930884654975361,1.0,1.0102175385968248
R_1TZbMIIo6RtFnsb,1,attribution,feature contribution,alpha,Global relevance reliance (α),1.0,9,160202,1.0,0.9773823014051474,-0.1804315745143651,0.9179941723170192,1.0,0.47062737277287137
R_1TZbMIIo6RtFnsb,1,attribution,feature contribution,alpha,Global relevance reliance (α),1.0,10,160214,1.0,0.995959987559489,-0.16511728458793998,0.9513972563907545,1.0,0.3205679559610586
R_1TZbMIIo6RtFnsb,1,attribution,feature contribution,alpha,Global relevance reliance (α),1.0,11,160209,1.0,0.9247655790041706,0.18733942918795987,0.9185751235147559,1.0,0.4071243824262204
R_1TZbMIIo6RtFnsb,1,attribution,feature contribution,alpha,Global relevance reliance (α),1.0,12,160218,0.0,-0.014800904738713205,-0.031927627376342874,0.9644551419016681,1.0,0.17772429049165922
R_1TZbMIIo6RtFnsb,1,attribution,feature contribution,alpha,Global relevance reliance (α),1.0,13,160208,0.0,-0.005506322349091319,-0.0020969222520876296,0.8948759966082714,1.0,0.5256200169586426
R_1TZbMIIo6RtFnsb,1,attribution,feature contribution,alpha,Global relevance reliance (α),1.0,14,160215,0.0,-0.07737061311241222,-0.2010665861308108,0.9473452326608026,1.0,0.8806403877117093
R_1TZbMIIo6RtFnsb,1,attribution,feature contribution,alpha,Global relevance reliance (α),1.0,15,160206,0.0,-1.261515336636876e-10,0.00030684876928188665,0.847056820874857,1.0,0.7647158956257151
R_1TZbMIIo6RtFnsb,1,attribution,feature contribution,alpha,Global relevance reliance (α),1.0,16,160219,0.0,-0.03386164630337585,-0.051235057353542945,0.954529520274385,1.0,0.7827373658355126
R_1TZbMIIo6RtFnsb,1,attribution,feature contribution,alpha,Global relevance reliance (α),1.0,17,160205,0.0,-1.8806226578682583e-05,-0.1502229176088789,0.84999623910296,1.0,0.85501710246017
R_1TZbMIIo6RtFnsb,1,attribution,feature contribution,alpha,Global relevance reliance (α),1.0,18,160207,1.0,0.9999808219944748,0.08178313102811581,0.8956755792762999,1.0,0.5437346461607817
R_1TZbMIIo6RtFnsb,1,attribution,feature contribution,alpha,Global relevance reliance (α),1.0,19,160216,1.0,0.9417360104051117,-0.1251912673177671,0.9481988559223431,1.0,0.3346654050084106
R_1TZbMIIo6RtFnsb,1,attribution,feature contribution,alpha,Global relevance reliance (α),1.0,20,160217,0.0,-0.13495233729938738,-0.08367734458184972,0.9350334182423355,1.0,0.4504008219496036
R_1TZbMIIo6RtFnsb,1,attribution,feature contribution,rho,Additive change margin (ρ),0.0,1,160204,0.0,0.011559917260645196,0.0057352582798221655,0.9988529483440581,1.0,0.005735258279709443
R_1TZbMIIo6RtFnsb,1,attribution,feature contribution,rho,Additive change margin (ρ),0.0,2,160213,0.0,0.025989727091820878,0.0335440252700589,0.9539545514240336,1.0,0.3943005477108302
R_1TZbMIIo6RtFnsb,1,attribution,feature contribution,rho,Additive change margin (ρ),0.0,3,160211,0.0,0.3825828839906913,0.061498981977224754,0.9571308133061452,1.0,0.4329141221654402
R_1TZbMIIo6RtFnsb,1,attribution,feature contribution,rho,Additive change margin (ρ),0.0,4,160212,1.0,0.9854776313120372,-0.18893141948964787,0.9021412242088642,1.0,0.5002951216062843
R_1TZbMIIo6RtFnsb,1,attribution,feature contribution,rho,Additive change margin (ρ),0.0,5,160210,1.0,0.9967716967150586,0.013714900561245011,0.9638216239877893,1.0,0.3707061980485503
R_1TZbMIIo6RtFnsb,1,attribution,feature contribution,rho,Additive change margin (ρ),0.0,6,160200,0.0,0.013749537192551104,0.021366797595358852,0.9324580890218364,1.0,0.04071374283361551
R_1TZbMIIo6RtFnsb,1,attribution,feature contribution,rho,Additive change margin (ρ),0.0,7,160203,0.0,0.04946087271541187,0.01533516196995971,0.9922772800099637,1.0,0.03861359995018113
R_1TZbMIIo6RtFnsb,1,attribution,feature contribution,rho,Additive change margin (ρ),0.0,8,160201,0.0,0.017659394478954073,0.1602257058373348,0.9297264359212295,1.0,0.544005636313945
R_1TZbMIIo6RtFnsb,1,attribution,feature contribution,rho,Additive change margin (ρ),0.0,9,160202,0.0,-0.00029415634480764105,-0.0013108531505860097,0.9954865818764278,1.0,0.022567090617860996
R_1TZbMIIo6RtFnsb,1,attribution,feature contribution,rho,Additive change margin (ρ),0.0,10,160214,0.0,0.008726350934900113,0.004856525065849306,0.9957368760735723,1.0,0.021315619632138627
R_1TZbMIIo6RtFnsb,1,attribution,feature contribution,rho,Additive change margin (ρ),0.0,11,160209,1.0,0.9521748181739738,0.17331535751015886,0.9485751235147559,1.0,0.2571243824262204
R_1TZbMIIo6RtFnsb,1,attribution,feature contribution,rho,Additive change margin (ρ),0.0,12,160218,0.0,0.03188510852842397,0.02283457633168244,0.9948678123544623,1.0,0.025660938227688168
